domain,sys_idx,process_regime,observer_level,base_observer_continuity,fail_temporal_continuity,fail_closure_feedback,fail_reconstruction,fail_recursive_alignment,fail_closure_persistence,fail_all,fail_temporal_continuity_collapse_ratio,fail_closure_feedback_collapse_ratio,fail_reconstruction_collapse_ratio,fail_recursive_alignment_collapse_ratio,fail_closure_persistence_collapse_ratio,fail_all_collapse_ratio
population,24,RG,0,0.0006390625,6.390625e-14,0.00047929687506390625,0.0006390625000639062,0.0006194592578125,0.00047929687506390625,6.390625e-06,9.999999999999999e-11,0.7500000001,1.0000000001,0.9693250000000001,0.7500000001,0.01
population,25,CL,0,0.0003240490265847,2.2683435101420366e-07,0.00023632895512062664,0.0003240490266171049,0.00031232558090091875,0.00023632895512062664,3.2404902658470002e-06,0.000700000100000034,0.7293000001000001,1.0000000001,0.9638220000000001,0.7293000001000001,0.01
population,26,CL,0,1.1012723436e-05,4.405090475671858e-09,1.0597543763564072e-05,1.1012723437101273e-05,1.0728286815094993e-05,1.0597543763564072e-05,1.1012723435999999e-07,0.0004000000999999559,0.9623000000999999,1.0000000001,0.9741720000000001,0.9623000000999999,0.01
population,27,RG,0,0.00036584,3.6584e-14,0.000292672000036584,0.000365840000036584,0.00035580208208,0.000292672000036584,3.6584e-06,1e-10,0.8000000001,1.0000000001,0.972562,0.8000000001,0.01
population,28,RG,0,0.0010087874999999,1.0087885087872888e-07,0.0006557118751008138,0.0010087875001007786,0.0009838654048124023,0.0006557118751008138,1.0087874999999e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.9752949999999999,0.6500000001,0.01
population,29,RG,0,0.0006578541666666,6.578541666666001e-14,0.0004933906250657354,0.0006578541667323854,0.0006370811056457689,0.0004933906250657354,6.578541666666001e-06,1e-10,0.7500000000999999,1.0000000001,0.9684230000000001,0.7500000000999999,0.01
population,30,CH,0,0.01393723360392,2.7874481145070534e-06,0.004287093057959515,0.013937233605313723,0.011506203758089046,0.004287093057959515,0.00013937233603919999,0.00020000009999997798,0.3076000001,1.0000000001,0.825573,0.3076000001,0.01
population,31,RG,0,0.0007583749999999,7.583749999999e-14,0.0005687812500757625,0.0007583750000757375,0.0007307686332499036,0.0005687812500757625,7.583749999999e-06,9.999999999999999e-11,0.7500000001,1.0000000001,0.963598,0.7500000001,0.01
population,32,RG,0,0.00030144,3.0144e-14,0.000241152000030144,0.000301440000030144,0.00029462504448,0.000241152000030144,3.0144e-06,9.999999999999999e-11,0.8000000001,1.0000000001,0.977392,0.8000000001,0.01
population,33,CH,0,0.0349078496730773,3.4907884580923126e-06,0.00014661297211770896,0.034907849676568084,0.030299629529884693,0.00014661297211770896,0.000349078496730773,0.00010000009999998898,0.004200000099999981,1.0000000001,0.867989,0.004200000099999981,0.01
population,34,CH,0,0.027752983031151,5.550599381527892e-06,0.004071362613445152,0.027752983033926298,0.024226883278094174,0.004071362613445152,0.00027752983031151,0.00020000009999997798,0.14670000010000006,1.0000000001,0.872947,0.14670000010000006,0.01
population,35,CH,0,0.0034159007208553,3.415904136755644e-07,0.0023658528396059706,0.00341590072119689,0.00303269473028759,0.0023658528396059706,3.4159007208553e-05,0.00010000009999998898,0.6926000001,1.0000000001,0.887817,0.6926000001,0.01
population,36,RG,0,0.0017085891666666,1.7085908752555782e-07,0.001110582958504149,0.001708589166837459,0.0016370966701657694,0.001110582958504149,1.7085891666666e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.958157,0.6500000001,0.01
population,37,CG,0,0.0099769923045,1.995399458599011e-06,0.0054873457684727,0.0015963187697176997,0.009412913113588179,0.0054873457684727,9.976992304500001e-05,0.000200000099999978,0.5500000001,0.16000000010000004,0.9434619999999999,0.5500000001,0.01
population,38,RG,0,0.0006961875,6.961875e-14,0.0005221406250696187,0.0006961875000696188,0.0006729230023125,0.0005221406250696187,6.961875e-06,1e-10,0.7500000001,1.0000000001,0.966583,0.7500000001,0.01
population,39,RG,0,0.0003872666666666,3.87267053933224e-08,0.0003098133333720067,0.0003872666667053267,0.0003760185063332686,0.0003098133333720067,3.872666666666e-06,0.00010000009999998898,0.8000000001,1.0000000001,0.970955,0.8000000001,0.01
population,40,RG,0,0.0003203733333333,3.2037333333330003e-14,0.00025629866669867735,0.0003203733333653374,0.0003126754028799675,0.00025629866669867735,3.2037333333330004e-06,1e-10,0.8000000000999999,1.0000000001,0.9759720000000001,0.8000000000999999,0.01
population,41,CG,3,0.0417381346666666,1.2521444573812067e-05,0.012521440404173795,0.004173813470840473,0.036845590521039945,0.012521440404173795,0.000417381346666666,0.00030000009999996694,0.30000000010000005,0.10000000009999999,0.8827800000000001,0.30000000010000005,0.01
population,42,RG,0,0.0018496274999999,1.849629349627196e-07,0.0012022578751848978,0.0018496275001848627,0.0017658449231324044,0.0012022578751848978,1.8496274999999e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.954703,0.6500000001,0.01
population,43,RG,0,0.0006481874999999,6.481874999999001e-14,0.00048614062506474376,0.0006481875000647187,0.0006280204423124031,0.00048614062506474376,6.481874999999e-06,1e-10,0.7500000001,1.0000000001,0.9688869999999999,0.7500000001,0.01
population,44,RG,0,0.0003888079999999,1.1664243888075715e-07,0.00031104640003880085,0.0003888080000387808,0.0003726110363359042,0.00031104640003880085,3.888079999999e-06,0.00030000009999996694,0.8000000001,1.0000000001,0.958342,0.8000000001,0.01
population,45,CH,0,0.0321553111779093,3.2155343333216933e-06,0.0029775818182899323,0.03215531118112483,0.02825824823970258,0.0029775818182899323,0.00032155311177909296,0.00010000009999998898,0.09260000010000001,1.0000000001,0.8788050000000001,0.09260000010000001,0.01
population,46,RG,0,0.00039148,3.9148039147995684e-08,0.00031318400003914804,0.000391480000039148,0.00037998575572,0.00031318400003914804,3.9148e-06,0.00010000009999998898,0.8000000001000002,1.0000000001,0.970639,0.8000000001000002,0.01
population,47,RG,0,0.0003509999999999,3.509999999999e-14,0.00028080000003502,0.000351000000035,0.0003417599249999026,0.00028080000003502,3.509999999999e-06,1e-10,0.8000000000999999,1.0000000001,0.9736749999999998,0.8000000000999999,0.01
population,48,RG,0,0.0015133108479999,3.026623209310315e-07,0.000907986508951271,0.0015133108481512312,0.0014688921479894068,0.000907986508951271,1.5133108479999e-05,0.00020000009999997798,0.6000000001,1.0000000001,0.970648,0.6000000001,0.01
population,49,RG,0,0.00017376,3.475201737599617e-08,0.000147696000017376,0.00017376000001737598,0.00016973432831999998,0.000147696000017376,1.7375999999999999e-06,0.00020000009999997798,0.8500000001,1.0000000001,0.9768319999999999,0.8500000001,0.01
population,50,CH,0,0.0037543812405623,1.1263147476066898e-06,0.0006356167444026355,0.003754381240937738,0.003294676029561649,0.0006356167444026355,3.7543812405623e-05,0.00030000009999996694,0.16930000010000001,1.0000000001,0.877555,0.16930000010000001,0.01
population,51,RG,0,0.0012533699999999,1.2533712533697619e-07,0.000877359000125267,0.001253370000125237,0.0012010054547699042,0.000877359000125267,1.2533699999999e-05,0.00010000009999998898,0.7000000001,1.0000000001,0.9582210000000001,0.7000000001,0.01
population,52,CH,0,0.0230427082479533,4.608543953860977e-06,0.002534697909579133,0.02304270825025757,0.018733767891002527,0.002534697909579133,0.000230427082479533,0.00020000009999997798,0.11000000009999998,1.0000000001,0.813002,0.11000000009999998,0.01
population,53,RG,0,0.0007580999999999,7.581007580998164e-08,0.00053067000007574,0.00075810000007571,0.0007389428129999025,0.00053067000007574,7.580999999999e-06,0.00010000009999998898,0.7000000001,1.0000000001,0.97473,0.7000000001,0.01
population,54,RG,0,0.0016338233333333,1.6338249671564533e-07,0.0010619851668300273,0.0016338233334966823,0.0015684507941199678,0.0010619851668300273,1.6338233333333e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.959988,0.6500000001,0.01
population,55,RG,0,0.0009257169375,1.8514348007167336e-07,0.0006942877032175717,0.0009257169375925717,0.000881643554105625,0.0006942877032175717,9.257169375e-06,0.00020000009999997798,0.7500000001,1.0000000001,0.95239,0.7500000001,0.01
population,56,RG,0,0.0017631136617656,5.289342748409878e-07,0.0010689758133047948,0.0017631136619419114,0.001681065404401676,0.0010689758133047948,1.7631136617656e-05,0.00030000009999996694,0.6063000001000001,1.0000000001,0.953464,0.6063000001000001,0.01
population,57,RG,0,0.00113319,1.1331911331898752e-07,0.000793233000113319,0.0011331900001133191,0.0010903860141300002,0.000793233000113319,1.13319e-05,0.00010000009999998898,0.7000000001,1.0000000001,0.962227,0.7000000001,0.01
population,58,RG,0,0.0005705833333333,5.705833333333001e-14,0.00042793750005703336,0.0005705833333903583,0.0005549561969999677,0.00042793750005703336,5.705833333333e-06,1.0000000000000002e-10,0.7500000001,1.0000000001,0.9726120000000001,0.7500000001,0.01
population,59,RG,0,0.0003583199999999,3.583199999999e-14,0.00028665600003575204,0.000358320000035732,0.0003486905083199027,0.00028665600003575204,3.5831999999990003e-06,1e-10,0.8000000001,1.0000000001,0.9731259999999999,0.8000000001,0.01
population,60,RG,0,0.0006295416666666,6.295416666666001e-14,0.0004721562500629042,0.0006295416667295542,0.0006105181765832687,0.0004721562500629042,6.295416666666e-06,1e-10,0.7500000001,1.0000000001,0.969782,0.7500000001,0.01
population,61,CH,0,0.0284790014328563,2.8479029911854594e-06,0.003981364403161212,0.0284790014357042,0.02495569329158905,0.003981364403161212,0.000284790014328563,0.00010000009999998898,0.13980000010000004,1.0000000001,0.876284,0.13980000010000004,0.01
population,62,RG,0,0.00031096,3.1096e-14,0.000248768000031096,0.000310960000031096,0.00030370779088,0.000248768000031096,3.1096e-06,1e-10,0.8000000001,1.0000000001,0.976678,0.8000000001,0.01
population,63,CH,0,0.0031467976758719,6.293598498540783e-07,0.0019875174123953716,0.0031467976761865796,0.0027819862745103946,0.0019875174123953716,3.1467976758719e-05,0.00020000009999997798,0.6316000001,1.0000000001,0.884069,0.6316000001,0.01
population,64,RG,0,0.0004559066666666,4.559071225732164e-08,0.0003647253333788707,0.00045590666671219067,0.00044031785001326894,0.0003647253333788707,4.559066666666e-06,0.00010000009999998898,0.8000000001,1.0000000001,0.965807,0.8000000001,0.01
population,65,CG,0,0.0103340157682499,1.0334026102264528e-06,0.005683708673570847,0.0026868441007783755,0.00963251177585379,0.005683708673570847,0.000103340157682499,0.00010000009999998898,0.5500000001,0.2600000001,0.9321169999999999,0.5500000001,0.01
population,66,RG,0,0.0001340624999999,1.3406263406238522e-08,0.00011395312501332124,0.00013406250001330624,0.0001316661328124018,0.00011395312501332124,1.340624999999e-06,0.00010000009999998898,0.8500000001,1.0000000001,0.982125,0.8500000001,0.01
population,67,CH,0,0.0003117138052545,3.117141169682709e-08,0.0002797631402470851,0.0003117138052856714,0.0002784184068600458,0.0002797631402470851,3.117138052545e-06,0.00010000009999998898,0.8975000000999999,1.0000000001,0.8931859999999999,0.8975000000999999,0.01
population,68,RG,0,0.0006751458333333,6.751458333333e-14,0.0005063593750674896,0.0006751458334008145,0.0006532663823124677,0.0005063593750674896,6.751458333333e-06,1e-10,0.7500000001,1.0000000001,0.9675929999999999,0.7500000001,0.01
population,69,CH,0,0.0009222367487946,9.222376710312472e-08,0.0007607530941728892,0.0009222367488868236,0.0008182102880040668,0.0007607530941728892,9.222367487946e-06,0.00010000009999998898,0.8249000001,1.0000000001,0.887202,0.8249000001,0.01
population,70,RG,0,0.00180461890575,3.609239616118508e-07,0.000992540398342962,0.001804618905930462,0.0017489518263643297,0.000992540398342962,1.80461890575e-05,0.00020000009999997795,0.5500000001,1.0000000001,0.969153,0.5500000001,0.01
population,71,RG,0,0.0006812291666666,6.812291666666e-14,0.0005109218750680729,0.0006812291667347229,0.0006589536541457688,0.0005109218750680729,6.812291666666e-06,1e-10,0.7500000001,1.0000000001,0.967301,0.7500000001,0.01
population,72,RG,0,0.0003180533333333,3.180533333333e-14,0.0002544426666984453,0.0003180533333651053,0.0003104664891199674,0.0002544426666984453,3.180533333333e-06,1e-10,0.8000000001,1.0000000001,0.976146,0.8000000001,0.01
population,73,RG,0,0.0003762533333333,3.7625370958659184e-08,0.00030100266670426534,0.0003762533333709253,0.0003656358405199676,0.00030100266670426534,3.762533333333e-06,0.00010000009999998898,0.8000000001,1.0000000001,0.971781,0.8000000001,0.01
population,74,CG,3,0.0359356544469999,1.0780699927664227e-05,0.010780696337693537,0.001796782725943562,0.03243059851920287,0.010780696337693537,0.000359356544469999,0.00030000009999996694,0.30000000010000005,0.050000000100000046,0.9024630000000001,0.30000000010000005,0.01
population,75,RG,0,0.00035064,3.5064000000000003e-14,0.00028051200003506403,0.000350640000035064,0.00034141886928,0.00028051200003506403,3.5064e-06,1.0000000000000002e-10,0.8000000001000002,1.0000000001,0.9737020000000001,0.8000000001000002,0.01
population,76,RG,0,0.00120543,1.2054312054298672e-07,0.0008438010001205429,0.001205430000120543,0.00115699461717,0.0008438010001205429,1.2054299999999999e-05,0.000100000099999989,0.7000000001,1.0000000001,0.959819,0.7000000001,0.01
population,77,CG,3,0.035601925002,1.424077356099093e-05,0.010680577504160193,3.5601925002e-12,0.03242060818767128,0.010680577504160193,0.00035601925002,0.0004000000999999559,0.30000000010000005,1e-10,0.910642,0.30000000010000005,0.01
population,78,CG,0,0.0079009562453333,7.900964146288674e-07,0.004740573747990075,0.0007900956253234253,0.0074543309906970985,0.004740573747990075,7.9009562453333e-05,0.00010000009999998898,0.6000000001,0.10000000009999997,0.943472,0.6000000001,0.01
population,79,CG,0,0.0131400377955,2.62800887310349e-06,0.007227020788839004,0.0017515670394541534,0.012163391346311666,0.007227020788839004,0.000131400377955,0.00020000009999997798,0.5500000001,0.13330000009999998,0.925674,0.5500000001,0.01
population,80,RG,0,9.6899999999995e-05,9.6899999999995e-15,8.236500000968575e-05,9.6900000009685e-05,9.564805199999505e-05,8.236500000968575e-05,9.6899999999995e-07,1.0000000000000002e-10,0.8500000001,1.0000000001,0.98708,0.8500000001,0.01
population,81,CH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
population,82,RG,0,0.0019039557262499,3.807913356455107e-07,0.0010471756496278407,0.0019039557264402956,0.001841991487139097,0.0010471756496278407,1.9039557262499e-05,0.00020000009999997798,0.5500000001,1.0000000001,0.967455,0.5500000001,0.01
population,83,RG,0,0.0007726666666666,7.726674393331816e-08,0.0005795000000772167,0.0007726666667438667,0.0007440100053332692,0.0005795000000772167,7.726666666666001e-06,0.000100000099999989,0.7500000001,1.0000000001,0.9629120000000001,0.7500000001,0.01
population,84,RG,0,0.0019064674999999,1.90646940646719e-07,0.0012392038751905818,0.0019064675001905468,0.0018174564388924047,0.0012392038751905818,1.9064674999999e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.953311,0.6500000001,0.01
population,85,CH,0,0.002264941493568,4.529885252076995e-07,0.0017113897927664753,0.0022649414937944944,0.0019786619485469793,0.0017113897927664753,2.2649414935680002e-05,0.00020000009999997798,0.7556000001000001,1.0000000001,0.873604,0.7556000001000001,0.01
population,86,RG,0,0.0010150349999999,1.0150360150347882e-07,0.0006597727501014386,0.0010150350001014035,0.0009898032599699026,0.0006597727501014386,1.0150349999999e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.9751420000000001,0.6500000001,0.01
population,87,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
population,88,CG,0,0.00714247830725,2.1427442064225944e-06,0.0024998674082517477,0.007142478307964248,0.006366312332079449,0.0024998674082517477,7.14247830725e-05,0.00030000009999996694,0.3500000001,1.0000000001,0.8913309999999999,0.3500000001,0.010000000000000002
population,89,RG,0,0.00098037,9.803709803698919e-08,0.000686259000098037,0.000980370000098037,0.0009483324887699999,0.000686259000098037,9.803699999999999e-06,0.00010000009999998898,0.7000000001,1.0000000001,0.967321,0.7000000001,0.01
population,90,RG,0,0.0001699124999999,1.699124999999e-14,0.00014442562501690626,0.00016991250001689126,0.00016606313231240226,0.00014442562501690626,1.699124999999e-06,1e-10,0.8500000001000001,1.0000000001,0.9773449999999999,0.8500000001000001,0.01
population,91,CL,0,2.9161566000000004e-08,2.916159516156279e-12,2.8977848137116163e-08,2.916156600291616e-08,2.8840176381114006e-08,2.8977848137116163e-08,2.9161566e-10,0.00010000009999998898,0.9937000001,1.0000000001,0.988979,0.9937000001,0.01
population,92,RG,0,0.0010158924999999,1.0158935158922881e-07,0.0006603301251015243,0.0010158925001014893,0.0009906181104924025,0.0006603301251015243,1.0158924999999e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.975121,0.6500000001,0.01
population,93,CG,0,0.0069136213333333,4.148173491362424e-06,0.001382724267358022,0.006913621334024662,0.00635348664652797,0.001382724267358022,6.9136213333333e-05,0.000600000100000045,0.20000000009999996,1.0000000001,0.918981,0.20000000009999996,0.009999999999999998
population,94,CG,0,0.00474415585,1.423247229415428e-06,0.0023720779254744156,0.004744155850474416,0.0043176847040201,0.0023720779254744156,4.74415585e-05,0.00030000009999996694,0.5000000001,1.0000000001,0.910106,0.5000000001,0.01
population,95,RG,0,0.0012467239889999,1.2467252357237514e-07,0.0008727067924246023,0.0012467239891245723,0.0011931285714367832,0.0008727067924246023,1.2467239889999e-05,0.00010000009999998897,0.7000000001,1.0000000001,0.957011,0.7000000001,0.01
population,96,RG,0,0.0006969999999999,6.969999999999e-14,0.000522750000069625,0.0006970000000696,0.0006736811679999032,0.000522750000069625,6.969999999999e-06,1e-10,0.7500000001,1.0000000001,0.966544,0.7500000001,0.01
population,97,RG,0,0.000575478860682,5.7547943616079725e-08,0.00043178178922725246,0.0005754788607395479,0.0005577736780542576,0.00043178178922725246,5.75478860682e-06,0.00010000009999998898,0.7503000001,1.0000000001,0.969234,0.7503000001,0.01
population,98,CH,0,0.0027299328507695,1.6379599834551079e-06,0.0017307774276608563,0.0027299328510424934,0.002557280977555434,0.0017307774276608563,2.7299328507695002e-05,0.000600000100000045,0.6340000001,1.0000000001,0.9367560000000001,0.6340000001,0.01
population,99,CG,0,0.00296037,1.1841482960368695e-06,0.0011841480002960372,0.002960370000296037,0.002686535775,0.0011841480002960372,2.96037e-05,0.0004000000999999559,0.4000000001000001,1.0000000001,0.9075,0.4000000001000001,0.01
population,100,RG,0,0.0005275416666666,5.2754166666660006e-14,0.0003956562500527042,0.0005275416667193542,0.0005141832565832684,0.0003956562500527042,5.2754166666660004e-06,1e-10,0.7500000001,1.0000000001,0.974678,0.7500000001,0.01
population,101,CG,0,0.0032808246119999,1.3123301728822766e-06,0.0022965772287280124,0.0016404123063280323,0.003089834688036938,0.0022965772287280124,3.2808246119998996e-05,0.0004000000999999559,0.7000000001,0.5000000001,0.941786,0.7000000001,0.009999999999999998
population,102,RG,0,1.679836914391133e-05,1.6798385942278624e-09,1.5133650763429556e-05,1.6798369145591167e-05,1.6694924786723125e-05,1.5133650763429556e-05,1.679836914391133e-07,0.00010000009999998898,0.9009000001,1.0000000001,0.9938419999999999,0.9009000001,0.01
population,103,RG,0,0.0003665199999999,3.665199999999e-14,0.000293216000036572,0.000366520000036552,0.00035644473171990275,0.000293216000036572,3.665199999999e-06,9.999999999999999e-11,0.8000000000999999,1.0000000001,0.972511,0.8000000000999999,0.01
population,104,RG,0,0.000439559412,8.791192635593153e-08,0.00035164752964395593,0.00043955941204395593,0.000424032854889924,0.00035164752964395593,4.39559412e-06,0.000200000099999978,0.8000000001,1.0000000001,0.964677,0.8000000001,0.01
population,105,RG,0,0.0004054666666666,4.05467072133222e-08,0.0003243733333738267,0.0004054666667071467,0.0003931364253332687,0.0003243733333738267,4.054666666666e-06,0.00010000009999998898,0.8000000001,1.0000000001,0.96959,0.8000000001,0.01
population,106,RG,0,0.0013240199999999,1.3240213240197542e-07,0.000926814000132332,0.0013240200001323021,0.0012655857013199043,0.000926814000132332,1.3240199999999e-05,0.00010000009999998898,0.7000000001,1.0000000001,0.9558659999999999,0.7000000001,0.01
population,107,CL,0,0.000435039407271,1.7401580641232156e-07,0.0003548616445544586,0.0004350394073145039,0.0004164662698563792,0.0003548616445544586,4.35039407271e-06,0.0004000000999999559,0.8157000001,1.0000000001,0.957307,0.8157000001,0.010000000000000002
population,108,RG,0,0.0001231874999999,1.2318762318738642e-08,0.00010470937501223374,0.00012318750001221875,0.00012116414531240163,0.00010470937501223374,1.2318749999989998e-06,0.00010000009999998898,0.8500000001,1.0000000001,0.983575,0.8500000001,0.01
population,109,CG,3,0.0189134125949999,3.7826844103408234e-06,0.008511035669641296,0.0009456706316413371,0.017546634833822232,0.008511035669641296,0.000189134125949999,0.00020000009999997798,0.45000000009999996,0.050000000100000046,0.927735,0.45000000009999996,0.01
population,110,RG,0,0.00122478,1.224781224779865e-07,0.0008573460001224779,0.001224780000122478,0.00117477713172,0.0008573460001224779,1.22478e-05,0.00010000009999998898,0.7000000001,1.0000000001,0.9591740000000001,0.7000000001,0.01
population,111,RG,0,0.00115686,1.1568611568598725e-07,0.000809802000115686,0.0011568600001156861,0.00111224916468,0.000809802000115686,1.15686e-05,0.00010000009999998898,0.7000000001,1.0000000001,0.9614379999999999,0.7000000001,0.01
population,112,RG,0,0.00039216,3.921603921599568e-08,0.000313728000039216,0.00039216000003921604,0.00038062579008,0.000313728000039216,3.9216e-06,0.00010000009999998898,0.8000000001,1.0000000001,0.970588,0.8000000001,0.009999999999999998
population,113,RG,0,0.0018958508333333,1.8958527291839245e-07,0.0012323030418562302,0.0018958508335228852,0.001807828374992468,0.0012323030418562302,1.8958508333333e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.953571,0.6500000001,0.01
population,114,CG,3,0.0394230545972552,3.548075307983561e-05,0.005964708164507017,0.0031538443717227197,0.03656074371822149,0.005964708164507017,0.000394230545972552,0.0009000001000000119,0.1513000001,0.08000000009999995,0.927395,0.1513000001,0.01
population,115,CG,3,0.0203996754,8.159872199966642e-06,0.008159870162039968,0.002039967542039967,0.018864191832642003,0.008159870162039968,0.000203996754,0.0004000000999999559,0.4000000001,0.10000000009999996,0.92473,0.4000000001,0.01
population,116,RG,0,0.001051932,1.051933051931884e-07,0.0006837558001051932,0.0010519320001051932,0.0010218214984320001,0.0006837558001051932,1.051932e-05,0.00010000009999998898,0.6500000001,1.0000000001,0.9713760000000001,0.6500000001,0.01
population,117,CL,0,0.0005490116436605,2.7450587673138416e-07,0.0004008883022557982,0.0005490116437154012,0.0005361614771289823,0.0004008883022557982,5.490116436605e-06,0.000500000099999945,0.7302000001,1.0000000001,0.9765940000000001,0.7302000001,0.01
population,118,CL,0,3.11673747e-10,1.2466952996736096e-13,3.1158024490706737e-10,3.116737470311674e-10,3.08324189240991e-10,3.1158024490706737e-10,3.11673747e-12,0.0004000000999999559,0.9997000001,1.0000000001,0.9892529999999999,0.9997000001,0.01
population,119,RG,0,0.0003818133333333,3.818137151465912e-08,0.0003054506667048213,0.0003818133333714813,0.0003708797267199676,0.0003054506667048213,3.818133333333e-06,0.00010000009999998898,0.8000000000999999,1.0000000001,0.9713639999999999,0.8000000000999999,0.01
population,120,RG,0,0.0003518,3.518e-14,0.00028144000003518,0.00035180000003518,0.000342517757,0.00028144000003518,3.518e-06,1e-10,0.8000000001,1.0000000001,0.973615,0.8000000001,0.01
population,121,CH,0,0.0195748848932387,3.9149789361357985e-06,0.002869678127306281,0.01957488489519619,0.01768074073142935,0.002869678127306281,0.000195748848932387,0.000200000099999978,0.14660000009999996,1.0000000001,0.9032360000000001,0.14660000009999996,0.01
population,122,CG,0,0.0063931749501666,6.393181343340845e-07,0.004155563718247607,0.0008950444936626416,0.006010441138599926,0.004155563718247607,6.3931749501666e-05,0.00010000009999998898,0.6500000001,0.14000000010000002,0.940134,0.6500000001,0.01
population,123,RG,0,0.000818625,8.186258186249098e-08,0.0006139687500818625,0.0008186250000818625,0.00078645794925,0.0006139687500818625,8.18625e-06,0.00010000009999998898,0.7500000001,1.0000000001,0.960706,0.7500000001,0.01
population,124,CH,0,0.0413657432547347,8.273152787520356e-06,0.0011127384976889394,0.041365743258871275,0.035557206952648114,0.0011127384976889394,0.000413657432547347,0.000200000099999978,0.026900000100000036,1.0000000001,0.8595810000000002,0.026900000100000036,0.01
population,125,RG,0,0.0003156666666666,3.156666666666e-14,0.0002525333333648467,0.00031566666669816665,0.00030819325833326825,0.0002525333333648467,3.156666666666e-06,1e-10,0.8000000001,1.0000000001,0.976325,0.8000000001,0.01
population,126,CG,0,0.007776535,3.1106147776531573e-06,0.0027217872507776537,0.007776535000777654,0.006703023225925001,0.0027217872507776537,7.776535000000001e-05,0.0004000000999999559,0.3500000001,1.0000000001,0.861955,0.3500000001,0.01
population,127,RG,0,0.003106235466,3.106238572235124e-07,0.0017084295066106237,0.0031062354663106235,0.002941306787697264,0.0017084295066106237,3.106235466e-05,0.00010000009999998898,0.5500000001,1.0000000001,0.946904,0.5500000001,0.01
population,128,CG,0,0.004151700592,1.2455105927699219e-06,0.0024910203556151697,0.00415170059241517,0.003763861177797136,0.0024910203556151697,4.151700592e-05,0.00030000009999996694,0.6000000001,1.0000000001,0.906583,0.6000000001,0.01
population,129,RG,0,0.0007023299999999,7.023307023298226e-08,0.0004916310000701629,0.000702330000070133,0.0006858877523699023,0.0004916310000701629,7.023299999999e-06,0.00010000009999998898,0.7000000001,1.0000000001,0.976589,0.7000000001,0.01
population,130,CL,0,0.0011213855381279,1.1213856502664548e-06,0.000744151443213813,0.0011213855382400386,0.0010843450524179973,0.000744151443213813,1.1213855381279001e-05,0.001000000100000001,0.6636000001,1.0000000001,0.966969,0.6636000001,0.01
population,131,RG,0,3.9400182e-05,3.940022140017766e-09,3.546016380394002e-05,3.940018200394002e-05,3.8862842317883996e-05,3.546016380394002e-05,3.9400182e-07,0.00010000009999998898,0.9000000001,1.0000000001,0.9863619999999998,0.9000000001,0.01
population,132,RG,0,0.0005694791666666,5.694791666666e-14,0.0004271093750568979,0.000569479166723548,0.0005539124536457686,0.0004271093750568979,5.694791666666e-06,9.999999999999999e-11,0.7500000001,1.0000000001,0.9726650000000001,0.7500000001,0.01
population,133,RG,0,0.0031364831511803,6.27296943884306e-07,0.0015930197927981227,0.0031364831514939483,0.0029902320783239135,0.0015930197927981227,3.1364831511803e-05,0.00020000009999997798,0.5079000001,1.0000000001,0.953371,0.5079000001,0.010000000000000002
population,134,CH,0,0.0073343076577605,1.4668622649827041e-06,0.0037558989522725825,0.00733430765849393,0.006607939830258873,0.0037558989522725825,7.3343076577605e-05,0.00020000009999997798,0.5121000001,1.0000000001,0.900963,0.5121000001,0.01
population,135,CG,3,0.012065711967,1.2065724032710638e-06,0.0066361415830565726,0.0003016428003815715,0.011284191671473476,0.0066361415830565726,0.00012065711967,0.00010000009999998898,0.5500000001,0.025000000100000024,0.935228,0.5500000001,0.01
population,136,CG,3,0.0450057680202863,1.3501734906661205e-05,5.4006926124919413e-05,0.011701499689775016,0.04105610682459399,5.4006926124919413e-05,0.000450057680202863,0.00030000009999996694,0.001200000099999979,0.2600000001,0.9122409999999999,0.001200000099999979,0.01
population,137,RG,0,0.00097514295,9.751439251428426e-08,0.0007313572125975143,0.0009751429500975144,0.0009262375807716001,0.0007313572125975143,9.7514295e-06,0.00010000009999998898,0.7500000001,1.0000000001,0.949848,0.7500000001,0.01
population,138,RG,0,0.0026735388636299,8.020619264427679e-07,0.0013375714937413927,0.0026735388638972537,0.002578120261586949,0.0013375714937413927,2.6735388636299e-05,0.00030000009999996694,0.5003000001,1.0000000001,0.9643100000000001,0.5003000001,0.01
population,139,CH,0,0.0270848627684465,5.41697526217498e-06,0.004157526437665023,0.027084862771154985,0.023794079026943016,0.004157526437665023,0.00027084862768446497,0.00020000009999997798,0.15350000009999998,1.0000000001,0.878501,0.15350000009999998,0.01
