domain,sys_idx,half_life,initial_identity,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,process_regime_tg,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness_tg,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy,collapse_available,recovery_possible,recovery_steps_mean,recovery_probability,recovery_entropy,collapse_regime_shifts,self_prediction,internal_continuity,self_model_consistency,closure_adaptation,forecast_stability,self_alignment,temporal_self_coherence,perturbation_anticipation,self_prediction_norm,internal_continuity_norm,self_model_consistency_norm,closure_adaptation_norm,forecast_stability_norm,self_alignment_norm,temporal_self_coherence_norm,perturbation_anticipation_norm,self_reference_composite,passive_persistence,active_continuity,observer_continuity,perspective_continuity,temporal_alignment,self_referential_closure,local_future_prediction,self_state_anticipation,recursive_correction,continuity_adaptation,reconstruction_anticipation,local_future_prediction_norm,self_state_anticipation_norm,recursive_correction_norm,continuity_adaptation_norm,reconstruction_anticipation_norm,internal_modeling_composite,perspective_drift,recursive_alignment,identity_frame_continuity,closure_persistence_through_change,observer_level,reactive_condition,adaptive_condition,observer_like_condition,self_model_drift
population,319,100,0.303782338116888,RG,0.9667,0.0,0.45,0.041409,0.9998,0.45,0.0,0.0,0.0,0.3058,RG,op_hierarchical_nesting,0.9667,0.0333,0.00739,0.9998,0.45,0.45,0.041409,0.2108,,,,,,,0.435015,0.96650666,0.0,0.0,0.01863405,0.1739184797231909,0.0,,0.4350149999564985,0.9665066599033494,0.0,0.0,0.0230591518531523,0.173918479602513,0.0,,0.2283570416165019,0.7714886297918214,0.145005,0.00270203042025,,0.0,0.2025,0.9667,0.29561686,0.0,,0.0,0.96669999990333,0.3416745954297649,0.0,,0.0,0.3270936488332737,0.958591,0.007201790326857613,1.945945654343146e-05,0.0083853225,0,0.0,0.0,0.0,0.0
population,320,100,0.2117360068226337,RG,0.9,0.0,0.1,0.013002,0.9999,0.1,0.0,0.0,0.0,0.205,RG,op_hierarchical_nesting,0.9,0.1,0.019679,0.9999,0.1,0.1,0.013002,0.3538,,,,,,,0.09,0.89991,0.0,0.0,0.0013002,0.131282820813793,0.0,,0.089999999991,0.899909999910009,0.0,0.0,0.0016089636573621,0.1312828206920479,0.0,,0.160400254892917,0.8395157851325723,0.03,3.9006e-05,,0.0,0.01,0.9,0.1845,0.0,,0.0,0.89999999991,0.213245492347059,0.0,,0.0,0.2783113730642647,0.986998,0.0017069392362209365,6.658087184803385e-08,0.00013002,0,0.0,0.0,0.0,0.0
population,321,100,0.2632206437422331,RG,1.0,0.0,0.2,0.028813,0.9999,0.2,0.0,0.0,0.0,0.25,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9999,0.2,0.2,0.028813,0.0,,,,,,,0.2,0.9999,0.0,0.0,0.0057626,0.0625156290244417,0.0,,0.19999999998,0.99989999990001,0.0,0.0,0.007131067506472,0.0625156289009752,0.0,,0.181363813755351,0.8185543226260245,0.0666666666666666,0.0003841733333333,,0.0,0.04,1.0,0.25,0.0,,0.0,0.9999999999,0.2889505316355813,0.0,,0.0,0.3222376328838953,0.971187,0.0018012628190812387,6.919971414157764e-07,0.00115252,0,0.0,0.0,0.0,0.0
population,322,49,0.2815669307503347,CG,0.4,0.0,0.75,0.114003,0.9996,0.75,0.0,0.0,0.12,0.2855,CG,op_hierarchical_nesting,0.4,0.6,0.055041,0.9996,0.75,0.75,0.114003,0.971,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3,0.39984,0.0,0.0,0.08550225,0.8570892723359479,0.09,-2.0,0.29999999997,0.399839999960016,0.0,0.0,0.1058068088545535,0.8570892722323706,0.1124999999859374,0.0,0.2219045101253597,0.7777842516786905,0.0999999999999999,0.008550225,-0.008550225,0.0771380345102353,0.5625,0.4,0.1142,0.0,-0.008550225,0.0,0.39999999996,0.1319926028511335,0.0,0.1575093641101445,0.0,0.1379003933842556,0.885997,0.09771074831411507,0.0008354488830040545,0.0641266875,0,0.0,0.0,1.0,0.11317130016393345
population,323,100,0.226164775224976,RG,1.0,0.0,0.15,0.01542,1.0,0.15,0.0,0.0,0.0,0.2375,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.15,0.15,0.01542,0.0,,,,,,,0.15,1.0,0.0,0.0,0.002313,0.0468867217995891,0.0,,0.149999999985,0.9999999999,0.0,0.0,0.0028622772953996,0.0468867216757315,0.0,,0.1713927141223044,0.8286072858776956,0.0499999999999999,0.0001156499999999,,0.0,0.0225,1.0,0.2375,0.0,,0.0,0.9999999999,0.2745030050538022,0.0,,0.0,0.3186257512384505,0.98458,0.0007229932501496639,8.361416937973633e-08,0.00034695,0,0.0,0.0,0.0,0.0
population,324,100,0.2559973280130933,RG,0.9667,0.0,0.3,0.043409,0.9999,0.3,0.0,0.0,0.0,0.2683,RG,op_hierarchical_nesting,0.9667,0.0333,0.00739,0.9999,0.3,0.3,0.043409,0.2108,,,,,,,0.29001,0.96660333,0.0,0.0,0.0130227,0.1270317580486332,0.0,,0.2900099999709989,0.9666033299033396,0.0,0.0,0.0161152522848251,0.1270317579267816,0.0,,0.1999657628694207,0.7999542337068662,0.0966699999999999,0.0012589044089999,,0.0,0.09,0.9667,0.2593656099999999,0.0,,0.0,0.96669999990333,0.2997753235899473,0.0,,0.0,0.3166188308733193,0.956591,0.005514321585133119,6.942003756167401e-06,0.00390681,0,0.0,0.0,0.0,0.0
population,325,100,0.218078132554168,RG,1.0,0.0,0.15,0.020795,1.0,0.15,0.0,0.0,0.0,0.2375,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.15,0.15,0.020795,0.0,,,,,,,0.15,1.0,0.0,0.0,0.00311925,0.0468867217995891,0.0,,0.149999999985,0.9999999999,0.0,0.0,0.0038599906846845,0.0468867216757315,0.0,,0.1715352446064879,0.828464755393512,0.0499999999999999,0.0001559625,,0.0,0.0225,1.0,0.2375,0.0,,0.0,0.9999999999,0.2745030050538022,0.0,,0.0,0.3186257512384505,0.979205,0.0009750093798224555,1.5206490040055972e-07,0.0004678875,0,0.0,0.0,0.0,0.0
population,326,100,0.2503759383550947,RG,1.0,0.0,0.25,0.034101,1.0,0.25,0.0,0.0,0.0,0.2625,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.25,0.25,0.034101,0.0,,,,,,,0.25,1.0,0.0,0.0,0.00852525,0.0781445362492943,0.0,,0.249999999975,0.9999999999,0.0,0.0,0.0105497749730244,0.078144536126219,0.0,,0.1912420444248919,0.8087579555751081,0.0833333333333333,0.0007104374999999,,0.0,0.0625,1.0,0.2625,0.0,,0.0,0.9999999999,0.3033980582173604,0.0,,0.0,0.3258495145293401,0.965899,0.0026648068306371845,1.8931787027405382e-06,0.0021313125,0,0.0,0.0,0.0,0.0
population,327,100,0.2244821491595892,RG,1.0,0.0,0.15,0.026834,0.9998,0.15,0.0,0.0,0.0,0.2375,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9998,0.15,0.15,0.026834,0.0,,,,,,,0.15,0.9998,0.0,0.0,0.0040251,0.0468867217995891,0.0,,0.149999999985,0.99979999990002,0.0,0.0,0.0049809564815015,0.0468867216757315,0.0,,0.1716668111488933,0.8281675222133366,0.0499999999999999,0.0002012549999999,,0.0,0.0225,1.0,0.2375,0.0,,0.0,0.9999999999,0.2745030050538022,0.0,,0.0,0.3186257512384505,0.973166,0.0012581582927701739,2.532106472113355e-07,0.000603765,0,0.0,0.0,0.0,0.0
population,328,100,0.4291090738089946,CH,0.9,0.0,0.959,0.144884,0.9999,0.959,0.0,0.0,0.0,0.4198,CH,op_hierarchical_nesting,0.9,0.1,0.010024,0.9999,0.959,0.959,0.144884,0.469,,,,,,,0.8631,0.89991,0.0,0.0,0.138943756,0.3998499625656602,0.0,,0.86309999991369,0.899909999910009,0.0,0.0,0.1719392815116062,0.3998499624506376,0.0,,0.3335427491122775,0.6663906051626337,0.2877,0.0399741186012,,0.0,0.919681,0.9,0.37782,0.0,,0.0,0.89999999991,0.4366851594502213,0.0,,0.0,0.3341712898400553,0.855116,0.057931861976363117,0.002315775121431488,0.133247062004,0,0.0,0.0,1.0,0.0
population,329,100,0.6565353755892883,CG,0.9333,0.92,0.45,0.067205,0.9998,0.45,0.4394,0.8848,0.02,0.6649,CG,op_hierarchical_nesting,0.9333,0.0667,0.01427,0.9998,0.45,0.45,0.067205,0.3534,6.0,1.0,3.83,0.92,0.0,1.0,0.419985,0.93311334,0.414,0.39816,0.03024225,0.6646661665835627,0.009,0.92,0.4199849999580015,0.9331133399066888,0.4139999999586,0.4039722927112888,0.0374239972057065,0.6646661664751689,0.0112499999985937,0.9733333333008888,0.4822180161893671,0.5176784274138708,0.410715,0.0124209457087499,0.01142727005205,0.005981995499252,0.2025,0.9333,0.62055117,0.3663072,0.01142727005205,0.8140160000000001,0.93329999990667,0.717234361914328,0.3716545092943858,0.1799707703290143,0.8222383837553295,0.6048796050399454,0.932795,0.04466888972524833,0.0005548298541474458,0.0136090125,0,0.0,1.0,1.0,0.0
population,330,67,0.6603853325471513,CG,0.5,1.0,0.65,0.075855,0.9995,0.65,1.1052,0.965,0.12,0.6752,CG,op_hierarchical_nesting,0.5,0.5,0.057335,0.9995,0.65,0.65,0.075855,1.0,1.0,1.0,3.5,1.0,0.0,1.0,0.325,0.49975,0.65,0.62725,0.04930575,0.7811952988520636,0.078,1.0,0.3249999999675,0.499749999950025,0.649999999935,0.6364065215068212,0.0610145822557933,0.7811952987465867,0.0974999999878124,0.9999999999666668,0.5063583002895257,0.4933948788606191,0.5340833333333334,0.0263333793125,0.0263333793125,0.0609332333104609,0.4225,0.5,0.3376,0.62725,0.0263333793125,0.965,0.49999999995,0.390198797920689,0.6364065215068212,0.1967302376380785,0.9747474746490152,0.5396166063329209,0.924145,0.05925756939442329,0.0015604520520001394,0.0320487375,3,1.0,1.0,1.0,0.16709823909554344
population,331,100,0.6467874898852415,CG,0.7333,1.0,0.5,0.081332,0.9997,0.5,0.6964,0.9195,0.04,0.6656,CG,op_hierarchical_nesting,0.7333,0.2667,0.044849,0.9997,0.5,0.5,0.081332,0.8366,2.0,1.0,8.05,1.0,0.0,1.0,0.36665,0.73308001,0.5,0.45975,0.040666,0.915603900985796,0.02,1.0,0.3666499999633349,0.733080009926692,0.49999999995,0.4664613762658606,0.0503231165130657,0.9156039008836836,0.0249999999968749,0.9999999999666668,0.5071398004332723,0.4927123415068576,0.4421333333333333,0.0179797941333333,0.0179797941333333,0.0183120780197159,0.25,0.7333,0.4880844799999999,0.45975,0.0179797941333333,0.9195,0.7332999999266699,0.5641290799163049,0.4664613762658606,0.1873380055487036,0.9287878786940618,0.5760032680703202,0.918668,0.07446789647497676,0.0013389174481624585,0.020333,3,1.0,1.0,1.0,0.0
population,332,100,0.6047061523508922,CG,0.9333,0.76,0.3999,0.055692,0.9998,0.3999,0.6567,0.7018,0.04,0.5879,CG,op_hierarchical_nesting,0.9333,0.0667,0.01427,0.9998,0.3999,0.3999,0.055692,0.3534,8.0,1.0,7.66,0.76,0.0,1.0,0.37322667,0.93311334,0.3039239999999999,0.28064982,0.0222712308,0.5683920980784707,0.015996,0.76,0.3732266699626773,0.9331133399066888,0.3039239999696075,0.2847467129656684,0.0275600684217227,0.568392097967667,0.0199949999975006,0.9199999999693332,0.4288697361451082,0.5710160378021208,0.3192668299999999,0.0071104652577143,0.0054039535958629,0.0090920000008632,0.1599200099999999,0.9333,0.5486870699999999,0.2132938632,0.0054039535958629,0.533368,0.93329999990667,0.6341736823122777,0.2164075018539079,0.1731985420113635,0.5387555555011357,0.499167056317071,0.944308,0.03165489272618619,0.00022508101496622002,0.00890626519692,0,0.0,1.0,0.0,0.0
population,333,100,0.2208492559793304,RG,1.0,0.0,0.15,0.010135,0.9999,0.15,0.0,0.0,0.0,0.2375,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9999,0.15,0.15,0.010135,0.0,,,,,,,0.15,0.9999,0.0,0.0,0.00152025,0.0468867217995891,0.0,,0.149999999985,0.99989999990001,0.0,0.0,0.001881269804726,0.0468867216757315,0.0,,0.171238284480781,0.8286788393476672,0.0499999999999999,7.601249999999998e-05,,0.0,0.0225,1.0,0.2375,0.0,,0.0,0.9999999999,0.2745030050538022,0.0,,0.0,0.3186257512384505,0.989865,0.00047519692543883553,3.612090629491948e-08,0.00022803749999999998,0,0.0,0.0,0.0,0.0
population,334,52,0.6366509435208302,CG,0.3667,1.0,0.4996,0.056468,0.9995,0.4996,1.0654,0.9715,0.06,0.603,CG,op_hierarchical_nesting,0.3667,0.6333,0.057358,0.9995,0.4996,0.4996,0.056468,0.9776,2.0,1.0,2.85,1.0,0.0,1.0,0.18320332,0.36651665,0.4996,0.4853614,0.0282114128,0.7048012003369842,0.029976,1.0,0.1832033199816796,0.3665166499633484,0.49959999995004,0.4924466484618268,0.0349108890309495,0.704801200229595,0.0374699999953162,0.9999999999666668,0.4148685884474278,0.5848388458467959,0.38938824,0.0109851923781054,0.0109851923781054,0.0211271207813014,0.24960016,0.3667,0.2211201,0.4853614,0.0109851923781054,0.9715,0.36669999996333,0.2555710818012516,0.4924466484618268,0.1794737267212501,0.9813131312140088,0.4551009176323334,0.943532,0.03979871418062882,0.0004371965316754391,0.01409442183488,0,0.0,1.0,0.0,0.19913692245476533
population,335,100,0.2370210180217273,RG,1.0,0.0,0.25,0.02239,1.0,0.25,0.0,0.0,0.0,0.2625,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.25,0.25,0.02239,0.0,,,,,,,0.25,1.0,0.0,0.0,0.0055975,0.0781445362492943,0.0,,0.249999999975,0.9999999999,0.0,0.0,0.0069267605538259,0.078144536126219,0.0,,0.190724470936435,0.809275529063565,0.0833333333333333,0.0004664583333333,,0.0,0.0625,1.0,0.2625,0.0,,0.0,0.9999999999,0.3033980582173604,0.0,,0.0,0.3258495145293401,0.97761,0.0017496561666216993,8.161416993886885e-07,0.001399375,0,0.0,0.0,0.0,0.0
population,336,100,0.68201691497042,CG,0.7333,1.0,0.55,0.075176,0.9998,0.55,0.7422,0.965,0.08,0.6909,CG,op_hierarchical_nesting,0.7333,0.2667,0.044849,0.9998,0.55,0.55,0.075176,0.8366,3.0,1.0,3.5,1.0,0.0,1.0,0.403315,0.73315334,0.55,0.53075,0.0413468,0.9472368092088976,0.044,1.0,0.4033149999596684,0.7331533399266846,0.549999999945,0.5384978258903873,0.0511655887926628,0.947236809107577,0.054999999993125,0.9999999999666668,0.5347960704477215,0.4651108887663681,0.4946883333333334,0.0204537795806666,0.0204537795806666,0.0416784196051914,0.3025,0.7333,0.50663697,0.53075,0.0204537795806666,0.965,0.7332999999266699,0.5855720873109602,0.5384978258903873,0.190119595130748,0.9747474746490152,0.6044473965815562,0.924824,0.07120947436908809,0.0014565028928004555,0.022740740000000002,3,1.0,1.0,1.0,0.0
population,337,100,0.2252083146212202,RG,0.9333,0.0,0.1,0.013826,0.9998,0.1,0.0,0.0,0.0,0.2117,RG,op_hierarchical_nesting,0.9333,0.0667,0.014158,0.9998,0.1,0.1,0.013826,0.265,,,,,,,0.09333,0.93311334,0.0,0.0,0.0013826,0.0980245062393068,0.0,,0.093329999990667,0.9331133399066888,0.0,0.0,0.0017109315125895,0.0980245061167291,0.0,,0.1608826825038106,0.8389494940326903,0.03111,4.3012686e-05,,0.0,0.01,0.9333,0.19757961,0.0,,0.0,0.93329999990667,0.2283629333994032,0.0,,0.0,0.2904157333265183,0.986174,0.0013552868232646557,5.8294526569020125e-08,0.00013826000000000002,0,0.0,0.0,0.0,0.0
population,338,100,0.2814717990629237,RG,1.0,0.0,0.35,0.041019,0.9999,0.35,0.0,0.0,0.0,0.2875,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9999,0.35,0.35,0.041019,0.0,,,,,,,0.35,0.9999,0.0,0.0,0.0143566499999999,0.1094023506989995,0.0,,0.349999999965,0.99989999990001,0.0,0.0,0.0177659806887155,0.1094023505767066,0.0,,0.2110097615900617,0.7889113393860974,0.1166666666666666,0.0016749424999999,,0.0,0.1224999999999999,1.0,0.2875,0.0,,0.0,0.9999999999,0.3322931113809185,0.0,,0.0,0.3330732778202296,0.958981,0.0044875750233222605,7.516430128500496e-06,0.005024827499999965,0,0.0,0.0,0.0,0.0
population,339,45,0.6437227926449283,CG,0.2,1.0,0.7966,0.090903,0.9995,0.7966,0.9962,0.9863,0.08,0.6491,CG,op_hierarchical_nesting,0.2,0.8,0.036694,0.9995,0.7966,0.7966,0.090903,0.7219,3.0,1.0,1.37,1.0,0.9183,2.0,0.15932,0.1999,0.7966,0.7856865799999999,0.0724133298,0.4387346837410935,0.0637279999999999,0.0817,0.159319999984068,0.19989999998001,0.7965999999203399,0.7971559400117828,0.0896096107958603,0.4387346836270442,0.0796599999900424,0.69389999997687,0.4068600292857522,0.5928434007288906,0.5805355266666666,0.04203851055313,0.04203851055313,0.0279596839254523,0.6345715599999999,0.2,0.12982,0.7856865799999999,0.04203851055313,0.9863,0.19999999998,0.1500462320677247,0.7971559400117828,0.214388073697973,0.9962626261619936,0.4715705743838948,0.909097,0.03988229895611662,0.001676592445549794,0.057684458518679996,3,1.0,1.0,1.0,0.22377301610716374
population,340,100,0.2750330868769899,RG,1.0,0.0,0.2,0.0258,0.9999,0.2,0.0,0.0,0.0,0.25,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9999,0.2,0.2,0.0258,0.0,,,,,,,0.2,0.9999,0.0,0.0,0.00516,0.0625156290244417,0.0,,0.19999999998,0.99989999990001,0.0,0.0,0.0063853656914232,0.0625156289009752,0.0,,0.1812572849246298,0.8186608408038627,0.0666666666666666,0.0003439999999999,,0.0,0.04,1.0,0.25,0.0,,0.0,0.9999999999,0.2889505316355813,0.0,,0.0,0.3222376328838953,0.9742,0.001612903228830596,5.548387107175637e-07,0.001032,0,0.0,0.0,0.0,0.0
population,341,100,0.2498375945070823,RG,0.9667,0.0,0.3,0.025864,1.0,0.3,0.0,0.0,0.0,0.2683,RG,op_hierarchical_nesting,0.9667,0.0333,0.00739,1.0,0.3,0.3,0.025864,0.2108,,,,,,,0.29001,0.9667,0.0,0.0,0.0077592,0.1270317580486332,0.0,,0.2900099999709989,0.96669999990333,0.0,0.0,0.009601808037382,0.1270317579267816,0.0,,0.1990490808340703,0.8009509191659296,0.0966699999999999,0.0007500818639999,,0.0,0.09,0.9667,0.2593656099999999,0.0,,0.0,0.96669999990333,0.2997753235899473,0.0,,0.0,0.3166188308733193,0.974136,0.0032855493901698496,2.464431010842336e-06,0.00232776,0,0.0,0.0,0.0,0.0
population,342,100,0.3027970929535275,RG,0.9667,0.0,0.4,0.051327,0.9998,0.4,0.0,0.0,0.0,0.2933,RG,op_hierarchical_nesting,0.9667,0.0333,0.00739,0.9998,0.4,0.4,0.051327,0.2108,,,,,,,0.38668,0.96650666,0.0,0.0,0.0205308,0.1582895724983384,0.0,,0.386679999961332,0.9665066599033494,0.0,0.0,0.0254063306080374,0.1582895723772693,0.0,,0.2195546518357125,0.7802892590946546,0.1288933333333333,0.0026462832479999,,0.0,0.16,0.9667,0.28353311,0.0,,0.0,0.96669999990333,0.327708171483159,0.0,,0.0,0.3236020428466222,0.948673,0.008124528887622214,2.1499804693205928e-05,0.00821232,0,0.0,0.0,0.0,0.0
population,343,100,0.2392612177987536,CL,1.0,0.0,0.1914,0.037079,0.9996,0.1914,0.0,0.0,0.0,0.2479,CL,op_hierarchical_nesting,1.0,0.0,0.0,0.9996,0.1914,0.1914,0.037079,0.0,,,,,,,0.1914,0.9996,0.0,0.0,0.0070969206,0.0598899726106665,0.0,,0.19139999998086,0.99959999990004,0.0,0.0,0.0087822545182161,0.0598899724871343,0.0,,0.1799531752694643,0.8197188060006435,0.0638,0.0004527835342799,,0.0,0.0366339599999999,1.0,0.2479,0.0,,0.0,0.9999999999,0.2865233471698424,0.0,,0.0,0.3216308367674606,0.962921,0.0022206602944309034,1.0054784165474679e-06,0.0013583506028399998,0,0.0,0.0,0.0,0.0
population,344,44,0.2392565249568767,CH,0.2667,0.0,0.7598,0.070816,0.9994,0.7598,0.0,0.0,0.0,0.2433,CH,op_hierarchical_nesting,0.2667,0.7333,0.044849,0.9994,0.7598,0.7598,0.070816,0.8366,,,,,,,0.20263866,0.2665399799999999,0.0,0.0,0.0538059968,0.9709927481906736,0.0,,0.2026386599797361,0.2665399799733459,0.0,0.0,0.0665835205347967,0.9709927480899476,0.0,,0.2152507012254037,0.7842784491953315,0.06754622,0.003634391697172,,0.0,0.57729604,0.2667,0.06488811,0.0,,0.0,0.26669999997333,0.0749978155253123,0.0,,0.0,0.0854244538746605,0.929184,0.06876182245587074,0.0002499073966160318,0.04088179636864,0,0.0,0.0,0.0,0.12054039268622609
population,345,100,0.2586526454807449,RG,0.9667,0.0,0.3,0.043575,0.9999,0.3,0.0,0.0,0.0,0.2683,RG,op_hierarchical_nesting,0.9667,0.0333,0.00739,0.9999,0.3,0.3,0.043575,0.2108,,,,,,,0.29001,0.96660333,0.0,0.0,0.0130725,0.1270317580486332,0.0,,0.2900099999709989,0.9666033299033396,0.0,0.0,0.0161768784885912,0.1270317579267816,0.0,,0.1999745666128159,0.7999454308438454,0.0966699999999999,0.001263718575,,0.0,0.09,0.9667,0.2593656099999999,0.0,,0.0,0.96669999990333,0.2997753235899473,0.0,,0.0,0.3166188308733193,0.956425,0.005535408856969192,6.995198992771486e-06,0.00392175,0,0.0,0.0,0.0,0.0
population,346,14,0.1090958828892604,CH,0.1667,0.0,0.2859,0.102021,0.9995,0.2859,0.0,0.0,0.0,0.1048,CH,op_hierarchical_nesting,0.1667,0.8333,0.049588,0.9995,0.2859,0.2859,0.102021,0.8856,,,,,,,0.0476595299999999,0.16661665,0.0,0.0,0.0291678038999999,0.9228557139381276,0.0,,0.047659529995234,0.1666166499833383,0.0,0.0,0.0360943981234926,0.9228557138361968,0.0,,0.1676037559911802,0.8319800458868155,0.0158865099999999,0.0004633746083353,,0.0,0.08173881,0.1667,0.01747016,0.0,,0.0,0.16669999998333,0.0201920480790346,0.0,,0.0,0.0467230120155911,0.897979,0.09415066279168172,4.362702649560442e-05,0.008339075135009972,0,0.0,0.0,0.0,0.14413923015241495
population,347,100,0.2688539849371696,RG,1.0,0.0,0.3,0.018857,0.9999,0.3,0.0,0.0,0.0,0.275,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9999,0.3,0.3,0.018857,0.0,,,,,,,0.3,0.9999,0.0,0.0,0.0056570999999999,0.0937734434741469,0.0,,0.29999999997,0.99989999990001,0.0,0.0,0.0070005140025098,0.0937734433514629,0.0,,0.2000962796034261,0.7998237300245342,0.0999999999999999,0.0005657099999999,,0.0,0.09,1.0,0.275,0.0,,0.0,0.9999999999,0.3178455847991395,0.0,,0.0,0.3294613961747848,0.981143,0.0017682858235919879,1.0003369732640466e-06,0.0016971299999999701,0,0.0,0.0,0.0,0.0
population,348,100,0.3029562914872146,RG,1.0,0.0,0.25,0.025057,1.0,0.25,0.0,0.0,0.0,0.2625,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.25,0.25,0.025057,0.0,,,,,,,0.25,1.0,0.0,0.0,0.00626425,0.0781445362492943,0.0,,0.249999999975,0.9999999999,0.0,0.0,0.0077518463241275,0.078144536126219,0.0,,0.1908423403321923,0.8091576596678077,0.0833333333333333,0.0005220208333333,,0.0,0.0625,1.0,0.2625,0.0,,0.0,0.9999999999,0.3033980582173604,0.0,,0.0,0.3258495145293401,0.974943,0.001958067644798567,1.0221521036607201e-06,0.0015660625,0,0.0,0.0,0.0,0.0
population,349,100,0.5895562408584001,CG,0.9667,0.8,0.3,0.057439,0.9999,0.3,0.2222,0.763,0.02,0.5858,CG,op_hierarchical_nesting,0.9667,0.0333,0.00739,0.9999,0.3,0.3,0.057439,0.2108,12.0,1.0,4.62,0.8,0.0,1.0,0.29001,0.96660333,0.24,0.2289,0.0172317,0.5240060015598893,0.006,0.8,0.2900099999709989,0.9666033299033396,0.239999999976,0.2322414551979456,0.0213237802296315,0.5240060014479745,0.0074999999990625,0.933333333302222,0.4018772375033969,0.5980629502203535,0.25297,0.0043591031489999,0.0034872825192,0.0031440360093593,0.09,0.9667,0.56629286,0.18312,0.0034872825192,0.6104,0.96669999990333,0.6545224918337353,0.1857931641583565,0.1710435607422546,0.6165656565033772,0.5189249746282107,0.942561,0.03009838072359848,0.00013120194619203602,0.0051695099999999996,0,0.0,1.0,0.0,0.0
population,350,100,0.1951030723478588,CL,0.9,0.0,0.1089,0.041329,0.9996,0.1089,0.0,0.0,0.0,0.2072,CL,op_hierarchical_nesting,0.9,0.1,0.010024,0.9996,0.1089,0.1089,0.041329,0.469,,,,,,,0.09801,0.8996400000000001,0.0,0.0,0.0045007280999999,0.1340335084853671,0.0,,0.0980099999901989,0.8996399999100361,0.0,0.0,0.0055695338752257,0.1340335083636908,0.0,,0.162464720305593,0.8372002655825292,0.03267,0.0001470387870269,,0.0,0.0118592099999999,0.9,0.18648,0.0,,0.0,0.89999999991,0.2155339805576128,0.0,,0.0,0.2788834951169032,0.958671,0.005539470872191737,8.145170778179167e-07,0.0004901292900899891,0,0.0,0.0,0.0,0.0
population,351,100,0.2616699226787892,RG,1.0,0.0,0.2,0.021673,1.0,0.2,0.0,0.0,0.0,0.25,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.2,0.2,0.021673,0.0,,,,,,,0.2,1.0,0.0,0.0,0.0043346,0.0625156290244417,0.0,,0.19999999998,0.9999999999,0.0,0.0,0.0053639546755898,0.0625156289009752,0.0,,0.1811256547795093,0.8188743452204907,0.0666666666666666,0.0002889733333333,,0.0,0.04,1.0,0.25,0.0,,0.0,0.9999999999,0.2889505316355813,0.0,,0.0,0.3222376328838953,0.978327,0.0013549012278467251,3.915303241482492e-07,0.0008669200000000001,0,0.0,0.0,0.0,0.0
population,352,100,0.2670309921861931,RG,1.0,0.0,0.25,0.029816,1.0,0.25,0.0,0.0,0.0,0.2625,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.25,0.25,0.029816,0.0,,,,,,,0.25,1.0,0.0,0.0,0.007454,0.0781445362492943,0.0,,0.249999999975,0.9999999999,0.0,0.0,0.0092241309813699,0.078144536126219,0.0,,0.1910526667117984,0.8089473332882016,0.0833333333333333,0.0006211666666666,,0.0,0.0625,1.0,0.2625,0.0,,0.0,0.9999999999,0.3033980582173604,0.0,,0.0,0.3258495145293401,0.970184,0.0023299574928089587,1.4472919292830095e-06,0.0018635,0,0.0,0.0,0.0,0.0
population,353,100,0.153783828697087,CH,0.8,0.0,0.0264,0.075886,0.9999,0.0264,0.0,0.0,0.0,0.1666,CH,op_hierarchical_nesting,0.8,0.2,0.01782,0.9999,0.0264,0.0264,0.075886,0.7219,,,,,,,0.02112,0.7999200000000001,0.0,0.0,0.0020033904,0.2083020756178667,0.0,,0.021119999997888,0.7999199999200081,0.0,0.0,0.0024791434741641,0.2083020754980495,0.0,,0.1474030312700156,0.8525117090331114,0.00704,1.4103868416e-05,,0.0,0.0006969599999999,0.8,0.13328,0.0,,0.0,0.79999999992,0.1540453074255611,0.0,,0.0,0.2385113268363902,0.924114,0.01580721131033743,2.2294282834490607e-07,5.288950656e-05,0,0.0,0.0,0.0,0.0
