sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b,continuity_a,continuity_b,closure_stability_a,closure_stability_b,persistence_gain,collapse_suppression,recursive_reinforcement,continuity_amplification,continuity_damping,higher_order_continuity,emergent_sync_bonus,collective_closure_emergent,metastable_co_continuity
1684,81,nonlinear_oscillator,473,gray_scott,0,3,0.1125,0.8998,1.0,0.96,1.0,0.9667,0.5659508757682659,0,0.999560139070594,0.9974117358263452,0.4551084026521745,0.0480241610681065,0.0,0,0,0,15,,,,,,,,,,,,0.45490821824720346,0.999560139070594
1685,257,gray_scott,365,branching,3,0,0.9997,0.2667,1.0,0.0,1.0,1.0,0.1093604690075877,38,0.9968321261618984,0.9496116488349424,0.579201923208566,0.0678354937173228,0.0,0,0,16,8,,,,,,,,,,,,0.5773670845890555,0.9968321261618984
1686,149,gray_scott,299,coupled_map_lattice,3,3,0.9696,0.949,1.0,1.0,1.0,1.0,0.6067495497880526,0,0.999999992954174,0.9993195870309174,0.9984285836029548,0.0015850994985864,0.0,0,0,14,14,,,,,,,,,,,,0.9984285765682007,0.999999992954174
1687,300,population,260,branching,3,0,0.6,0.3333,1.0,0.0,0.3333,1.0,0.7567160638869909,30,0.3498937429857756,0.603144101754323,0.3966652110551957,0.1706194573107157,0.0,0,0,8,10,,,,,,,,,,,,0.13879067540834508,0.3498937429857756
1688,83,kuramoto,45,nonlinear_oscillator,0,0,0.3938,0.11,1.0,1.0,0.7333,1.0,0.5461601843876052,0,0.9676662044261896,0.970629567178272,0.8227596683608782,0.0845111420163213,0.0,0,0,10,0,,,,,,,,,,,,0.7961567254377215,0.9676662044261896
1689,220,kuramoto,236,kuramoto,3,3,0.7062,0.7041,1.0,1.0,1.0,1.0,0.5370959516939182,13,0.9999999930929852,0.977832706448253,0.9767905154477036,0.0001631256322182,0.0,0,0,15,15,,,,,,,,,,,,0.9767905087009969,0.9999999930929852
1690,392,nonlinear_oscillator,140,branching,0,0,0.14,0.6195,0.0,0.0,1.0,1.0,0.2327909881086958,0,0.9699134001710046,0.957505479295496,0.6269844910451441,0.0013985753465335,0.0,0,0,0,15,,,,,,,,,,,,0.6081206595640825,0.9699134001710046
1691,27,kuramoto,86,gray_scott,3,3,0.5212,0.7901,1.0,1.0,1.0,0.8333,0.3906780110480843,6,0.975828415891652,0.9736582182185152,0.8973022880689941,0.0294693403417715,0.0,0,0,12,14,,,,,,,,,,,,0.8756130703423214,0.975828415891652
1692,300,gray_scott,186,coupled_map_lattice,0,3,1.0,0.7291,0.0,1.0,0.9667,1.0,0.1908644324432603,0,0.9838509683222564,0.9883078850838044,0.8854087959855582,0.0195334732425141,0.0,0,0,14,14,,,,,,,,,,,,0.8711103012914346,0.9838509683222564
1693,461,gray_scott,75,gray_scott,0,3,1.0,0.7793,0.0,0.94,0.9667,1.0,0.1215537105011231,14,0.943750611962288,0.9300376530016728,0.8161065449863808,0.0361324397596623,0.0,0,0,15,15,,,,,,,,,,,,0.7702010512573254,0.943750611962288
1694,173,nonlinear_oscillator,479,population,0,0,0.1175,0.8,0.0,0.0,1.0,0.3,0.7898290257655068,4,0.9185814426854564,0.6651362664061236,0.003604141311416,0.3457652185021836,0.0,0,0,0,7,,,,,,,,,,,,0.0033106973254827623,0.9185814426854564
1695,302,nonlinear_oscillator,94,gray_scott,0,3,0.392,0.9988,1.0,0.98,0.8333,1.0,0.0928958326061461,38,0.3277192977711219,0.7116474421276149,0.4390803662384981,0.0795837113008685,0.0,0,0,10,14,,,,,,,,,,,,0.14389510928876761,0.3277192977711219
1696,193,coupled_map_lattice,332,nonlinear_oscillator,0,0,0.2447,0.1375,0.4,0.0,0.3333,1.0,0.4929710396875597,7,0.4499515862690028,0.6409038197132091,0.8702744334862386,0.0482819627062554,0.0,0,0,5,0,,,,,,,,,,,,0.3915813618364908,0.4499515862690028
1697,299,gray_scott,113,gray_scott,3,3,0.9998,0.65,0.68,1.0,1.0,0.5,0.6865445710955009,10,0.8658106055955646,0.8656381245674032,0.4162220036985808,0.1218673764222449,0.0,0,0,12,12,,,,,,,,,,,,0.36036942508446757,0.8658106055955646
1698,157,nonlinear_oscillator,340,kuramoto,0,0,0.1792,0.4096,1.0,1.0,1.0,1.0,0.2760395663027735,0,0.9999999940719452,0.9996728138757746,0.9126119361374988,0.0167791169142779,0.0,0,0,0,11,,,,,,,,,,,,0.9126119307274853,0.9999999940719452
1699,356,gray_scott,109,kuramoto,3,3,0.6481,0.8754,1.0,1.0,0.7,1.0,0.4971159636763596,7,0.948009481222749,0.9463193446397472,0.7738781790281093,0.0104102448330834,0.0,0,0,13,13,,,,,,,,,,,,0.7336438510300436,0.948009481222749
1700,196,nonlinear_oscillator,410,nonlinear_oscillator,0,0,0.115,0.1525,1.0,0.0,1.0,1.0,0.5339089509534193,12,0.9999762880539168,0.9848435386263916,0.9953970952532344,0.0535236275271382,0.0,0,0,0,0,,,,,,,,,,,,0.9953734924509804,0.9999762880539168
1701,384,branching,267,gray_scott,0,0,0.4667,0.9998,0.0,0.0,1.0,1.0,0.1001872343930682,200,0.5443695300468997,0.5594364138287924,0.0778500068903766,0.0252827638198657,0.0,0,0,13,15,,,,,,,,,,,,0.042379171665062214,0.5443695300468997
1702,420,kuramoto,421,gray_scott,3,3,0.779,0.5785,1.0,1.0,1.0,1.0,0.4499709146919224,10,0.9999999896160234,0.9859941775514324,0.9765366889440108,0.0134381799229411,0.0,0,0,15,13,,,,,,,,,,,,0.9765366788036767,0.9999999896160234
1703,20,gray_scott,145,kuramoto,3,0,0.9597,0.4477,1.0,1.0,1.0,0.4667,0.3798240362548792,7,0.9342218660771276,0.6831828171502105,0.3287222990018632,0.0993991347568065,0.0,0,0,14,7,,,,,,,,,,,,0.30709955959468416,0.9342218660771276
1704,298,kuramoto,37,population,0,0,0.892,0.45,0.0,0.84,1.0,0.9667,0.6656280292728243,32,0.9976695583697246,0.9404210883171557,0.5570158591207716,0.0427537221329777,0.0,0,0,16,11,,,,,,,,,,,,0.5557177661739529,0.9976695583697246
1705,133,kuramoto,361,population,0,0,0.3836,0.4,1.0,0.8,0.5333,0.8667,0.3914971403596633,63,0.8232589426571885,0.7171432748409132,0.8599392147531786,0.0421923857576683,0.0,0,0,9,9,,,,,,,,,,,,0.7079526486871547,0.8232589426571885
1706,463,coupled_map_lattice,352,gray_scott,0,0,0.175,0.7,0.52,0.0,0.8333,0.6,0.4083860847786746,0,0.8378485620095548,0.6979923640008132,0.2084339338067476,0.1436569817392035,0.0,0,0,2,11,,,,,,,,,,,,0.1746360717139782,0.8378485620095548
1707,458,gray_scott,21,nonlinear_oscillator,3,0,0.55,0.13,1.0,1.0,0.5667,1.0,0.3535026693126812,0,0.5778561402852002,0.6888596446753676,0.5596277656443536,0.0433882516642777,0.0,0,0,10,0,,,,,,,,,,,,0.3233843406516767,0.5778561402852002
1708,378,kuramoto,289,nonlinear_oscillator,3,0,0.5329,0.15,1.0,0.0,0.9667,1.0,0.3816719062593101,0,0.996295720095455,0.996368983805974,0.7790710268984316,0.0388159768807482,0.0,0,0,14,0,,,,,,,,,,,,0.7761851297492784,0.996295720095455
1709,106,gray_scott,93,coupled_map_lattice,3,0,0.9,0.405,0.72,0.85,0.9333,0.6667,0.5248971627812865,0,0.940945680005113,0.946997177279696,0.5034681296043277,0.0230357636797534,0.0,0,0,12,10,,,,,,,,,,,,0.47373616157144655,0.940945680005113
1710,160,population,196,nonlinear_oscillator,3,0,0.5928,0.115,0.9,1.0,0.6667,1.0,0.1180735641401972,31,0.3805473163091487,0.6378362520516657,0.4650959837091368,0.1364703944536806,0.0,0,0,12,0,,,,,,,,,,,,0.17699102842667555,0.3805473163091487
1711,290,coupled_map_lattice,299,population,3,3,0.879,0.5498,1.0,1.0,1.0,0.3333,0.6193443852153186,0,0.6923469650031635,0.716358529998196,0.3958476942270963,0.200861577949661,0.0,0,0,12,10,,,,,,,,,,,,0.2740639497016304,0.6923469650031635
1712,50,nonlinear_oscillator,391,branching,0,3,0.185,0.5906,0.0,0.75,1.0,1.0,0.7177589149825574,39,0.999928340962097,0.9139735108142942,0.7438449965403907,0.0069994968473654,0.0,0,0,2,14,,,,,,,,,,,,0.7437916933235897,0.999928340962097
1713,253,nonlinear_oscillator,41,gray_scott,0,3,0.2275,0.5319,0.0,1.0,1.0,0.9,0.1156117252557827,26,0.7238081717468912,0.8803257550720374,0.8380325339119656,0.0023487713715936,0.0,0,0,6,13,,,,,,,,,,,,0.6065747962352345,0.7238081717468912
1714,276,population,377,nonlinear_oscillator,0,0,0.4,0.135,0.88,1.0,0.9333,1.0,0.1652491525046749,64,0.9787525003989088,0.81295107399991,0.8460304661162961,0.0443728075384171,0.0,0,0,10,0,,,,,,,,,,,,0.828054434124979,0.9787525003989088
1715,15,branching,222,population,3,3,0.5986,0.65,0.6,1.0,1.0,0.3667,0.6045734491656078,0,0.6334529068744026,0.6782234457167126,0.2172849442378499,0.0187023370739094,0.0,0,0,13,10,,,,,,,,,,,,0.13763977954750847,0.6334529068744026
1716,252,nonlinear_oscillator,361,nonlinear_oscillator,0,0,0.16,0.1875,0.0,0.0,1.0,1.0,0.7652332147302151,200,0.0288037582478112,0.0510725818564556,0.9758443909300925,0.0095642572463677,0.0,0,0,0,4,,,,,,,,,,,,0.02810798592383295,0.0288037582478112
1717,149,gray_scott,154,nonlinear_oscillator,3,0,0.9696,0.1275,1.0,0.0,1.0,1.0,0.2504101042666,0,0.9999847492226848,0.9995871816983396,0.4202074164175611,0.0483956446076526,0.0,0,0,15,0,,,,,,,,,,,,0.4202010079278271,0.9999847492226848
1718,181,population,225,nonlinear_oscillator,0,0,0.45,0.2075,0.8,0.0,0.9667,0.9667,0.1947855068376741,0,0.999879515488416,0.9999100591860725,0.9191829979519758,0.0060206887656232,0.0,0,0,12,4,,,,,,,,,,,,0.9190722506374113,0.999879515488416
1719,218,nonlinear_oscillator,56,nonlinear_oscillator,0,0,0.185,0.16,0.0,0.0,1.0,1.0,0.2012512803674873,200,0.2568144893094976,0.237824593362904,0.9778925548735944,0.0018109350830765,0.0,0,0,2,0,,,,,,,,,,,,0.25113697707942195,0.2568144893094976
1720,104,kuramoto,464,branching,0,0,0.7344,0.2667,0.0,0.0,1.0,1.0,0.2367390219965975,200,0.2281146779998022,0.2199411212120493,0.2868803007299838,0.0459290158329183,0.0,0,0,15,8,,,,,,,,,,,,0.06544160742550667,0.2281146779998022
1721,421,gray_scott,232,kuramoto,3,3,0.5785,0.5064,1.0,1.0,1.0,1.0,0.1203777547875892,174,0.948511033492358,0.421868085880245,0.6106696920024165,0.021777427143319,0.0,0,0,14,13,,,,,,,,,,,,0.579226940683672,0.948511033492358
1722,197,population,266,population,0,0,0.4,0.676,0.42,0.78,0.9,0.1,0.6980343619777853,24,0.4208606518604375,0.6119261419368404,0.4327745805882633,0.2244480506857352,0.0,0,0,12,5,,,,,,,,,,,,0.18213779209500391,0.4208606518604375
1723,375,population,421,kuramoto,0,3,0.5,0.7356,0.8,1.0,0.8,1.0,0.5769351479440866,0,0.9802046963945128,0.982234244439305,0.906453373073716,0.0270264637807869,0.0,0,0,12,14,,,,,,,,,,,,0.8885098533495038,0.9802046963945128
1724,13,nonlinear_oscillator,116,nonlinear_oscillator,0,0,0.2149,0.1974,1.0,1.0,1.0,1.0,0.291840608971658,11,0.9999999982621552,0.9859845930793618,0.9991681590148828,0.0041728800439684,0.0,0,0,2,2,,,,,,,,,,,,0.9991681572784836,0.9999999982621552
1725,149,gray_scott,463,gray_scott,3,3,0.9696,1.0,1.0,0.68,1.0,1.0,0.1443939750151709,0,0.9999714737548664,0.9912008763233712,0.9600621158475456,7.502274712906098e-05,0.0,0,0,16,16,,,,,,,,,,,,0.9600347288802855,0.9999714737548664
1726,61,branching,241,nonlinear_oscillator,0,0,0.5201,0.135,0.14,1.0,1.0,1.0,0.4833155640113049,8,0.9999902720407622,0.9893760108678692,0.525994850691869,0.0665329111912531,0.0,0,0,14,0,,,,,,,,,,,,0.5259897338354022,0.9999902720407622
1727,224,kuramoto,285,population,0,3,0.2939,0.9366,1.0,0.88,1.0,0.0667,0.5082376428343939,1,0.4688969478683518,0.6397487449221795,0.2459089312244908,0.2705401189870154,0.0,0,0,8,6,,,,,,,,,,,,0.11530594730473218,0.4688969478683518
1728,449,nonlinear_oscillator,238,nonlinear_oscillator,0,0,0.1875,0.1875,0.0,0.0,1.0,1.0,0.558559057518754,0,0.9608357667837668,0.9631494033208664,0.9979852696246088,0.0005993327370469,0.0,0,0,2,4,,,,,,,,,,,,0.9588999417786652,0.9608357667837668
1729,356,gray_scott,7,nonlinear_oscillator,3,0,0.6481,0.18,1.0,0.0,0.7,1.0,0.4897953002186068,36,0.1433666176556338,0.6031065484561774,0.6153733400108686,0.0729717924241975,0.0,0,0,13,2,,,,,,,,,,,,0.08822399435280855,0.1433666176556338
1730,212,coupled_map_lattice,15,gray_scott,0,0,0.335,0.9998,0.9667,0.0,0.4,1.0,0.3578015965324022,35,0.4789935122851171,0.6069165783645513,0.1589229088135662,0.1192874744512007,0.0,0,0,6,16,,,,,,,,,,,,0.07612304227517747,0.4789935122851171
1731,437,nonlinear_oscillator,201,gray_scott,0,3,0.15,1.0,1.0,1.0,1.0,1.0,0.3764219068663154,11,0.9999999966777195,0.9860657612307406,0.2941023960401567,0.0499193304350559,0.0,0,0,0,14,,,,,,,,,,,,0.29410239506306607,0.9999999966777195
1732,345,kuramoto,247,kuramoto,3,3,0.8071,0.7977,1.0,1.0,1.0,1.0,0.7119266104031845,0,0.9999999943912712,0.9982630729765378,0.9958376641313998,0.0006715983308947,0.0,0,0,15,15,,,,,,,,,,,,0.9958376585460165,0.9999999943912712
1733,253,kuramoto,234,branching,0,3,0.8722,0.5977,0.0,0.8,1.0,1.0,0.275675505185913,50,0.9997716609288124,0.9236515091892286,0.5646699229445593,0.0327451713372627,0.0,0,0,16,14,,,,,,,,,,,,0.5645409867388266,0.9997716609288124
1734,384,branching,251,kuramoto,0,3,0.4667,0.9475,0.0,1.0,1.0,1.0,0.6562334225691545,16,0.9999740490509824,0.9772647043687788,0.8245214501051428,0.0002805423711786,0.0,0,0,13,15,,,,,,,,,,,,0.8245000529910272,0.9999740490509824
1735,285,population,281,gray_scott,3,3,0.9366,1.0,0.88,0.76,0.0667,1.0,0.4884710788086243,10,0.4869732750982084,0.6298312543380691,0.0715544923444697,0.0294956897486822,0.0,0,0,5,14,,,,,,,,,,,,0.03484512548497609,0.4869732750982084
1736,357,coupled_map_lattice,161,nonlinear_oscillator,0,0,0.18,0.3073,0.42,1.0,0.9333,1.0,0.3928264245550224,0,0.9934697627260878,0.9934801509377564,0.9730422611800732,0.0146190909974113,0.0,0,0,2,8,,,,,,,,,,,,0.9666880643370233,0.9934697627260878
1737,367,population,477,coupled_map_lattice,0,0,0.75,0.215,0.48,0.58,0.1667,1.0,0.762700339202617,21,0.6086143885407298,0.6220070347110098,0.4758239314000988,0.3777466471266124,0.0,0,0,5,3,,,,,,,,,,,,0.2895932910621173,0.6086143885407298
1738,1,population,151,coupled_map_lattice,0,3,0.5,0.8776,0.8,1.0,0.6333,1.0,0.4033303179114758,0,0.7344608376923278,0.7996267894397016,0.4373068046878308,0.1207861988411183,0.0,0,0,11,13,,,,,,,,,,,,0.3211847220995794,0.7344608376923278
1739,102,nonlinear_oscillator,322,population,0,0,0.1599,0.75,0.0,0.0,1.0,0.4,0.1364191087700567,10,0.5491614549539551,0.65463140959171,0.3559048727702073,0.1714140310219609,0.0,0,0,0,8,,,,,,,,,,,,0.19544923775568931,0.5491614549539551
1740,203,nonlinear_oscillator,163,nonlinear_oscillator,0,0,0.3903,0.16,1.0,0.0,0.8333,1.0,0.4889529792877639,0,0.9278181070856378,0.941779619479907,0.9135437679368296,0.0040087213802311,0.0,0,0,11,0,,,,,,,,,,,,0.8476024495070305,0.9278181070856378
1741,279,gray_scott,93,kuramoto,3,3,0.9991,0.8419,1.0,1.0,1.0,1.0,0.7115712009440521,0,0.9999999780930348,0.9992856053181112,0.9797690200337226,0.0120221025775943,0.0,0,0,14,14,,,,,,,,,,,,0.9797689985699567,0.9999999780930348
1742,261,population,174,branching,0,0,0.65,0.2667,0.0,0.0,0.3,1.0,0.769206843254102,24,0.3479167172844749,0.6052867639691145,-0.0657920626371074,0.2390088271635469,0.0,0,0,7,9,,,,,,,,,,,,-0.02289015845607696,0.3479167172844749
1743,127,gray_scott,332,branching,3,0,0.7,0.2667,1.0,0.0,0.5,1.0,0.6792918921580418,51,0.5139038115159689,0.6368596266264478,0.4150792811287166,0.0230681278469371,0.0,0,0,10,9,,,,,,,,,,,,0.21331082465335582,0.5139038115159689
1744,221,nonlinear_oscillator,200,coupled_map_lattice,0,0,0.1175,0.25,1.0,0.94,0.7667,1.0,0.5621870025511737,0,0.9756255022254744,0.9731507091141548,0.9573997219503464,0.0577380312819481,0.0,0,0,0,6,,,,,,,,,,,,0.9340635845583363,0.9756255022254744
1745,45,gray_scott,3,gray_scott,3,0,0.8495,0.9999,1.0,0.0,0.9333,1.0,0.6769014853826287,37,0.9953920244507672,0.9183813388819914,0.8178174711923254,0.0174901994621257,0.0,0,0,15,15,,,,,,,,,,,,0.8140489882813358,0.9953920244507672
1746,122,branching,278,population,0,3,0.5226,0.7987,0.12,0.9667,1.0,0.3333,0.5266105083772755,13,0.7128856267306571,0.6533082961421459,0.4064143491312894,0.2370930194297152,0.0,0,0,14,8,,,,,,,,,,,,0.2897269479927913,0.7128856267306571
1747,88,nonlinear_oscillator,326,kuramoto,0,3,0.1225,0.9318,1.0,1.0,1.0,1.0,0.3370007441177936,11,0.9999999900196158,0.9850775260812789,0.3866905442473643,0.0039449086867629,0.0,0,0,0,15,,,,,,,,,,,,0.3866905403880441,0.9999999900196158
1748,113,gray_scott,230,population,3,0,0.65,0.3498,1.0,0.54,0.5,0.8,0.1044449417781801,0,0.2739661414763544,0.6212191980890854,0.4821604334156713,0.1693141971426296,0.0,0,0,10,9,,,,,,,,,,,,0.13209563351545814,0.2739661414763544
1749,334,branching,113,kuramoto,0,0,0.6585,0.9744,0.0,0.0,1.0,1.0,0.1658854536116716,200,0.3780045747197739,0.3852718670890419,-0.2395105010137182,0.0915040305521693,0.0,0,0,16,15,,,,,,,,,,,,-0.09053606507661052,0.3780045747197739
1750,96,kuramoto,410,gray_scott,0,3,0.4068,0.8,1.0,1.0,0.9333,0.6667,0.4930465504602911,23,0.9594699965009708,0.9356989763987462,0.8240173825925806,0.0762468252679476,0.0,0,0,11,13,,,,,,,,,,,,0.7906199551928424,0.9594699965009708
1751,345,branching,82,nonlinear_oscillator,0,0,0.2667,0.3025,0.0,0.0,1.0,1.0,0.0873530672718375,200,0.0258650049629845,0.0442397906835045,0.8586338842178389,0.0125668869432131,0.0,0,0,8,11,,,,,,,,,,,,0.022208569676681063,0.0258650049629845
1752,138,kuramoto,324,nonlinear_oscillator,0,0,0.184,0.1575,1.0,0.0,1.0,1.0,0.6444385718782856,0,0.99995969672132,0.9993450388689282,0.9981319064799304,0.0029193026455316,0.0,0,0,0,0,,,,,,,,,,,,0.9980916784915442,0.99995969672132
1753,396,population,306,nonlinear_oscillator,0,0,0.45,0.1425,0.7,0.0,0.8667,1.0,0.5656859475812837,14,0.9359851309573216,0.9401896082988596,0.774775328182136,0.0002279316032623,0.0,0,0,13,0,,,,,,,,,,,,0.7251781870110584,0.9359851309573216
1754,60,coupled_map_lattice,419,kuramoto,3,0,0.7755,0.321,1.0,1.0,1.0,1.0,0.1035241513764887,4,0.9999476384136564,0.98477573739742,0.7926136742806339,0.002320475790501,0.0,0,0,15,9,,,,,,,,,,,,0.7925721717712909,0.9999476384136564
1755,188,gray_scott,449,nonlinear_oscillator,3,0,0.5334,0.1875,1.0,0.0,1.0,1.0,0.0928132176958721,183,0.9156690165747507,0.6537985244036283,0.7840441840745892,0.0184371717518156,0.0,0,0,12,2,,,,,,,,,,,,0.7179249669827319,0.9156690165747507
1756,277,nonlinear_oscillator,226,coupled_map_lattice,0,3,0.1125,0.4945,0.0,1.0,1.0,0.9333,0.4535140727997922,0,0.9899029771068302,0.9908421705547346,0.7928367576469894,0.0141303862393969,0.0,0,0,0,13,,,,,,,,,,,,0.7848314667544811,0.9899029771068302
1757,134,nonlinear_oscillator,152,nonlinear_oscillator,0,0,0.1948,0.1475,1.0,1.0,1.0,1.0,0.1252227657226993,111,0.9978080719419052,0.7042199210468867,0.9929737108505846,0.0205746876052947,0.0,0,0,0,0,,,,,,,,,,,,0.9907971839128208,0.9978080719419052
1758,48,nonlinear_oscillator,327,nonlinear_oscillator,0,0,0.2511,0.22,1.0,0.0,0.8667,1.0,0.0597822407219126,92,0.7344038184343786,0.6740879749940492,0.9833317991784628,0.0093599783755934,0.0,0,0,5,6,,,,,,,,,,,,0.7221626281046106,0.7344038184343786
1759,362,kuramoto,330,population,0,3,0.3038,0.65,1.0,1.0,1.0,0.5,0.4091924436497073,11,0.5436849844856323,0.6924866604506056,0.5930063236766625,0.1024991369071898,0.0,0,0,7,11,,,,,,,,,,,,0.3224086338880281,0.5436849844856323
1760,363,gray_scott,303,gray_scott,3,3,0.6991,0.5814,1.0,1.0,0.7333,1.0,0.5599282930156894,0,0.969334984537038,0.9688731172931218,0.8944609047401644,0.0068421885061038,0.0,0,0,12,13,,,,,,,,,,,,0.8670322472652923,0.969334984537038
1761,267,gray_scott,321,kuramoto,0,0,0.9998,0.7873,0.0,0.0,1.0,1.0,0.6703108632872214,41,0.8763194132666786,0.8764236238040911,0.6358076448948459,0.0094960555792599,0.0,0,0,16,16,,,,,,,,,,,,0.55717058232472,0.8763194132666786
1762,139,nonlinear_oscillator,102,coupled_map_lattice,0,0,0.14,0.26,0.0,0.96,1.0,1.0,0.6455946281488479,0,0.9999853401131322,0.9985802231614442,0.9736431532635224,0.0180820435395577,0.0,0,0,0,5,,,,,,,,,,,,0.973628879765046,0.9999853401131322
1763,175,kuramoto,384,nonlinear_oscillator,3,0,0.8257,0.1648,1.0,1.0,1.0,1.0,0.2101548132503017,0,0.9999999991835058,0.9988584551876546,0.5544176721244064,0.0307433659790934,0.0,0,0,15,0,,,,,,,,,,,,0.5544176716717276,0.9999999991835058
1764,232,kuramoto,75,nonlinear_oscillator,3,0,0.5064,0.1325,1.0,0.0,1.0,1.0,0.5361024301304944,9,0.9999923653049309,0.9887550475207842,0.7717099470953981,0.0240489154796296,0.0,0,0,12,0,,,,,,,,,,,,0.7717040553252702,0.9999923653049309
1765,67,branching,309,population,3,0,0.5786,0.45,0.85,0.92,1.0,0.8667,0.0871024500011961,49,0.6472111723701576,0.7860930447325429,0.8286088536145539,0.0257233518865171,0.0,0,0,13,11,,,,,,,,,,,,0.5362849075841677,0.6472111723701576
1766,156,nonlinear_oscillator,145,gray_scott,0,0,0.24,1.0,0.0,0.0,1.0,1.0,0.0743186487135821,200,0.804876631736486,0.8092726170712868,0.319468332395572,0.0605767498085642,0.0,0,0,7,15,,,,,,,,,,,,0.2571325953250201,0.804876631736486
1767,137,gray_scott,41,population,3,3,1.0,0.7,0.8,0.9,1.0,0.4,0.0527121429474117,8,0.4991855625392642,0.6516775949374801,0.1696747492575392,0.2599472481461612,0.0,0,0,15,9,,,,,,,,,,,,0.0846991851568333,0.4991855625392642
1768,431,nonlinear_oscillator,6,coupled_map_lattice,0,3,0.185,0.9949,0.0,1.0,1.0,1.0,0.3277547194495662,21,0.999900327754174,0.9735551307661332,0.3427824247740917,0.0111393261879189,0.0,0,0,2,16,,,,,,,,,,,,0.3427482588799848,0.999900327754174
1769,463,coupled_map_lattice,300,gray_scott,0,0,0.175,1.0,0.52,0.0,0.8333,0.9667,0.1872264794252249,112,0.8716044772429017,0.6336964638446468,0.0676404746325709,0.0931584337703951,0.0,0,0,2,16,,,,,,,,,,,,0.05895574053258371,0.8716044772429017
1770,7,nonlinear_oscillator,298,kuramoto,0,0,0.18,0.892,0.0,0.0,1.0,1.0,0.735685343787577,0,0.920630748566968,0.9270220298191492,0.410099598165488,0.0529678208847142,0.0,0,0,1,15,,,,,,,,,,,,0.377550300046106,0.920630748566968
1771,12,gray_scott,88,nonlinear_oscillator,3,0,0.8486,0.1225,1.0,1.0,0.9,1.0,0.121409912325307,11,0.903472891683952,0.9397668793989448,0.3660943768976159,0.0035110497847061,0.0,0,0,15,0,,,,,,,,,,,,0.33075634532492365,0.903472891683952
1772,219,gray_scott,190,gray_scott,3,3,0.9998,0.6,0.94,1.0,1.0,0.6333,0.5726655994211511,15,0.9357978617168842,0.90696589283118,0.5054939291975898,0.1049249634301005,0.0,0,0,14,12,,,,,,,,,,,,0.4730401380539706,0.9357978617168842
1773,142,nonlinear_oscillator,236,gray_scott,0,3,0.1375,0.55,1.0,1.0,1.0,0.5333,0.3651271763223462,2,0.3503454873012419,0.6739773981788335,0.5283471810460973,0.124372828433386,0.0,0,0,0,11,,,,,,,,,,,,0.18510405060783244,0.3503454873012419
1774,497,coupled_map_lattice,187,nonlinear_oscillator,3,0,0.7961,0.155,1.0,0.0,1.0,1.0,0.7329477511294064,0,0.999962698040127,0.9962247704363923,0.5608933014133594,0.0087661383871482,0.0,0,0,15,0,,,,,,,,,,,,0.560872378993937,0.999962698040127
1775,493,branching,231,nonlinear_oscillator,0,0,0.5333,0.2024,0.0,1.0,1.0,1.0,0.4399232166513059,1,0.999977145886317,0.9936174043537797,0.672729598755316,0.0168753409102945,0.0,0,0,14,2,,,,,,,,,,,,0.6727142241165882,0.999977145886317
1776,224,coupled_map_lattice,91,nonlinear_oscillator,0,0,0.341,0.095,0.3,1.0,0.8667,1.0,0.7083509248844821,9,0.9897270258074976,0.978450614960647,0.8125740444166168,0.0869761020625227,0.0,0,0,11,0,,,,,,,,,,,,0.8042264922288277,0.9897270258074976
1777,209,gray_scott,206,coupled_map_lattice,3,3,0.4755,0.6375,1.0,0.92,1.0,0.8667,0.5111085831885855,10,0.9905369994207552,0.9780633148139012,0.8854275241882307,0.0130431315431539,0.0,0,0,12,14,,,,,,,,,,,,0.8770487230139582,0.9905369994207552
1778,479,nonlinear_oscillator,127,gray_scott,0,3,0.1525,0.7,1.0,1.0,1.0,0.5,0.4912143755827472,56,0.7250395213386762,0.697691294133355,0.3278285582250885,0.1174292993491143,0.0,0,0,0,12,,,,,,,,,,,,0.23768866093666652,0.7250395213386762
1779,481,population,113,branching,0,0,0.45,0.8667,0.8,0.0,0.8,1.0,0.4458243650994672,200,0.629688937459911,0.7300995655863696,0.0830980685793445,0.0399919436348336,0.0,0,0,13,16,,,,,,,,,,,,0.05232593450869825,0.629688937459911
1780,397,branching,474,kuramoto,0,0,0.6546,0.6477,0.0,0.0,1.0,1.0,0.6345833687817856,200,0.3080642289101921,0.3176884200810536,-0.2056019791177196,0.0389064019099815,0.0,0,0,15,15,,,,,,,,,,,,-0.0633386151593097,0.3080642289101921
1781,345,branching,426,kuramoto,0,0,0.2667,0.3418,0.0,1.0,1.0,0.7,0.6086009727980829,20,0.7709209889367771,0.8096334215639084,0.970027117012322,0.0046191742159453,0.0,0,0,8,9,,,,,,,,,,,,0.7478142643426301,0.7709209889367771
1782,367,gray_scott,261,population,3,0,0.9967,0.65,1.0,0.0,1.0,0.3,0.0822728909289687,11,0.7805599419638743,0.650743953728537,0.050847394168848,0.0783875246559007,0.0,0,0,16,6,,,,,,,,,,,,0.03968943904145024,0.7805599419638743
