domain,sys_idx,process_regime,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy
lotka_volterra,373,CH,op_branching,1.0,0.0,0.0,1.0,0.1585,0.1585,0.112953,0.0
lotka_volterra,374,CH,op_branching,1.0,0.0,0.0,1.0,0.1535,0.1535,0.113718,0.0
lotka_volterra,375,CH,op_branching,1.0,0.0,0.0,1.0,0.1656,0.1656,0.137,0.0
lotka_volterra,376,CH,op_branching,0.9,0.1,0.018353,0.9999,0.0857,0.0857,0.077459,0.469
lotka_volterra,377,CH,op_branching,1.0,0.0,0.0,0.9999,0.0024,0.0024,0.05103,0.0
lotka_volterra,378,CH,op_branching,1.0,0.0,0.0,1.0,0.1403,0.1403,0.126596,0.0
lotka_volterra,379,CH,op_branching,0.9667,0.0333,0.006571,1.0,0.1469,0.1469,0.113357,0.2108
lotka_volterra,380,CH,op_branching,1.0,0.0,0.0,0.9999,0.1216,0.1216,0.10292,0.0
lotka_volterra,381,CH,op_branching,1.0,0.0,0.0,0.9999,0.0324,0.0324,0.082519,0.0
lotka_volterra,382,CH,op_branching,1.0,0.0,0.0,0.9999,0.0386,0.0386,0.075556,0.0
lotka_volterra,383,CH,op_branching,1.0,0.0,0.0,1.0,0.0636,0.0636,0.10284,0.0
lotka_volterra,384,CH,op_branching,0.8667,0.1333,0.023565,0.9999,0.1307,0.1307,0.098603,0.5665
lotka_volterra,385,CH,op_branching,0.8333,0.1667,0.028323,0.9999,0.151,0.151,0.099053,0.65
lotka_volterra,386,CH,op_branching,1.0,0.0,0.0,0.9999,0.0874,0.0874,0.094229,0.0
lotka_volterra,387,CH,op_branching,1.0,0.0,0.0,0.9998,0.0481,0.0481,0.083983,0.0
lotka_volterra,388,CH,op_branching,1.0,0.0,0.0,1.0,0.119,0.119,0.079813,0.0
lotka_volterra,389,CH,op_branching,1.0,0.0,0.0,0.9999,0.0849,0.0849,0.09915,0.0
lotka_volterra,390,CH,op_branching,1.0,0.0,0.0,1.0,0.1563,0.1563,0.132897,0.0
lotka_volterra,391,CH,op_branching,0.9333,0.0667,0.012689,0.9999,0.1215,0.1215,0.084783,0.3534
lotka_volterra,392,CH,op_branching,1.0,0.0,0.0,0.9999,0.0212,0.0212,0.078917,0.0
lotka_volterra,393,CH,op_branching,1.0,0.0,0.0,1.0,0.141,0.141,0.09957,0.0
lotka_volterra,394,CH,op_branching,1.0,0.0,0.0,1.0,0.1563,0.1563,0.143559,0.0
lotka_volterra,395,CH,op_branching,1.0,0.0,0.0,1.0,0.1534,0.1534,0.116846,0.0
lotka_volterra,396,CH,op_branching,1.0,0.0,0.0,0.9999,0.1251,0.1251,0.113617,0.0
lotka_volterra,397,CH,op_branching,1.0,0.0,0.0,1.0,0.1056,0.1056,0.077708,0.0
lotka_volterra,398,CH,op_branching,1.0,0.0,0.0,1.0,0.1415,0.1415,0.114584,0.0
lotka_volterra,399,CH,op_branching,0.8333,0.1667,0.028323,0.9999,0.0841,0.0841,0.066285,0.65
lotka_volterra,400,CH,op_branching,1.0,0.0,0.0,0.9999,0.1223,0.1223,0.099289,0.0
lotka_volterra,401,CH,op_branching,1.0,0.0,0.0,0.9999,0.0842,0.0842,0.124729,0.0
lotka_volterra,402,CH,op_branching,1.0,0.0,0.0,0.9999,0.0953,0.0953,0.126495,0.0
lotka_volterra,403,CH,op_branching,1.0,0.0,0.0,1.0,0.1701,0.1701,0.120447,0.0
lotka_volterra,404,CH,op_branching,1.0,0.0,0.0,0.9999,0.0989,0.0989,0.115522,0.0
lotka_volterra,405,CH,op_branching,1.0,0.0,0.0,0.9999,0.0737,0.0737,0.08979,0.0
lotka_volterra,406,CH,op_branching,0.9333,0.0667,0.012689,0.9999,0.1029,0.1029,0.104555,0.3534
lotka_volterra,407,CH,op_branching,1.0,0.0,0.0,0.9999,0.0955,0.0955,0.11133,0.0
lotka_volterra,408,CH,op_branching,1.0,0.0,0.0,0.9999,0.028,0.028,0.098339,0.0
lotka_volterra,409,CH,op_branching,1.0,0.0,0.0,1.0,0.1374,0.1374,0.114036,0.0
lotka_volterra,410,CH,op_branching,1.0,0.0,0.0,0.9999,0.0973,0.0973,0.089649,0.0
lotka_volterra,411,CH,op_branching,1.0,0.0,0.0,1.0,0.1398,0.1398,0.117275,0.0
lotka_volterra,412,CH,op_branching,0.9667,0.0333,0.006571,1.0,0.1549,0.1549,0.123878,0.2108
lotka_volterra,413,CH,op_branching,1.0,0.0,0.0,0.9998,0.0255,0.0255,0.063868,0.0
lotka_volterra,414,CH,op_branching,1.0,0.0,0.0,0.9999,0.0451,0.0451,0.090304,0.0
lotka_volterra,415,CH,op_branching,0.4,0.6,0.048942,0.9994,0.1011,0.1011,0.137315,0.971
lotka_volterra,416,CH,op_branching,1.0,0.0,0.0,1.0,0.1565,0.1565,0.123751,0.0
lotka_volterra,417,CH,op_branching,1.0,0.0,0.0,1.0,0.1527,0.1527,0.124313,0.0
lotka_volterra,418,CH,op_branching,1.0,0.0,0.0,1.0,0.1514,0.1514,0.13366,0.0
lotka_volterra,419,CH,op_branching,1.0,0.0,0.0,1.0,0.1095,0.1095,0.111504,0.0
lotka_volterra,420,CH,op_branching,1.0,0.0,0.0,1.0,0.1129,0.1129,0.112958,0.0
lotka_volterra,421,CH,op_branching,1.0,0.0,0.0,0.9999,0.1053,0.1053,0.102122,0.0
lotka_volterra,422,CH,op_branching,0.9,0.1,0.018353,0.9999,0.0658,0.0658,0.081805,0.469
lotka_volterra,423,CH,op_branching,1.0,0.0,0.0,1.0,0.1134,0.1134,0.117504,0.0
lotka_volterra,424,CH,op_branching,1.0,0.0,0.0,0.9999,0.0797,0.0797,0.099346,0.0
lotka_volterra,425,CH,op_branching,1.0,0.0,0.0,0.9999,0.0307,0.0307,0.097182,0.0
lotka_volterra,426,CH,op_branching,0.4,0.6,0.048942,0.9994,0.1292,0.1292,0.116943,0.971
lotka_volterra,427,CH,op_branching,0.9667,0.0333,0.006571,1.0,0.166,0.166,0.113866,0.2108
lotka_volterra,428,CH,op_branching,1.0,0.0,0.0,1.0,0.1164,0.1164,0.098853,0.0
lotka_volterra,429,CH,op_branching,1.0,0.0,0.0,1.0,0.1381,0.1381,0.118197,0.0
lotka_volterra,430,CH,op_branching,1.0,0.0,0.0,0.9999,0.0515,0.0515,0.10047,0.0
lotka_volterra,431,CH,op_branching,1.0,0.0,0.0,1.0,0.1328,0.1328,0.127327,0.0
lotka_volterra,432,CH,op_branching,0.9333,0.0667,0.012689,0.9999,0.1582,0.1582,0.113912,0.3534
lotka_volterra,433,CH,op_branching,1.0,0.0,0.0,1.0,0.0469,0.0469,0.089819,0.0
lotka_volterra,434,CH,op_branching,1.0,0.0,0.0,0.9998,0.014,0.014,0.081163,0.0
lotka_volterra,435,CH,op_branching,1.0,0.0,0.0,0.9999,0.1241,0.1241,0.119408,0.0
lotka_volterra,436,CH,op_branching,1.0,0.0,0.0,1.0,0.1149,0.1149,0.096384,0.0
lotka_volterra,437,CH,op_branching,0.4333,0.5667,0.050075,0.9994,0.0278,0.0278,0.093798,0.9871
lotka_volterra,438,CH,op_branching,1.0,0.0,0.0,0.9999,0.0481,0.0481,0.104977,0.0
lotka_volterra,439,CH,op_branching,0.9333,0.0667,0.012689,0.9999,0.156,0.156,0.104093,0.3534
lotka_volterra,440,CH,op_branching,1.0,0.0,0.0,0.9999,0.0876,0.0876,0.122192,0.0
lotka_volterra,441,CH,op_branching,1.0,0.0,0.0,1.0,0.0321,0.0321,0.086864,0.0
lotka_volterra,442,CH,op_branching,0.8333,0.1667,0.028323,0.9999,0.1355,0.1355,0.109188,0.65
lotka_volterra,443,CH,op_branching,1.0,0.0,0.0,1.0,0.1246,0.1246,0.092634,0.0
lotka_volterra,444,CH,op_branching,1.0,0.0,0.0,1.0,0.0846,0.0846,0.08425,0.0
lotka_volterra,445,CH,op_branching,0.4333,0.5667,0.050075,0.9994,0.1282,0.1282,0.142953,0.9871
lotka_volterra,446,CH,op_branching,0.8333,0.1667,0.028323,0.9994,0.1341,0.1341,0.1335,0.65
lotka_volterra,447,CH,op_branching,1.0,0.0,0.0,1.0,0.1165,0.1165,0.126718,0.0
lotka_volterra,448,CH,op_branching,1.0,0.0,0.0,1.0,0.0096,0.0096,0.066505,0.0
lotka_volterra,449,CH,op_branching,1.0,0.0,0.0,1.0,0.1081,0.1081,0.107416,0.0
lotka_volterra,450,CH,op_branching,0.9,0.1,0.018353,0.9999,0.1735,0.1735,0.108766,0.469
lotka_volterra,451,CH,op_branching,1.0,0.0,0.0,0.9999,0.0358,0.0358,0.090699,0.0
lotka_volterra,452,CH,op_branching,1.0,0.0,0.0,1.0,0.1443,0.1443,0.113652,0.0
lotka_volterra,453,CH,op_branching,1.0,0.0,0.0,0.9999,0.0758,0.0758,0.106378,0.0
lotka_volterra,454,CH,op_branching,1.0,0.0,0.0,1.0,0.0908,0.0908,0.071909,0.0
lotka_volterra,455,CH,op_branching,1.0,0.0,0.0,1.0,0.1531,0.1531,0.103217,0.0
lotka_volterra,456,CH,op_branching,1.0,0.0,0.0,0.9999,0.0827,0.0827,0.124617,0.0
lotka_volterra,457,CH,op_branching,0.9667,0.0333,0.006571,0.9999,0.1393,0.1393,0.089393,0.2108
lotka_volterra,458,CH,op_branching,1.0,0.0,0.0,0.9999,0.1205,0.1205,0.127289,0.0
lotka_volterra,459,CH,op_branching,0.9333,0.0667,0.012689,0.9999,0.1546,0.1546,0.086986,0.3534
lotka_volterra,460,CH,op_branching,1.0,0.0,0.0,1.0,0.1108,0.1108,0.105647,0.0
lotka_volterra,461,CH,op_branching,1.0,0.0,0.0,0.9999,0.1182,0.1182,0.098132,0.0
lotka_volterra,462,CH,op_branching,1.0,0.0,0.0,1.0,0.0765,0.0765,0.06517,0.0
lotka_volterra,463,CH,op_branching,0.9,0.1,0.018353,0.9999,0.1562,0.1562,0.08996,0.469
lotka_volterra,464,CH,op_branching,1.0,0.0,0.0,1.0,0.1492,0.1492,0.120589,0.0
lotka_volterra,465,CH,op_branching,1.0,0.0,0.0,0.9999,0.0893,0.0893,0.126219,0.0
lotka_volterra,466,CH,op_branching,1.0,0.0,0.0,0.9999,0.0697,0.0697,0.102327,0.0
lotka_volterra,467,CH,op_branching,1.0,0.0,0.0,1.0,0.1641,0.1641,0.133494,0.0
lotka_volterra,468,CH,op_branching,1.0,0.0,0.0,0.9999,0.0687,0.0687,0.095607,0.0
lotka_volterra,469,CH,op_branching,0.7333,0.2667,0.039879,0.9999,0.1331,0.1331,0.078817,0.8366
lotka_volterra,470,CH,op_branching,1.0,0.0,0.0,1.0,0.0882,0.0882,0.092935,0.0
lotka_volterra,471,CH,op_branching,0.0667,0.9333,0.071947,0.9996,0.1313,0.1313,0.112062,0.8105
lotka_volterra,472,CH,op_branching,1.0,0.0,0.0,0.9999,0.0902,0.0902,0.117494,0.0
lotka_volterra,473,CH,op_branching,1.0,0.0,0.0,0.9999,0.0793,0.0793,0.095761,0.0
lotka_volterra,474,CH,op_branching,1.0,0.0,0.0,1.0,0.131,0.131,0.115622,0.0
lotka_volterra,475,CH,op_branching,1.0,0.0,0.0,0.9998,0.0149,0.0149,0.067132,0.0
lotka_volterra,476,CH,op_branching,0.9667,0.0333,0.006571,0.9999,0.1636,0.1636,0.117478,0.2108
lotka_volterra,477,CH,op_branching,1.0,0.0,0.0,1.0,0.1514,0.1514,0.126672,0.0
lotka_volterra,478,CH,op_branching,1.0,0.0,0.0,0.9999,0.0362,0.0362,0.078256,0.0
lotka_volterra,479,CH,op_branching,1.0,0.0,0.0,0.9999,0.1082,0.1082,0.125754,0.0
lotka_volterra,480,CH,op_branching,1.0,0.0,0.0,0.9999,0.084,0.084,0.08394,0.0
lotka_volterra,481,CH,op_branching,0.9667,0.0333,0.006571,1.0,0.1645,0.1645,0.125606,0.2108
lotka_volterra,482,CH,op_branching,1.0,0.0,0.0,1.0,0.0636,0.0636,0.084996,0.0
lotka_volterra,483,CH,op_branching,0.9667,0.0333,0.006571,1.0,0.1386,0.1386,0.079871,0.2108
lotka_volterra,484,CH,op_branching,1.0,0.0,0.0,0.9998,0.0707,0.0707,0.107185,0.0
lotka_volterra,485,CH,op_branching,1.0,0.0,0.0,1.0,0.1536,0.1536,0.119217,0.0
lotka_volterra,486,CH,op_branching,1.0,0.0,0.0,0.9999,0.1427,0.1427,0.083648,0.0
lotka_volterra,487,CH,op_branching,1.0,0.0,0.0,1.0,0.0416,0.0416,0.087936,0.0
lotka_volterra,488,CH,op_branching,0.7667,0.2333,0.03648,0.9998,0.1323,0.1323,0.109667,0.7838
lotka_volterra,489,CH,op_branching,1.0,0.0,0.0,0.9998,0.008,0.008,0.073607,0.0
lotka_volterra,490,CH,op_branching,1.0,0.0,0.0,1.0,0.0852,0.0852,0.076159,0.0
lotka_volterra,491,CH,op_branching,0.4667,0.5333,0.050754,0.9994,0.1013,0.1013,0.11069,0.9968
lotka_volterra,492,CH,op_branching,1.0,0.0,0.0,1.0,0.1275,0.1275,0.115789,0.0
lotka_volterra,493,CH,op_branching,0.9667,0.0333,0.006571,1.0,0.1348,0.1348,0.113009,0.2108
lotka_volterra,494,CH,op_branching,1.0,0.0,0.0,1.0,0.1029,0.1029,0.100395,0.0
lotka_volterra,495,CH,op_branching,0.8333,0.1667,0.028323,0.9999,0.1136,0.1136,0.083012,0.65
lotka_volterra,496,CH,op_branching,1.0,0.0,0.0,1.0,0.1004,0.1004,0.109353,0.0
lotka_volterra,497,CH,op_branching,1.0,0.0,0.0,1.0,0.1263,0.1263,0.090185,0.0
lotka_volterra,498,CH,op_branching,1.0,0.0,0.0,0.9999,0.0488,0.0488,0.104666,0.0
lotka_volterra,499,CH,op_branching,0.4667,0.5333,0.050754,0.9994,0.0323,0.0323,0.088297,0.9968
replicator,0,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.01346,0.0
replicator,1,RG,op_diffusion,0.7333,0.2667,0.076479,1.0,0.044,0.044,0.021236,0.6644
replicator,2,RG,op_diffusion,1.0,0.0,0.0,1.0,0.026,0.026,0.015168,0.0
replicator,3,RG,op_diffusion,1.0,0.0,0.016801,1.0,0.0199,0.0199,0.009472,0.0
replicator,4,RG,op_diffusion,0.4667,0.5333,0.107194,0.9999,0.036,0.036,0.018407,0.8632
replicator,5,RG,op_diffusion,1.0,0.0,0.0,1.0,0.028,0.028,0.01479,0.0
replicator,6,RG,op_diffusion,1.0,0.0,0.0,1.0,0.018,0.018,0.005519,0.0
replicator,7,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.008999,0.0
replicator,8,RG,op_diffusion,0.9,0.1,0.021135,1.0,0.038,0.038,0.020511,0.469
replicator,9,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.01454,0.0
replicator,10,RG,op_diffusion,0.9,0.1,0.037716,1.0,0.0236,0.0236,0.010912,0.469
replicator,11,CL,op_diffusion,0.4,0.6,0.062032,0.9997,0.0,0.0,0.000355,0.9878
replicator,12,RG,op_diffusion,1.0,0.0,0.0,1.0,0.012,0.012,0.005487,0.0
replicator,13,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.007728,0.0
replicator,14,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.00542,0.0
replicator,15,RG,op_diffusion,1.0,0.0,0.0,1.0,0.032,0.032,0.014263,0.0
replicator,16,RG,op_diffusion,1.0,0.0,0.013978,1.0,0.012,0.012,0.005867,0.0
replicator,17,RG,op_diffusion,0.9,0.1,0.034929,1.0,0.016,0.016,0.006045,0.469
replicator,18,RG,op_diffusion,1.0,0.0,0.02164,1.0,0.002,0.002,3.9e-05,0.0
replicator,19,RG,op_diffusion,1.0,0.0,0.0,1.0,0.004,0.004,0.001809,0.0
replicator,20,RG,op_diffusion,1.0,0.0,0.0,1.0,0.026,0.026,0.014831,0.0
replicator,21,RG,op_diffusion,0.9333,0.0667,0.026075,1.0,0.028,0.028,0.011332,0.3534
replicator,22,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.011004,0.0
replicator,23,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.013326,0.0
replicator,24,RG,op_diffusion,1.0,0.0,0.019355,1.0,0.016,0.016,0.008162,0.0
replicator,25,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.007197,0.0
replicator,26,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.008094,0.0
replicator,27,RG,op_diffusion,0.9333,0.0667,0.026075,1.0,0.026,0.026,0.009877,0.3534
replicator,28,RG,op_diffusion,1.0,0.0,0.0,1.0,0.006,0.006,0.002861,0.0
replicator,29,RG,op_diffusion,1.0,0.0,0.0,1.0,0.022,0.022,0.013732,0.0
replicator,30,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.009744,0.0
replicator,31,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.008418,0.0
replicator,32,RG,op_diffusion,0.4,0.6,0.102334,0.9999,0.04,0.04,0.025383,0.9912
replicator,33,RG,op_diffusion,1.0,0.0,0.0,1.0,0.012,0.012,0.006123,0.0
replicator,34,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.007664,0.0
replicator,35,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.008703,0.0
replicator,36,CL,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.009333,0.0
replicator,37,CL,op_diffusion,0.3,0.7,0.081501,1.0,0.0073,0.0073,0.003807,0.8813
replicator,38,RG,op_diffusion,0.9,0.1,0.042853,1.0,0.004,0.004,0.001334,0.469
replicator,39,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.013642,0.0
replicator,40,RG,op_diffusion,0.2333,0.7667,0.069427,1.0,0.01,0.01,0.004355,0.7838
replicator,41,RG,op_diffusion,0.7667,0.2333,0.069427,1.0,0.0138,0.0138,0.004797,0.7838
replicator,42,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.011975,0.0
replicator,43,RG,op_diffusion,1.0,0.0,0.0,1.0,0.022,0.022,0.009929,0.0
replicator,44,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.005899,0.0
replicator,45,RG,op_diffusion,1.0,0.0,0.0,1.0,0.012,0.012,0.008998,0.0
replicator,46,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.011849,0.0
replicator,47,RG,op_diffusion,1.0,0.0,0.02164,1.0,0.014,0.014,0.004399,0.0
replicator,48,CL,op_diffusion,0.0333,0.9667,0.046276,0.9998,0.0,0.0,0.00045,0.678
replicator,49,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.009665,0.0
replicator,50,RG,op_diffusion,1.0,0.0,0.0,1.0,0.03,0.03,0.015081,0.0
replicator,51,RG,op_diffusion,1.0,0.0,0.016801,1.0,0.014,0.014,0.007441,0.0
replicator,52,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.00678,0.0
replicator,53,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0293,0.0293,0.010806,0.0
replicator,54,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0299,0.0299,0.011127,0.0
replicator,55,RG,op_diffusion,1.0,0.0,0.0,1.0,0.018,0.018,0.008771,0.0
replicator,56,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.005605,0.0
replicator,57,RG,op_diffusion,1.0,0.0,0.003898,1.0,0.018,0.018,0.01029,0.0
replicator,58,RG,op_diffusion,0.9667,0.0333,0.013503,1.0,0.024,0.024,0.0123,0.2108
replicator,59,RG,op_diffusion,1.0,0.0,0.0,1.0,0.03,0.03,0.01461,0.0
replicator,60,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.004996,0.0
replicator,61,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.009633,0.0
replicator,62,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.010229,0.0
replicator,63,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.006264,0.0
replicator,64,RG,op_diffusion,1.0,0.0,0.0,1.0,0.022,0.022,0.011293,0.0
replicator,65,RG,op_diffusion,1.0,0.0,0.0,1.0,0.008,0.008,0.005373,0.0
replicator,66,RG,op_diffusion,1.0,0.0,0.019355,1.0,0.018,0.018,0.007676,0.0
replicator,67,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0159,0.0159,0.006834,0.0
replicator,68,CL,op_diffusion,1.0,0.0,0.010887,0.9999,0.0276,0.0276,0.011011,0.0
replicator,69,RG,op_diffusion,1.0,0.0,0.0,1.0,0.03,0.03,0.01277,0.0
replicator,70,RG,op_diffusion,1.0,0.0,0.0,1.0,0.028,0.028,0.013247,0.0
replicator,71,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.01099,0.0
replicator,72,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.007027,0.0
replicator,73,RG,op_diffusion,1.0,0.0,0.0,1.0,0.036,0.036,0.020711,0.0
replicator,74,RG,op_diffusion,0.7333,0.2667,0.081951,0.9999,0.0276,0.0276,0.012267,0.8366
replicator,75,RG,op_diffusion,1.0,0.0,0.0,1.0,0.028,0.028,0.016577,0.0
replicator,76,RG,op_diffusion,1.0,0.0,0.0,1.0,0.008,0.008,0.006976,0.0
replicator,77,CL,op_diffusion,0.9333,0.0667,0.026938,0.9999,0.0317,0.0317,0.01514,0.3534
replicator,78,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.00605,0.0
replicator,79,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.006516,0.0
replicator,80,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.011684,0.0
replicator,81,RG,op_diffusion,1.0,0.0,0.0,0.9999,0.014,0.014,0.010513,0.0
replicator,82,RG,op_diffusion,1.0,0.0,0.025403,1.0,0.0138,0.0138,0.007024,0.0
replicator,83,CL,op_diffusion,1.0,0.0,0.003898,1.0,0.0314,0.0314,0.011463,0.0
replicator,84,RG,op_diffusion,1.0,0.0,0.0,1.0,0.012,0.012,0.005928,0.0
replicator,85,RG,op_diffusion,1.0,0.0,0.003898,1.0,0.0239,0.0239,0.009371,0.0
replicator,86,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.007984,0.0
replicator,87,CL,op_diffusion,0.1333,0.8667,0.044847,1.0,0.0021,0.0021,0.000973,0.5665
replicator,88,RG,op_diffusion,1.0,0.0,0.0,1.0,0.026,0.026,0.013704,0.0
replicator,89,RG,op_diffusion,0.9,0.1,0.027251,1.0,0.028,0.028,0.01542,0.3538
replicator,90,CL,op_diffusion,0.9,0.1,0.041026,1.0,0.0168,0.0168,0.006157,0.469
replicator,91,RG,op_diffusion,0.9667,0.0333,0.013503,1.0,0.02,0.02,0.010446,0.2108
replicator,92,RG,op_diffusion,1.0,0.0,0.0,1.0,0.028,0.028,0.017346,0.0
replicator,93,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.007112,0.0
replicator,94,RG,op_diffusion,1.0,0.0,0.0,1.0,0.026,0.026,0.011097,0.0
replicator,95,RG,op_diffusion,0.0333,0.9667,0.012506,1.0,0.004,0.004,0.001988,0.2108
replicator,96,RG,op_diffusion,1.0,0.0,0.0,1.0,0.03,0.03,0.015367,0.0
replicator,97,RG,op_diffusion,1.0,0.0,0.0,1.0,0.018,0.018,0.01018,0.0
replicator,98,RG,op_diffusion,1.0,0.0,0.0,1.0,0.008,0.008,0.004805,0.0
replicator,99,RG,op_diffusion,1.0,0.0,0.0,1.0,0.028,0.028,0.015662,0.0
replicator,100,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.008912,0.0
replicator,101,RG,op_diffusion,1.0,0.0,0.0,1.0,0.018,0.018,0.010363,0.0
replicator,102,RG,op_diffusion,1.0,0.0,0.003898,0.9999,0.018,0.018,0.009267,0.0
replicator,103,RG,op_diffusion,1.0,0.0,0.0,1.0,0.016,0.016,0.010299,0.0
replicator,104,RG,op_diffusion,1.0,0.0,0.0,1.0,0.026,0.026,0.013039,0.0
replicator,105,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.013198,0.0
replicator,106,CL,op_diffusion,0.7,0.3,0.083254,1.0,0.0076,0.0076,0.003764,0.8813
replicator,107,RG,op_diffusion,1.0,0.0,0.0,1.0,0.022,0.022,0.011532,0.0
replicator,108,RG,op_diffusion,0.9667,0.0333,0.016976,1.0,0.026,0.026,0.009907,0.2108
replicator,109,RG,op_diffusion,1.0,0.0,0.0,1.0,0.018,0.018,0.010066,0.0
replicator,110,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.007265,0.0
replicator,111,RG,op_diffusion,0.9667,0.0333,0.013503,1.0,0.0175,0.0175,0.00738,0.2108
replicator,112,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.004461,0.0
replicator,113,RG,op_diffusion,0.9333,0.0667,0.026075,1.0,0.03,0.03,0.016984,0.3534
replicator,114,RG,op_diffusion,1.0,0.0,0.0,1.0,0.022,0.022,0.013225,0.0
replicator,115,RG,op_diffusion,0.9667,0.0333,0.013503,1.0,0.0219,0.0219,0.01205,0.2108
replicator,116,RG,op_diffusion,1.0,0.0,0.003898,1.0,0.022,0.022,0.010707,0.0
replicator,117,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.003648,0.0
replicator,118,RG,op_diffusion,1.0,0.0,0.0,1.0,0.032,0.032,0.016393,0.0
replicator,119,RG,op_diffusion,1.0,0.0,0.0,1.0,0.018,0.018,0.007973,0.0
replicator,120,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.007333,0.0
replicator,121,RG,op_diffusion,1.0,0.0,0.003898,1.0,0.018,0.018,0.007161,0.0
replicator,122,RG,op_diffusion,1.0,0.0,0.0,1.0,0.012,0.012,0.006794,0.0
replicator,123,RG,op_diffusion,1.0,0.0,0.0,1.0,0.028,0.028,0.015101,0.0
replicator,124,RG,op_diffusion,0.5667,0.4333,0.094399,0.9999,0.042,0.042,0.023489,0.895
replicator,125,RG,op_diffusion,1.0,0.0,0.0,1.0,0.008,0.008,0.005247,0.0
replicator,126,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.008795,0.0
replicator,127,RG,op_diffusion,1.0,0.0,0.0,1.0,0.018,0.018,0.008453,0.0
replicator,128,RG,op_diffusion,1.0,0.0,0.003898,1.0,0.004,0.004,0.002261,0.0
replicator,129,RG,op_diffusion,0.9667,0.0333,0.013503,1.0,0.0298,0.0298,0.010199,0.2108
replicator,130,RG,op_diffusion,1.0,0.0,0.0,1.0,0.02,0.02,0.0102,0.0
replicator,131,RG,op_diffusion,1.0,0.0,0.0,1.0,0.014,0.014,0.006781,0.0
replicator,132,RG,op_diffusion,1.0,0.0,0.0,1.0,0.01,0.01,0.005261,0.0
replicator,133,RG,op_diffusion,1.0,0.0,0.0,1.0,0.024,0.024,0.009257,0.0
replicator,134,CL,op_diffusion,1.0,0.0,0.003898,1.0,0.0147,0.0147,0.006656,0.0
replicator,135,RG,op_diffusion,1.0,0.0,0.026882,1.0,0.0136,0.0136,0.006644,0.0
replicator,136,RG,op_diffusion,1.0,0.0,0.0,1.0,0.026,0.026,0.010713,0.0
replicator,137,RG,op_diffusion,1.0,0.0,0.0,1.0,0.008,0.008,0.003405,0.0
replicator,138,RG,op_diffusion,1.0,0.0,0.0,1.0,0.032,0.032,0.012781,0.0
replicator,139,RG,op_diffusion,1.0,0.0,0.0,1.0,0.03,0.03,0.017425,0.0
