domain_a,domain_b,observer_level_a,observer_level_b,base_co_stabilization,fail_synchronization,fail_closure_compatibility,fail_temporal_alignment,fail_recursive_alignment,fail_continuity_transfer,fail_all,fail_synchronization_collapse,fail_closure_compatibility_collapse,fail_temporal_alignment_collapse,fail_recursive_alignment_collapse,fail_continuity_transfer_collapse,fail_all_collapse
gray_scott,kuramoto,3,3,0.8360062347349335,0.1243141271886852,0.504140313421713,0.019014870301289722,0.41800311736746676,0.1370998103028534,0.008360062347349335,0.8512999999,0.3969658449,0.9772551094582224,0.5,0.8360062346349335,0.99
coupled_map_lattice,gray_scott,3,3,0.8874783241811046,0.052272473383014856,0.3650912546425747,0.00975861034386791,0.8874783241811046,0.09986054837855063,0.008874783241811046,0.9410999999,0.5886195248999999,0.9890041141535796,0.0,0.8874783240811046,0.99
kuramoto,gray_scott,3,3,0.8606569124326113,0.022635276883043363,0.5642049429264864,0.0042642460645591134,0.7459313460053442,0.11992659160064142,0.008606569124326113,0.9736999999,0.3444484849,0.9950453589543522,0.13330000000000009,0.8606569123326113,0.99
kuramoto,gray_scott,3,3,0.8557973160805379,0.0849806735723771,0.3054980373230873,0.025716000699277434,0.6561398022389484,0.12340826995546555,0.00855797316080538,0.9006999999,0.6430252449,0.969950828056982,0.23329999999999995,0.8557973159805379,0.99
coupled_map_lattice,gray_scott,3,3,0.8840489361892172,0.018653432641997383,0.018456638928556948,0.07785456335105055,0.8546101066141163,0.10250641470033546,0.008840489361892172,0.9788999999,0.9791226049,0.911934102102254,0.033299999999999996,0.8840489360892172,0.99
kuramoto,gray_scott,3,3,0.7846872523950674,0.29221753287039187,0.46185053256837544,0.030232592190770825,0.4708123514370404,0.16895316840221591,0.007846872523950674,0.6275999998999999,0.4114208799,0.961471793891779,0.4,0.7846872522950674,0.99
gray_scott,population,3,3,0.8326680897091306,0.12415081225889821,0.5032476029110948,0.012839237915785605,0.5828676627963915,0.13933194217254463,0.008326680897091307,0.8508999999,0.39562040490000006,0.9845806053162544,0.29999999999999993,0.8326680896091306,0.99
gray_scott,gray_scott,3,3,0.7970322186891392,0.2697157028841079,0.4111740570505516,0.027418156829226676,0.7438701697025736,0.1617718611403106,0.007970322186891391,0.6615999999,0.4841186499,0.9655996882104456,0.06670000000000009,0.7970322185891392,0.99
branching,gray_scott,3,3,0.7329441599999527,0.18345592332128255,0.3363700304395855,0.0693387664788325,0.5619482874719638,0.19573701839521088,0.0073294415999995265,0.7496999999,0.5410700448999999,0.9053969316314124,0.23329999999999984,0.7329441598999527,0.99
kuramoto,gray_scott,3,3,0.7509411164723392,0.40978856733404967,0.29797775675744365,0.07579215220068564,0.22528233494170175,0.18702855613871003,0.007509411164723392,0.4542999998999999,0.6031942449,0.8990704456872319,0.7,0.7509411163723392,0.99
gray_scott,branching,3,3,0.750311857702206,0.10091694493597786,0.28743917180747164,0.18278791770001987,0.5502036852530277,0.18734397396870178,0.00750311857702206,0.8654999999,0.6169070648999999,0.7563840744036765,0.26670000000000005,0.750311857602206,0.99
branching,kuramoto,3,3,0.7933826054892532,0.022373389554135203,0.3522864241743805,0.14832447354995382,0.7933826054892532,0.16392664687567549,0.007933826054892533,0.9717999999,0.5559690599,0.8130479890487554,0.0,0.7933826053892532,0.99
kuramoto,gray_scott,3,3,0.8737912509322866,0.1085248734531691,0.18170904122719012,0.0542748747453328,0.8737912509322866,0.11028010081385549,0.008737912509322866,0.8757999999,0.7920452498999999,0.937885765407442,0.0,0.8737912508322866,0.99
population,gray_scott,3,3,0.767432963167923,0.3225520744962213,0.2562214275758007,0.005488771533485199,0.07674329631679222,0.17847961028796766,0.00767432963167923,0.5796999999000001,0.6661318449,0.9928478814477452,0.9000000000000001,0.767432963067923,0.99
coupled_map_lattice,kuramoto,3,3,0.9085614159923464,0.1777146130589591,0.17078912183678577,0.02229470412339356,0.9085614159923464,0.08307756945318501,0.009085614159923464,0.8043999999,0.8120224799,0.9754615332205772,0.0,0.9085614158923464,0.99
branching,gray_scott,3,3,0.8243248189384728,0.2416920369951927,0.27467949665330404,0.06923184195543337,0.8243248189384728,0.14481341190295935,0.008243248189384728,0.7067999999,0.6667824498999999,0.9160138814641212,0.0,0.8243248188384728,0.99
coupled_map_lattice,population,3,3,0.7149676464051147,0.35383748827738803,0.27174990431583934,0.11614857752948317,0.5719741171240917,0.20378891107054237,0.007149676464051147,0.5050999999,0.6199130049,0.8375470860625893,0.19999999999999996,0.7149676463051147,0.99
gray_scott,gray_scott,3,3,0.8131478816685815,0.17563994252172838,0.3364578253750871,0.08253141784738599,0.40657394083429077,0.15193840428779484,0.008131478816685815,0.7839999999,0.5862279999,0.8985038026809695,0.5,0.8131478815685815,0.99
population,coupled_map_lattice,3,3,0.8530785086921739,0.06850220433328945,0.2514181507764712,0.08953956960115789,0.2843310669471015,0.1253355667850183,0.00853078508692174,0.9196999999,0.7052813448999999,0.8950394732854916,0.6667000000000001,0.8530785085921739,0.99
gray_scott,gray_scott,3,3,0.9093980646733076,0.0030010137043616943,0.0029960620318995545,0.03965081893445237,0.9093980646733076,0.08239322473269002,0.009093980646733077,0.9966999999,0.9967054449,0.9563988307488904,0.0,0.9093980645733076,0.99
kuramoto,coupled_map_lattice,3,3,0.8011967002258011,0.17025429887810245,0.4644430993267881,0.046353346818846765,0.5608376901580607,0.15928054785320855,0.008011967002258012,0.7874999999,0.4203132649,0.9421448605494968,0.30000000000000004,0.8011967001258011,0.99
coupled_map_lattice,population,3,3,0.8138962102828804,0.006267000900567832,0.5315743956721912,0.034182462501676295,0.5426246033955964,0.15146916925143536,0.008138962102828804,0.9922999999,0.3468769248999998,0.9580014477647024,0.33329999999999993,0.8138962101828804,0.99
gray_scott,kuramoto,3,3,0.7549884996638154,0.20346940073489708,0.17605189899604318,0.06716926677381083,0.7298473826250104,0.18498086511469525,0.007549884996638155,0.7304999999,0.7668151249,0.9110327285730574,0.033299999999999996,0.7549884995638154,0.99
gray_scott,gray_scott,3,3,0.6914960129254601,0.3204392524588079,0.24619347768012406,0.10180523261679947,0.32272118923231224,0.2133292771028016,0.006914960129254601,0.5365999999,0.6439697798999999,0.8527753874008619,0.5333,0.6914960128254601,0.99
gray_scott,population,3,3,0.8844161645924999,8.844161645925e-11,0.5107503351406103,0.0001235757377052644,0.8844161645924999,0.10222421248843361,0.008844161645924999,0.9999999999,0.4224999999000001,0.9998602742208333,0.0,0.8844161644924999,0.99
gray_scott,gray_scott,3,3,0.751322365337184,0.30045381397347215,0.240498285462953,0.11841969470105866,0.4758124539680386,0.18683706875645525,0.0075132236533718404,0.6000999999,0.6799000049,0.8423849732625577,0.3667,0.751322365237184,0.99
gray_scott,gray_scott,3,3,0.7575586899260993,0.31779587049975455,0.25352979946241755,0.11566397887812162,0.7575586899260993,0.1836635213193073,0.007575586899260993,0.5804999999,0.6653331249,0.8473201081101653,0.0,0.7575586898260993,0.99
coupled_map_lattice,kuramoto,3,3,0.8637089609818762,0.0008637090473527731,0.5675193113431493,0.006731979516257576,0.8637089609818762,0.11771579178785495,0.008637089609818762,0.9989999999,0.3429276098999997,0.9922057315364604,0.0,0.8637089608818762,0.99
gray_scott,kuramoto,3,3,0.8429299503846032,0.05394751690890755,0.5984484358224348,0.0031997644453968972,0.8429299503846032,0.13239904921350662,0.008429299503846032,0.9359999999,0.2900377598999999,0.9962039972076719,0.0,0.8429299502846032,0.99
coupled_map_lattice,branching,3,3,0.7771096166029277,0.03271631493669424,0.4814553838529253,0.089800850530608,0.6735209047097575,0.1732102604638894,0.007771096166029277,0.9578999999,0.38045370489999997,0.8844424922661938,0.13329999999999997,0.7771096165029276,0.99
branching,kuramoto,3,3,0.8042510727864886,0.2687002834983909,0.31144762339260407,0.030305563551736102,0.8042510727864886,0.15743128478869595,0.008042510727864886,0.6658999998999999,0.6127482649,0.9623182802271728,0.0,0.8042510726864885,0.99
gray_scott,population,3,3,0.7757483825331288,0.27058103590513016,0.22492768505422012,0.08395251978683863,0.41370661240491763,0.1739628296079381,0.0077574838253312885,0.6511999999,0.7100507199,0.8917786724701893,0.4667,0.7757483824331288,0.99
gray_scott,kuramoto,3,3,0.8999496945935381,0.11555354087580523,0.10965018586166479,0.07499916089506113,0.8999496945935381,0.09004024188453054,0.008999496945935381,0.8715999999,0.8781596499,0.91666294088923,0.0,0.8999496944935381,0.99
gray_scott,coupled_map_lattice,3,3,0.7986548244915694,0.3859100112741919,0.3842579777966345,0.011286163456016917,0.7986548244915694,0.16080529588777534,0.007986548244915695,0.5167999998999999,0.5188685199,0.9858685340526155,0.0,0.7986548243915694,0.99
gray_scott,gray_scott,3,3,0.7646204491936106,0.37902235674173484,0.28508166564224696,0.0785920224470624,0.7646204491936106,0.1799760179450338,0.007646204491936107,0.5042999999,0.6271592449000001,0.8972143335560177,0.0,0.7646204490936106,0.99
gray_scott,kuramoto,3,3,0.8369743322955594,0.1541706720925395,0.36894262128662125,0.05304273463637863,0.5580107873414494,0.13644829945765935,0.008369743322955593,0.8157999999,0.5591948199000001,0.9366256137259323,0.33330000000000004,0.8369743321955594,0.99
kuramoto,kuramoto,3,3,0.9046253827853964,0.021620546739033544,0.3989634905607245,0.003602487060470701,0.9046253827853964,0.08627829969623398,0.009046253827853965,0.9760999999,0.5589738048999999,0.9960177028756606,0.0,0.9046253826853964,0.99
branching,coupled_map_lattice,3,3,0.6780576116856327,0.19962016094805604,0.4319515297212027,0.15330191475793742,0.6780576116856327,0.2182954869886142,0.0067805761168563275,0.7055999999,0.36295747989999994,0.7739101927093879,0.0,0.6780576115856327,0.99
gray_scott,kuramoto,3,3,0.8719029578835087,0.12485650365610874,0.34103999428287884,0.030848150694816515,0.7847126620951579,0.11168819000468747,0.008719029578835087,0.8567999999,0.6088555599000001,0.9646197430391812,0.09999999999999998,0.8719029577835087,0.99
kuramoto,coupled_map_lattice,3,3,0.788977789286019,0.24821241258827936,0.4832421265871524,0.03366821590529443,0.788977789286019,0.16649183737826298,0.007889777892860191,0.6853999999,0.3875085799,0.9573267887100316,0.0,0.788977789186019,0.99
gray_scott,gray_scott,3,3,0.9589978937263164,0.002301595040842908,0.004022181111872026,0.0634269640336032,0.9589978937263164,0.03932093365070496,0.009589978937263164,0.9975999999,0.9958058499,0.9338612061105274,0.0,0.9589978936263164,0.99
population,kuramoto,3,3,0.8599576666730098,0.04445981145299035,0.5225477338126885,0.011714948726970605,0.5159746000038059,0.12043047828931816,0.008599576666730098,0.9482999999,0.3923564449,0.986377296021683,0.3999999999999999,0.8599576665730098,0.99
gray_scott,kuramoto,3,3,0.8423071259191344,0.15119412918671532,0.3101710708443021,0.06758798603834852,0.4211535629595672,0.1328258316292126,0.008423071259191344,0.8204999999,0.6317601248999999,0.9197585014318906,0.5,0.8423071258191344,0.99
kuramoto,gray_scott,3,3,0.731567670102196,0.30411268053463963,0.24090285990072044,0.05023570126898368,0.5608929326673537,0.19637641423659727,0.00731567670102196,0.5842999999,0.6707032449,0.931331436144566,0.23329999999999995,0.731567670002196,0.99
gray_scott,population,3,3,0.8146780360006505,0.16399468872839879,0.14748862331608517,0.04580811504728599,0.2715321893990167,0.15097773374024112,0.008146780360006505,0.7986999999,0.8189608449,0.9437715109245324,0.6667000000000001,0.8146780359006505,0.99
branching,branching,3,3,0.7889526281175459,0.09451652492737726,0.44722791958954494,0.09692914979912345,0.7889526281175459,0.1665063787828585,0.007889526281175459,0.8801999999,0.43313716989999995,0.8771419900959098,0.0,0.7889526280175458,0.99
gray_scott,branching,3,3,0.6740117746643228,0.16776153078135114,0.3569764485057428,0.1912871774802588,0.38196247270227174,0.21971990234557412,0.0067401177466432285,0.7510999999,0.47037060490000004,0.7161960893405381,0.4333,0.6740117745643228,0.99
gray_scott,gray_scott,3,3,0.7663127037501722,0.26759639622619147,0.22276988477192095,0.13500714616380297,0.45978762225010333,0.17907754389790428,0.007663127037501723,0.6507999998999999,0.7092963699,0.8238223828169537,0.4,0.7663127036501722,0.99
gray_scott,gray_scott,3,3,0.8137337367756827,0.32419152081280533,0.2598731925243186,0.034554970033141084,0.7866364033410524,0.15157114249014,0.008137337367756828,0.6015999999000001,0.6806409999,0.957535286456156,0.03330000000000011,0.8137337366756827,0.99
gray_scott,gray_scott,3,3,0.8713341014992878,0.08739481046751192,0.4443210670694696,0.009613016072422934,0.7260827067793565,0.11211098515085004,0.008713341014992878,0.8996999999,0.4900680849,0.9889674740654796,0.16670000000000007,0.8713341013992878,0.99
population,gray_scott,3,3,0.7606327459321169,0.228418013679478,0.2575916376795479,0.040650176138479675,0.22818982377963506,0.18207057182394787,0.007606327459321169,0.6996999999,0.6613455849000001,0.9465574203110794,0.7,0.7606327458321169,0.99
gray_scott,gray_scott,3,3,0.7922914660470789,7.92291466047079e-11,7.92291466047079e-11,0.0728367616097613,0.7659081602277111,0.16456569895527848,0.007922914660470789,0.9999999999,0.9999999999,0.9080682239666668,0.033299999999999996,0.7922914659470789,0.99
gray_scott,kuramoto,3,3,0.8110741549219781,0.13447609496717136,0.12332802670111666,0.04723993453716434,0.8110741549219781,0.1532328702206846,0.008110741549219782,0.8341999999,0.8479448199,0.9417563310944008,0.0,0.8110741548219781,0.99
gray_scott,gray_scott,3,3,0.8275774992126395,0.12057804171803937,0.5475176226078597,0.015123082045285232,0.38623041888253884,0.14269298209235096,0.008275774992126395,0.8542999998999999,0.3384092449,0.9817260835877324,0.5333,0.8275774991126394,0.99
population,kuramoto,3,3,0.822529883483774,0.15628067794417,0.5617467840074964,0.003948303253104786,0.30162170827349993,0.14597447434219618,0.00822529883483774,0.8099999999,0.31704999989999993,0.99519980570629,0.6333,0.822529883383774,0.99
kuramoto,gray_scott,3,3,0.847468865378199,0.25254572196745023,0.21491640940692738,0.05962160233776395,0.847468865378199,0.12926538767753393,0.00847468865378199,0.7019999999,0.7464019999,0.9296474421969984,0.0,0.847468865278199,0.99
kuramoto,kuramoto,3,3,0.8522360625586599,0.12544914849385835,0.4418699445982679,0.020776562833283607,0.8522360625586599,0.12592975631839542,0.0085223606255866,0.8527999999,0.4815169598999999,0.9756211174977666,0.0,0.8522360624586599,0.99
gray_scott,gray_scott,3,3,0.8924762244785565,0.17706728302579325,0.16159095098949514,0.03851163157885673,0.8924762244785565,0.09596241330830538,0.008924762244785564,0.8015999999,0.8189408899000001,0.9568485629952128,0.0,0.8924762243785564,0.99
gray_scott,gray_scott,3,3,0.862226334008939,0.10907163133835338,0.10217285066165614,0.02739183822313198,0.7472915636855475,0.1187920830366672,0.00862226334008939,0.8734999999,0.8815011249,0.9682312669623844,0.13329999999999997,0.862226333908939,0.99
kuramoto,branching,3,3,0.758718660769875,0.1529576820870787,0.39966196656340314,0.06918627959848501,0.6575814632892507,0.18306465464531418,0.007587186607698751,0.7983999999,0.4732408899,0.9088116805664416,0.13329999999999997,0.758718660669875,0.99
gray_scott,coupled_map_lattice,3,3,0.7576351376455053,0.21031951428615583,0.329502431070249,0.12609957809144015,0.5051153462682584,0.18362413592614507,0.007576351376455053,0.7223999998999999,0.5650908799000001,0.8335616026425088,0.33329999999999993,0.7576351375455053,0.99
coupled_map_lattice,gray_scott,3,3,0.8017551784073317,0.2103003833764187,0.3142694733922453,0.06039534157482983,0.6948812131256343,0.15894381238453495,0.008017551784073316,0.7376999998999999,0.6080231449,0.924671092621062,0.13330000000000009,0.8017551783073317,0.99
gray_scott,coupled_map_lattice,3,3,0.7698628634241537,0.2686051531256735,0.4448875624831012,0.05026315609215672,0.7698628634241537,0.1771740350215029,0.007698628634241537,0.6510999999,0.42212102490000003,0.9347115460686088,0.0,0.7698628633241537,0.99
population,kuramoto,3,3,0.8399821628944659,0.09693394168201963,0.5425036727640604,0.010874343513971811,0.41999108144723296,0.13441212899759905,0.00839982162894466,0.8845999998999999,0.3541485798999999,0.9870540780574432,0.5,0.8399821627944659,0.99
kuramoto,kuramoto,3,3,0.8558556368496713,0.17836031480505699,0.20796600452650987,0.076835836569312,0.8558556368496713,0.12336676580790047,0.008558556368496712,0.7915999999000001,0.7570080799000001,0.9102233679827851,0.0,0.8558556367496712,0.99
kuramoto,gray_scott,3,3,0.8263543253944355,0.11907765837197361,0.4793988804930806,0.023607644048031638,0.8263543253944355,0.14349285437897832,0.008263543253944355,0.8558999999,0.41986280489999994,0.9714315719993802,0.0,0.8263543252944355,0.99
coupled_map_lattice,gray_scott,3,3,0.7775058563446035,0.20961557894825564,0.1813593989165116,0.03998996425138795,0.7775058563446035,0.1729904997721989,0.007775058563446035,0.7303999999,0.7667420799,0.948566349790086,0.0,0.7775058562446034,0.99
gray_scott,gray_scott,3,3,0.8632289294821673,0.21632516981455407,0.18921962604760673,0.06159297616854916,0.6905831435857339,0.11806474487356161,0.008632289294821674,0.7493999999,0.7808001799,0.9286481557036121,0.19999999999999996,0.8632289293821673,0.99
population,gray_scott,3,3,0.9022614268891804,9.022614268891805e-11,0.2505309214719306,0.04195835694048573,0.571402161648918,0.08818574452730668,0.009022614268891805,0.9999999999,0.7223300099,0.953496452702018,0.3666999999999999,0.9022614267891804,0.99
branching,coupled_map_lattice,3,3,0.7978887671529064,0.3252992504480289,0.26708537775376096,0.03306788390626608,0.7978887671529064,0.16126228248391042,0.007978887671529064,0.5922999998999998,0.6652598849,0.9585557720980812,0.0,0.7978887670529063,0.99
kuramoto,branching,3,3,0.8137031679249106,0.11237240757180039,0.5660445328443927,0.026511557386678302,0.6509625343399286,0.15159032251524568,0.008137031679249106,0.8618999999000001,0.30435992489999997,0.9674186381081844,0.19999999999999984,0.8137031678249106,0.99
coupled_map_lattice,branching,3,3,0.8039461525043593,0.22968741585089011,0.47735633745841266,0.02701330966055128,0.6431569220034875,0.15761673645819138,0.008039461525043593,0.7142999998999999,0.4062334449,0.966399105740599,0.19999999999999996,0.8039461524043593,0.99
gray_scott,coupled_map_lattice,3,3,0.881284996196808,0.17061677535183054,0.16425347466249132,0.0627461696007738,0.5875527069644119,0.10462175176332861,0.008812849961968081,0.8063999999,0.8136204799000001,0.9288015002280132,0.33330000000000004,0.881284996096808,0.99
kuramoto,gray_scott,3,3,0.8434699076968927,0.20327624783929812,0.17892981790689128,0.07732239889187471,0.8434699076968927,0.13202842259103503,0.008434699076968926,0.7589999999,0.7878646099000001,0.9083282068675044,0.0,0.8434699075968927,0.99
kuramoto,gray_scott,3,3,0.8726486225327257,0.06745573860904458,0.39264279810521713,0.0058515836111938035,0.8726486225327257,0.111133004211727,0.008726486225327257,0.9226999999,0.5500562448999999,0.9932944561417968,0.0,0.8726486224327257,0.99
gray_scott,gray_scott,3,3,0.8066863082422863,0.08066863090489723,0.0766351993636858,0.008584189183140809,0.7798236541778182,0.15594350841738602,0.008066863082422862,0.8999999999,0.9049999999,0.989358702267,0.033299999999999885,0.8066863081422863,0.99
branching,gray_scott,3,3,0.7566940133906246,0.20513974710586774,0.3568689849775519,0.06784721899534446,0.6305531213584075,0.18410818356508327,0.007566940133906246,0.7288999999,0.5283840249,0.9103373123155396,0.16669999999999996,0.7566940132906246,0.99
kuramoto,gray_scott,3,3,0.7900826127195022,0.24247635392262346,0.3539544783625715,0.07760985236632774,0.7900826127195022,0.16585207787683556,0.007900826127195022,0.6930999999,0.5520032049,0.9017699527658368,0.0,0.7900826126195022,0.99
kuramoto,gray_scott,3,3,0.9256069985553944,0.09209789644882237,0.1168079332785022,0.04512919487960729,0.9256069985553944,0.06885868287322919,0.009256069985553944,0.9004999999000001,0.8738039649,0.9512436758256572,0.0,0.9256069984553944,0.99
gray_scott,branching,3,3,0.73126568538511,0.11181052336850993,0.4133083636071523,0.15248734240224898,0.73126568538511,0.19651618283648187,0.007312656853851101,0.8470999999,0.4348041049,0.7914747738751835,0.0,0.73126568528511,0.99
kuramoto,kuramoto,3,3,0.8328842370328061,0.06546470111406698,0.6286731406612993,0.000600860772169565,0.8051491919396137,0.13918808481837497,0.008328842370328061,0.9213999999,0.24518544990000002,0.9992785782880101,0.033299999999999996,0.8328842369328061,0.99
branching,gray_scott,3,3,0.7380769976815793,0.03579673446136429,0.49433719199706866,0.11429868074453477,0.36903849884078965,0.19331934324873298,0.007380769976815793,0.9514999999,0.3302362849,0.8451398958325952,0.5,0.7380769975815793,0.99
gray_scott,kuramoto,3,3,0.7545796081563185,0.2495394764927525,0.20827812406715282,0.08206638376620774,0.7545796081563185,0.18518922318643327,0.0075457960815631855,0.6692999999,0.7239812449,0.8912422455110834,0.0,0.7545796080563185,0.99
gray_scott,population,3,3,0.7610577840947336,0.2669790707365383,0.22027644778187347,0.14066288289328485,0.22831733522842007,0.18184883343965325,0.0076105778409473355,0.6491999999,0.7105654099000001,0.8151745033912225,0.7,0.7610577839947336,0.99
gray_scott,coupled_map_lattice,3,3,0.9470945912359252,0.06752784444983095,0.06676370485625696,0.03874686120178776,0.9470945912359252,0.050106426582290406,0.009470945912359252,0.9286999999,0.9295068249,0.959088710293209,0.0,0.9470945911359252,0.99
gray_scott,gray_scott,3,3,0.8319213347541308,0.04758590043112844,0.5582875996369308,0.031089212674360968,0.44366364782437795,0.1398282276182284,0.008319213347541307,0.9427999999,0.3289177998999999,0.9626296244902179,0.4667,0.8319213346541308,0.99
kuramoto,gray_scott,3,3,0.7658333358054642,0.2640593342623074,0.374643584885943,0.08598675636912088,0.7658333358054642,0.17933263765112264,0.007658333358054642,0.6551999999,0.5108027199,0.8877213195757737,0.0,0.7658333357054642,0.99
population,population,3,3,0.8263571947195352,0.16626306766020615,0.4152742640789279,0.016151413826719963,0.440696291943928,0.14349098153743114,0.008263571947195352,0.7987999999000001,0.49746396989999997,0.9804546823940926,0.4667000000000001,0.8263571946195352,0.99
population,gray_scott,3,3,0.8686557480403221,0.12734493274957676,0.4095401047852126,0.011193220027897318,0.4632541104299039,0.11409293952369615,0.008686557480403222,0.8533999999,0.5285357798999999,0.9871143199672032,0.4666999999999999,0.8686557479403221,0.99
population,population,3,2,0.7921935977235046,0.0003168775183087267,0.5943035737159048,0.0008265417316530966,0.7129742379511542,0.1646229015286141,0.007921935977235046,0.9995999999,0.24980007989999986,0.9989566417425888,0.09999999999999987,0.7921935976235046,0.99
kuramoto,kuramoto,3,3,0.8236147719339701,0.17015881196391971,0.4387878693895182,0.03914023866299733,0.8236147719339701,0.14527347946848598,0.008236147719339702,0.7933999999,0.4672413798999999,0.9524774931232836,0.0,0.8236147718339701,0.99
kuramoto,kuramoto,3,3,0.8560685180729152,0.15203776889535658,0.3316861444048085,0.04411737977155327,0.8560685180729152,0.12321521052296494,0.008560685180729152,0.8223999999,0.6125471999,0.9484651300215252,0.0,0.8560685179729152,0.99
gray_scott,kuramoto,3,3,0.7414216393106865,0.3848719730403196,0.32739936605995823,0.08210220721104561,0.22242649179320595,0.19171559214668296,0.007414216393106865,0.4808999998999999,0.5584167649,0.8892638104178109,0.7,0.7414216392106865,0.99
kuramoto,coupled_map_lattice,3,3,0.8284865967879789,0.1415883594739143,0.30492049458283477,0.04901787209829076,0.7732265407822206,0.14209655581350045,0.008284865967879789,0.8290999998999999,0.6319548249,0.9408344416332964,0.06670000000000009,0.8284865966879789,0.99
coupled_map_lattice,gray_scott,3,3,0.837125160853351,0.1395487643979661,0.5129865776333061,0.001375095339121074,0.6975763965390974,0.13634662600331476,0.00837125160853351,0.8332999999,0.38720444489999983,0.9983573599224764,0.16669999999999996,0.837125160753351,0.99
kuramoto,branching,3,3,0.7800499652171249,0.06856639202059026,0.45738516386668837,0.0754038717957588,0.7800499652171249,0.17157201705989214,0.007800499652171249,0.9120999999,0.4136463249,0.9033345616844296,0.0,0.7800499651171249,0.99
gray_scott,kuramoto,3,3,0.7607389399227482,0.3023937286953663,0.3041981063684956,0.10116139711877159,0.4057020766608016,0.1820152052840354,0.007607389399227483,0.6024999999,0.6001281249,0.8670221914379138,0.4667,0.7607389398227482,0.99
kuramoto,gray_scott,3,3,0.8173948040070853,0.2339383929885673,0.2555885902051864,0.08559190305382115,0.8173948040070853,0.1492605384710434,0.008173948040070853,0.7137999999,0.6873131698999999,0.8952869499118088,0.0,0.8173948039070853,0.99
kuramoto,gray_scott,3,3,0.8157849515375977,0.22801189403633704,0.19740977327855722,0.1086592183349946,0.8157849515375977,0.1502798644639756,0.008157849515375976,0.7204999999,0.7580124849,0.8668040907959961,0.0,0.8157849514375977,0.99
kuramoto,kuramoto,3,3,0.7897096084681444,0.24623145599933838,0.3540495217064835,0.07668691216506839,0.6580650167365047,0.16606834284020544,0.007897096084681445,0.6881999999,0.5516712499,0.902892264013574,0.16669999999999996,0.7897096083681444,0.99
kuramoto,kuramoto,3,3,0.8254895628384156,0.13835205081426738,0.5175427947573744,0.02146262575246273,0.8254895628384156,0.14405654456580608,0.008254895628384155,0.8323999999,0.3730474399000001,0.9740001246306927,0.0,0.8254895627384156,0.99
gray_scott,gray_scott,3,3,0.8416669441730095,0.17186839008429527,0.4229470493675398,0.023834352422128714,0.7013610645793689,0.13326369934364432,0.008416669441730095,0.7957999998999999,0.49748881990000005,0.971681966855016,0.16669999999999996,0.8416669440730095,0.99
kuramoto,coupled_map_lattice,3,3,0.772153820957524,0.27619942183372176,0.45678232169877353,0.04158758616620851,0.772153820957524,0.17593229781543532,0.007721538209575241,0.6422999999,0.4084309249,0.946140801175293,0.0,0.772153820857524,0.99
gray_scott,gray_scott,3,3,0.8309991631446161,0.12481607438742126,0.11544238720716678,0.015313146812287308,0.6093716863339469,0.14043955408066375,0.00830999163144616,0.8497999999,0.8610800198999999,0.9815726086241288,0.26670000000000005,0.8309991630446161,0.99
gray_scott,gray_scott,3,3,0.9054222361756472,0.1240428464466059,0.11706329954260004,0.06235263551173141,0.8752716757109982,0.08563281050487995,0.009054222361756473,0.8629999999,0.8707086098999999,0.9311341901927452,0.033299999999999996,0.9054222360756472,0.99
kuramoto,kuramoto,3,3,0.8242273827840337,0.06165220831466844,0.6467670979738662,0.005321238462885713,0.8242273827840337,0.14487660433543842,0.008242273827840338,0.9251999999,0.2153050099,0.9935439678733896,0.0,0.8242273826840337,0.99
gray_scott,gray_scott,3,3,0.9248239229920624,0.13881607093359097,0.12839792481696582,0.02680305899334212,0.6473767460944436,0.06952463454611663,0.009248239229920624,0.8498999999,0.8611650048999999,0.971018203220104,0.30000000000000004,0.9248239228920624,0.99
nonlinear_oscillator,gray_scott,3,3,0.8321196881694694,0.0792177943969454,0.5763165100905787,0.014316086526536044,0.7211149217676621,0.1396965128134264,0.008321196881694694,0.9047999999,0.30741151990000004,0.9827956401824488,0.13340000000000007,0.8321196880694693,0.99
kuramoto,population,3,3,0.8697845622506521,0.13507754260450475,0.2228173864907501,0.018383240327777394,0.17395691245013034,0.11325937760807203,0.008697845622506521,0.8446999999,0.7438246249,0.9788646049543476,0.8,0.8697845621506521,0.99
branching,coupled_map_lattice,3,3,0.8008563366589807,0.15048090573830816,0.4236348827980695,0.03620459116276518,0.8008563366589807,0.1594854647722237,0.008008563366589807,0.8120999998999999,0.4710226249,0.9547926519332995,0.0,0.8008563365589807,0.99
gray_scott,coupled_map_lattice,3,3,0.7949596732850757,0.2223502206973316,0.24507649206402005,0.08011343589798223,0.6889915488361751,0.1629987912150574,0.007949596732850757,0.7202999999,0.6917120449,0.8992232705755714,0.13329999999999997,0.7949596731850757,0.99
gray_scott,kuramoto,3,3,0.7838549938810317,0.27873883590248044,0.28997163473579435,0.09280708066588321,0.3919274969405159,0.16942634252718494,0.007838549938810318,0.6443999998999999,0.6300697999,0.881601723035053,0.5,0.7838549937810317,0.99
coupled_map_lattice,coupled_map_lattice,3,3,0.7891545633220207,0.19136998168450553,0.4394507685481466,0.04501597879986941,0.5524081943254144,0.16638963858896696,0.007891545633220207,0.7574999998999999,0.44313726490000005,0.9429567021568368,0.30000000000000004,0.7891545632220207,0.99
