universe_id,detector,depth
2491,constraint_B1_growth_rate,8
2491,constraint_B2_reachable,25
2491,constraint_B3_entropy,25
2491,constraint_B4_transition_freedom,17
2491,constraint_B5_possibility_elim,17
2492,constraint_B1_growth_rate,8
2492,constraint_B2_reachable,25
2492,constraint_B3_entropy,25
2492,constraint_B4_transition_freedom,17
2492,constraint_B5_possibility_elim,17
2493,constraint_B1_growth_rate,8
2493,constraint_B2_reachable,25
2493,constraint_B3_entropy,25
2493,constraint_B4_transition_freedom,17
2493,constraint_B5_possibility_elim,17
2494,constraint_B1_growth_rate,8
2494,constraint_B2_reachable,25
2494,constraint_B3_entropy,25
2494,constraint_B5_possibility_elim,17
2494,constraint_B10_elimination_rate,17
2495,constraint_B1_growth_rate,8
2495,constraint_B2_reachable,25
2495,constraint_B3_entropy,25
2495,constraint_B4_transition_freedom,17
2495,constraint_B5_possibility_elim,17
2496,constraint_B1_growth_rate,8
2496,constraint_B2_reachable,25
2496,constraint_B3_entropy,25
2496,constraint_B4_transition_freedom,17
2496,constraint_B5_possibility_elim,17
2497,constraint_B1_growth_rate,8
2497,constraint_B2_reachable,25
2497,constraint_B3_entropy,25
2497,constraint_B4_transition_freedom,17
2497,constraint_B5_possibility_elim,17
2498,constraint_B1_growth_rate,8
2498,constraint_B2_reachable,25
2498,constraint_B3_entropy,25
2498,constraint_B4_transition_freedom,17
2498,constraint_B5_possibility_elim,17
2499,constraint_B1_growth_rate,8
2499,constraint_B2_reachable,25
2499,constraint_B3_entropy,25
2499,constraint_B4_transition_freedom,17
2499,constraint_B5_possibility_elim,17
2499,constraint_B10_elimination_rate,17
2500,constraint_B1_growth_rate,8
2500,constraint_B2_reachable,25
2500,constraint_B3_entropy,25
2500,constraint_B4_transition_freedom,17
2500,constraint_B5_possibility_elim,17
2501,constraint_B1_growth_rate,8
2501,constraint_B2_reachable,25
2501,constraint_B3_entropy,25
2501,constraint_B4_transition_freedom,17
2501,constraint_B5_possibility_elim,17
2502,constraint_B1_growth_rate,8
2502,constraint_B2_reachable,25
2502,constraint_B3_entropy,25
2502,constraint_B4_transition_freedom,17
2502,constraint_B5_possibility_elim,17
2503,constraint_B1_growth_rate,8
2503,constraint_B2_reachable,25
2503,constraint_B3_entropy,25
2503,constraint_B4_transition_freedom,17
2503,constraint_B5_possibility_elim,17
2504,constraint_B1_growth_rate,8
2504,constraint_B2_reachable,25
2504,constraint_B3_entropy,25
2504,constraint_B4_transition_freedom,17
2504,constraint_B5_possibility_elim,17
2505,constraint_B1_growth_rate,8
2505,constraint_B2_reachable,25
2505,constraint_B3_entropy,25
2505,constraint_B4_transition_freedom,17
2505,constraint_B5_possibility_elim,17
2506,constraint_B1_growth_rate,8
2506,constraint_B2_reachable,25
2506,constraint_B3_entropy,25
2506,constraint_B4_transition_freedom,17
2506,constraint_B5_possibility_elim,17
2506,constraint_B10_elimination_rate,17
2507,constraint_B1_growth_rate,8
2507,constraint_B2_reachable,25
2507,constraint_B3_entropy,25
2507,constraint_B4_transition_freedom,17
2507,constraint_B5_possibility_elim,17
2508,constraint_B1_growth_rate,8
2508,constraint_B2_reachable,25
2508,constraint_B3_entropy,25
2508,constraint_B4_transition_freedom,17
2508,constraint_B5_possibility_elim,17
2509,constraint_B1_growth_rate,8
2509,constraint_B2_reachable,25
2509,constraint_B3_entropy,25
2509,constraint_B4_transition_freedom,17
2509,constraint_B5_possibility_elim,17
2510,constraint_B1_growth_rate,8
2510,constraint_B2_reachable,25
2510,constraint_B3_entropy,25
2510,constraint_B4_transition_freedom,17
2510,constraint_B5_possibility_elim,17
2511,constraint_B1_growth_rate,8
2511,constraint_B2_reachable,25
2511,constraint_B3_entropy,25
2511,constraint_B4_transition_freedom,17
2511,constraint_B5_possibility_elim,17
2512,constraint_B1_growth_rate,8
2512,constraint_B2_reachable,25
2512,constraint_B3_entropy,25
2512,constraint_B5_possibility_elim,17
2512,constraint_B10_elimination_rate,17
2513,constraint_B1_growth_rate,8
2513,constraint_B2_reachable,25
2513,constraint_B3_entropy,25
2513,constraint_B4_transition_freedom,17
2513,constraint_B5_possibility_elim,17
2514,constraint_B1_growth_rate,8
2514,constraint_B2_reachable,25
2514,constraint_B3_entropy,25
2514,constraint_B4_transition_freedom,17
2514,constraint_B5_possibility_elim,17
2514,constraint_B10_elimination_rate,17
2515,constraint_B1_growth_rate,8
2515,constraint_B2_reachable,25
2515,constraint_B3_entropy,25
2515,constraint_B4_transition_freedom,17
2515,constraint_B5_possibility_elim,17
2516,constraint_B1_growth_rate,8
2516,constraint_B2_reachable,25
2516,constraint_B3_entropy,25
2516,constraint_B4_transition_freedom,17
2516,constraint_B5_possibility_elim,17
2517,constraint_B1_growth_rate,8
2517,constraint_B2_reachable,25
2517,constraint_B3_entropy,25
2517,constraint_B4_transition_freedom,17
2517,constraint_B5_possibility_elim,17
2518,constraint_B1_growth_rate,8
2518,constraint_B2_reachable,25
2518,constraint_B3_entropy,25
2518,constraint_B4_transition_freedom,17
2518,constraint_B5_possibility_elim,17
2518,constraint_B10_elimination_rate,17
2519,constraint_B1_growth_rate,8
2519,constraint_B2_reachable,25
2519,constraint_B3_entropy,25
2519,constraint_B5_possibility_elim,17
2520,constraint_B1_growth_rate,8
2520,constraint_B2_reachable,25
2520,constraint_B3_entropy,25
2520,constraint_B4_transition_freedom,17
2520,constraint_B5_possibility_elim,17
2521,constraint_B1_growth_rate,8
2521,constraint_B2_reachable,25
2521,constraint_B3_entropy,25
2521,constraint_B4_transition_freedom,17
2521,constraint_B5_possibility_elim,17
2522,constraint_B1_growth_rate,8
2522,constraint_B2_reachable,25
2522,constraint_B3_entropy,25
2522,constraint_B4_transition_freedom,17
2522,constraint_B5_possibility_elim,17
2523,constraint_B1_growth_rate,8
2523,constraint_B2_reachable,25
2523,constraint_B3_entropy,25
2523,constraint_B4_transition_freedom,17
2523,constraint_B5_possibility_elim,17
2524,constraint_B1_growth_rate,8
2524,constraint_B2_reachable,25
2524,constraint_B3_entropy,25
2524,constraint_B4_transition_freedom,17
2524,constraint_B5_possibility_elim,17
2525,constraint_B1_growth_rate,8
2525,constraint_B2_reachable,25
2525,constraint_B3_entropy,25
2525,constraint_B4_transition_freedom,17
2525,constraint_B5_possibility_elim,17
2526,constraint_B1_growth_rate,8
2526,constraint_B2_reachable,25
2526,constraint_B3_entropy,25
2526,constraint_B4_transition_freedom,17
2526,constraint_B5_possibility_elim,17
2527,constraint_B1_growth_rate,8
2527,constraint_B2_reachable,25
2527,constraint_B3_entropy,25
2527,constraint_B4_transition_freedom,17
2527,constraint_B5_possibility_elim,17
2528,constraint_B1_growth_rate,8
2528,constraint_B2_reachable,25
2528,constraint_B3_entropy,25
2528,constraint_B4_transition_freedom,17
2528,constraint_B5_possibility_elim,17
2529,constraint_B1_growth_rate,8
2529,constraint_B2_reachable,25
2529,constraint_B3_entropy,25
2529,constraint_B4_transition_freedom,17
2529,constraint_B5_possibility_elim,17
2530,constraint_B1_growth_rate,8
2530,constraint_B2_reachable,25
2530,constraint_B3_entropy,25
2530,constraint_B4_transition_freedom,17
2530,constraint_B5_possibility_elim,17
2531,constraint_B1_growth_rate,8
2531,constraint_B2_reachable,25
2531,constraint_B3_entropy,25
2531,constraint_B4_transition_freedom,17
2531,constraint_B5_possibility_elim,17
2531,constraint_B10_elimination_rate,17
2532,constraint_B1_growth_rate,8
2532,constraint_B2_reachable,25
2532,constraint_B3_entropy,25
2532,constraint_B5_possibility_elim,17
2532,constraint_B10_elimination_rate,17
2533,constraint_B1_growth_rate,8
2533,constraint_B2_reachable,25
2533,constraint_B3_entropy,25
2533,constraint_B5_possibility_elim,17
2534,constraint_B1_growth_rate,8
2534,constraint_B2_reachable,25
2534,constraint_B3_entropy,25
2534,constraint_B4_transition_freedom,17
2534,constraint_B5_possibility_elim,17
2535,constraint_B1_growth_rate,8
2535,constraint_B2_reachable,25
2535,constraint_B3_entropy,25
2535,constraint_B4_transition_freedom,17
2535,constraint_B5_possibility_elim,17
2536,constraint_B1_growth_rate,8
2536,constraint_B2_reachable,25
2536,constraint_B3_entropy,25
2536,constraint_B5_possibility_elim,17
2536,constraint_B10_elimination_rate,17
2537,constraint_B1_growth_rate,8
2537,constraint_B2_reachable,25
2537,constraint_B3_entropy,25
2537,constraint_B4_transition_freedom,17
2537,constraint_B5_possibility_elim,17
2538,constraint_B1_growth_rate,8
2538,constraint_B2_reachable,25
2538,constraint_B3_entropy,25
2538,constraint_B4_transition_freedom,17
2538,constraint_B5_possibility_elim,17
2539,constraint_B1_growth_rate,8
2539,constraint_B2_reachable,25
2539,constraint_B3_entropy,25
2539,constraint_B4_transition_freedom,17
2539,constraint_B5_possibility_elim,17
2540,constraint_B1_growth_rate,8
2540,constraint_B2_reachable,25
2540,constraint_B3_entropy,25
2540,constraint_B4_transition_freedom,17
2540,constraint_B5_possibility_elim,17
2541,constraint_B1_growth_rate,8
2541,constraint_B2_reachable,25
2541,constraint_B3_entropy,25
2541,constraint_B4_transition_freedom,17
2541,constraint_B5_possibility_elim,17
2542,constraint_B1_growth_rate,8
2542,constraint_B2_reachable,25
2542,constraint_B3_entropy,25
2542,constraint_B4_transition_freedom,17
2542,constraint_B5_possibility_elim,17
2543,constraint_B1_growth_rate,8
2543,constraint_B2_reachable,25
2543,constraint_B3_entropy,25
2543,constraint_B4_transition_freedom,17
2543,constraint_B5_possibility_elim,17
2544,constraint_B1_growth_rate,8
2544,constraint_B2_reachable,25
2544,constraint_B3_entropy,25
2544,constraint_B4_transition_freedom,17
2544,constraint_B5_possibility_elim,17
2545,constraint_B1_growth_rate,8
2545,constraint_B2_reachable,25
2545,constraint_B3_entropy,25
2545,constraint_B4_transition_freedom,17
2545,constraint_B5_possibility_elim,17
2546,constraint_B1_growth_rate,8
2546,constraint_B2_reachable,25
2546,constraint_B3_entropy,25
2546,constraint_B4_transition_freedom,17
2546,constraint_B5_possibility_elim,17
2547,constraint_B1_growth_rate,8
2547,constraint_B2_reachable,25
2547,constraint_B3_entropy,25
2547,constraint_B4_transition_freedom,17
2547,constraint_B5_possibility_elim,17
2548,constraint_B1_growth_rate,8
2548,constraint_B2_reachable,25
2548,constraint_B3_entropy,25
2548,constraint_B4_transition_freedom,17
2548,constraint_B5_possibility_elim,17
2549,constraint_B1_growth_rate,8
2549,constraint_B2_reachable,25
2549,constraint_B3_entropy,25
2549,constraint_B5_possibility_elim,17
2549,constraint_B10_elimination_rate,17
2550,constraint_B1_growth_rate,8
2550,constraint_B2_reachable,25
2550,constraint_B3_entropy,25
2550,constraint_B4_transition_freedom,17
2550,constraint_B5_possibility_elim,17
2551,constraint_B1_growth_rate,8
2551,constraint_B2_reachable,25
2551,constraint_B3_entropy,25
2551,constraint_B4_transition_freedom,17
2551,constraint_B5_possibility_elim,17
2552,constraint_B1_growth_rate,8
2552,constraint_B2_reachable,25
2552,constraint_B3_entropy,25
2552,constraint_B4_transition_freedom,17
2552,constraint_B5_possibility_elim,17
2553,constraint_B1_growth_rate,8
2553,constraint_B2_reachable,25
2553,constraint_B3_entropy,25
2553,constraint_B4_transition_freedom,17
2553,constraint_B5_possibility_elim,17
2554,constraint_B1_growth_rate,8
2554,constraint_B2_reachable,25
2554,constraint_B3_entropy,25
2554,constraint_B4_transition_freedom,17
2554,constraint_B5_possibility_elim,17
2555,constraint_B1_growth_rate,8
2555,constraint_B2_reachable,25
2555,constraint_B3_entropy,25
2555,constraint_B4_transition_freedom,17
2555,constraint_B5_possibility_elim,17
2556,constraint_B1_growth_rate,8
2556,constraint_B2_reachable,25
2556,constraint_B3_entropy,25
2556,constraint_B4_transition_freedom,17
2556,constraint_B5_possibility_elim,17
2557,constraint_B1_growth_rate,8
2557,constraint_B2_reachable,25
2557,constraint_B3_entropy,25
2557,constraint_B4_transition_freedom,17
2557,constraint_B9_constraint_repro,25
2557,constraint_B10_elimination_rate,17
2558,constraint_B1_growth_rate,8
2558,constraint_B2_reachable,25
2558,constraint_B3_entropy,25
2558,constraint_B4_transition_freedom,17
2558,constraint_B5_possibility_elim,17
2559,constraint_B1_growth_rate,8
2559,constraint_B2_reachable,25
2559,constraint_B3_entropy,25
2559,constraint_B4_transition_freedom,17
2559,constraint_B5_possibility_elim,17
2560,constraint_B1_growth_rate,8
2560,constraint_B2_reachable,25
2560,constraint_B3_entropy,25
2560,constraint_B4_transition_freedom,17
2560,constraint_B5_possibility_elim,17
2561,constraint_B1_growth_rate,8
2561,constraint_B2_reachable,25
2561,constraint_B3_entropy,25
2561,constraint_B4_transition_freedom,17
2561,constraint_B5_possibility_elim,17
2562,constraint_B1_growth_rate,8
2562,constraint_B2_reachable,25
2562,constraint_B3_entropy,25
2562,constraint_B4_transition_freedom,17
2562,constraint_B5_possibility_elim,17
2563,constraint_B1_growth_rate,8
2563,constraint_B2_reachable,25
2563,constraint_B3_entropy,25
2563,constraint_B4_transition_freedom,17
2563,constraint_B5_possibility_elim,17
2564,constraint_B1_growth_rate,8
2564,constraint_B2_reachable,25
2564,constraint_B3_entropy,25
2564,constraint_B4_transition_freedom,17
2564,constraint_B5_possibility_elim,17
2565,constraint_B1_growth_rate,8
2565,constraint_B2_reachable,25
2565,constraint_B3_entropy,25
2565,constraint_B4_transition_freedom,17
2565,constraint_B5_possibility_elim,17
2566,constraint_B1_growth_rate,8
2566,constraint_B2_reachable,25
2566,constraint_B3_entropy,25
2566,constraint_B4_transition_freedom,17
2566,constraint_B5_possibility_elim,17
2567,constraint_B1_growth_rate,8
2567,constraint_B2_reachable,25
2567,constraint_B3_entropy,25
2567,constraint_B4_transition_freedom,17
2567,constraint_B5_possibility_elim,17
2568,constraint_B1_growth_rate,8
2568,constraint_B2_reachable,25
2568,constraint_B3_entropy,25
2568,constraint_B4_transition_freedom,17
2568,constraint_B5_possibility_elim,17
2569,constraint_B1_growth_rate,8
2569,constraint_B2_reachable,25
2569,constraint_B3_entropy,25
2569,constraint_B4_transition_freedom,17
2569,constraint_B5_possibility_elim,17
2570,constraint_B1_growth_rate,8
2570,constraint_B2_reachable,25
2570,constraint_B3_entropy,25
2570,constraint_B4_transition_freedom,17
2570,constraint_B5_possibility_elim,17
2571,constraint_B1_growth_rate,8
2571,constraint_B2_reachable,25
2571,constraint_B3_entropy,25
2571,constraint_B4_transition_freedom,17
2571,constraint_B5_possibility_elim,17
2572,constraint_B1_growth_rate,8
2572,constraint_B2_reachable,25
2572,constraint_B3_entropy,25
2572,constraint_B4_transition_freedom,17
2572,constraint_B5_possibility_elim,17
2573,constraint_B1_growth_rate,8
2573,constraint_B2_reachable,25
2573,constraint_B3_entropy,25
2573,constraint_B4_transition_freedom,17
2573,constraint_B5_possibility_elim,17
2574,constraint_B1_growth_rate,8
2574,constraint_B2_reachable,25
2574,constraint_B3_entropy,25
2574,constraint_B4_transition_freedom,17
2574,constraint_B5_possibility_elim,17
2575,constraint_B1_growth_rate,8
2575,constraint_B2_reachable,25
2575,constraint_B3_entropy,25
2575,constraint_B4_transition_freedom,17
2575,constraint_B5_possibility_elim,17
2576,constraint_B1_growth_rate,8
2576,constraint_B2_reachable,25
2576,constraint_B3_entropy,25
2576,constraint_B4_transition_freedom,17
2576,constraint_B5_possibility_elim,17
2577,constraint_B1_growth_rate,8
2577,constraint_B2_reachable,25
2577,constraint_B3_entropy,25
2577,constraint_B4_transition_freedom,17
2577,constraint_B5_possibility_elim,17
2578,constraint_B1_growth_rate,8
2578,constraint_B2_reachable,25
2578,constraint_B3_entropy,25
2578,constraint_B4_transition_freedom,17
2578,constraint_B5_possibility_elim,17
2578,constraint_B10_elimination_rate,17
2579,constraint_B1_growth_rate,8
2579,constraint_B2_reachable,25
2579,constraint_B3_entropy,25
2579,constraint_B4_transition_freedom,17
2579,constraint_B5_possibility_elim,17
2580,constraint_B1_growth_rate,8
2580,constraint_B2_reachable,25
2580,constraint_B3_entropy,25
2580,constraint_B4_transition_freedom,17
2580,constraint_B5_possibility_elim,17
2581,constraint_B1_growth_rate,8
2581,constraint_B2_reachable,25
2581,constraint_B3_entropy,25
2581,constraint_B4_transition_freedom,17
2581,constraint_B5_possibility_elim,17
2582,constraint_B1_growth_rate,8
2582,constraint_B2_reachable,25
2582,constraint_B3_entropy,25
2582,constraint_B4_transition_freedom,17
2582,constraint_B5_possibility_elim,17
2583,constraint_B1_growth_rate,8
2583,constraint_B2_reachable,25
2583,constraint_B3_entropy,25
2583,constraint_B4_transition_freedom,17
2583,constraint_B5_possibility_elim,17
2583,constraint_B10_elimination_rate,17
2584,constraint_B1_growth_rate,8
2584,constraint_B2_reachable,25
2584,constraint_B3_entropy,25
2584,constraint_B4_transition_freedom,17
2584,constraint_B5_possibility_elim,17
2585,constraint_B1_growth_rate,8
2585,constraint_B2_reachable,25
2585,constraint_B3_entropy,25
2585,constraint_B4_transition_freedom,17
2585,constraint_B5_possibility_elim,17
2586,constraint_B1_growth_rate,8
2586,constraint_B2_reachable,25
2586,constraint_B3_entropy,25
2586,constraint_B4_transition_freedom,17
2586,constraint_B5_possibility_elim,17
2587,constraint_B1_growth_rate,8
2587,constraint_B2_reachable,25
2587,constraint_B3_entropy,25
2587,constraint_B4_transition_freedom,17
2587,constraint_B5_possibility_elim,17
2588,constraint_B1_growth_rate,8
2588,constraint_B2_reachable,25
2588,constraint_B3_entropy,25
2588,constraint_B4_transition_freedom,17
2588,constraint_B5_possibility_elim,17
2589,constraint_B1_growth_rate,8
2589,constraint_B2_reachable,25
2589,constraint_B3_entropy,25
2589,constraint_B4_transition_freedom,17
2589,constraint_B5_possibility_elim,17
2590,constraint_B1_growth_rate,8
2590,constraint_B2_reachable,25
2590,constraint_B3_entropy,25
2590,constraint_B4_transition_freedom,17
2590,constraint_B5_possibility_elim,17
2591,constraint_B1_growth_rate,8
2591,constraint_B2_reachable,25
2591,constraint_B3_entropy,25
2591,constraint_B4_transition_freedom,17
2591,constraint_B5_possibility_elim,17
2592,constraint_B1_growth_rate,8
2592,constraint_B2_reachable,25
2592,constraint_B3_entropy,25
2592,constraint_B4_transition_freedom,17
2592,constraint_B5_possibility_elim,17
2593,constraint_B1_growth_rate,8
2593,constraint_B2_reachable,25
2593,constraint_B3_entropy,25
2593,constraint_B4_transition_freedom,17
2593,constraint_B5_possibility_elim,17
2594,constraint_B1_growth_rate,8
2594,constraint_B2_reachable,25
2594,constraint_B3_entropy,25
2594,constraint_B4_transition_freedom,17
2594,constraint_B5_possibility_elim,17
2595,constraint_B1_growth_rate,8
2595,constraint_B2_reachable,25
2595,constraint_B3_entropy,25
2595,constraint_B4_transition_freedom,17
2595,constraint_B5_possibility_elim,17
2596,constraint_B1_growth_rate,8
2596,constraint_B2_reachable,25
2596,constraint_B3_entropy,25
2596,constraint_B4_transition_freedom,17
2596,constraint_B5_possibility_elim,17
2597,constraint_B1_growth_rate,8
2597,constraint_B2_reachable,25
2597,constraint_B3_entropy,25
2597,constraint_B4_transition_freedom,17
2597,constraint_B5_possibility_elim,17
2598,constraint_B1_growth_rate,8
2598,constraint_B2_reachable,25
2598,constraint_B3_entropy,25
2598,constraint_B4_transition_freedom,17
2598,constraint_B5_possibility_elim,17
2599,constraint_B1_growth_rate,8
2599,constraint_B2_reachable,25
2599,constraint_B3_entropy,25
2599,constraint_B4_transition_freedom,17
2599,constraint_B5_possibility_elim,17
2600,constraint_B1_growth_rate,8
2600,constraint_B2_reachable,25
2600,constraint_B3_entropy,25
2600,constraint_B4_transition_freedom,17
2600,constraint_B5_possibility_elim,17
2601,constraint_B1_growth_rate,8
2601,constraint_B2_reachable,25
2601,constraint_B3_entropy,25
2601,constraint_B4_transition_freedom,17
2601,constraint_B5_possibility_elim,17
2602,constraint_B1_growth_rate,8
2602,constraint_B2_reachable,25
2602,constraint_B3_entropy,25
2602,constraint_B4_transition_freedom,17
2602,constraint_B5_possibility_elim,17
2603,constraint_B1_growth_rate,8
2603,constraint_B2_reachable,25
2603,constraint_B3_entropy,25
2603,constraint_B4_transition_freedom,17
2603,constraint_B5_possibility_elim,17
2604,constraint_B1_growth_rate,8
2604,constraint_B2_reachable,25
2604,constraint_B3_entropy,25
2604,constraint_B4_transition_freedom,17
2604,constraint_B5_possibility_elim,17
2605,constraint_B1_growth_rate,8
2605,constraint_B2_reachable,25
2605,constraint_B3_entropy,25
2605,constraint_B4_transition_freedom,17
2605,constraint_B5_possibility_elim,17
2606,constraint_B1_growth_rate,8
2606,constraint_B2_reachable,25
2606,constraint_B3_entropy,25
2606,constraint_B4_transition_freedom,17
2606,constraint_B5_possibility_elim,17
2607,constraint_B1_growth_rate,8
2607,constraint_B2_reachable,25
2607,constraint_B3_entropy,25
2607,constraint_B4_transition_freedom,17
2607,constraint_B5_possibility_elim,17
2608,constraint_B1_growth_rate,8
2608,constraint_B2_reachable,25
2608,constraint_B3_entropy,25
2608,constraint_B4_transition_freedom,17
2608,constraint_B5_possibility_elim,17
2609,constraint_B1_growth_rate,8
2609,constraint_B2_reachable,25
2609,constraint_B3_entropy,25
2609,constraint_B5_possibility_elim,17
2609,constraint_B10_elimination_rate,17
2610,constraint_B1_growth_rate,8
2610,constraint_B2_reachable,25
2610,constraint_B3_entropy,25
2610,constraint_B5_possibility_elim,17
2611,constraint_B1_growth_rate,8
2611,constraint_B2_reachable,25
2611,constraint_B3_entropy,25
2611,constraint_B5_possibility_elim,17
2612,constraint_B1_growth_rate,8
2612,constraint_B2_reachable,25
2612,constraint_B3_entropy,25
2612,constraint_B4_transition_freedom,17
2612,constraint_B5_possibility_elim,17
2613,constraint_B1_growth_rate,8
2613,constraint_B2_reachable,25
2613,constraint_B3_entropy,25
2613,constraint_B4_transition_freedom,17
2613,constraint_B5_possibility_elim,17
2614,constraint_B1_growth_rate,8
2614,constraint_B2_reachable,25
2614,constraint_B3_entropy,25
2614,constraint_B4_transition_freedom,17
2614,constraint_B5_possibility_elim,17
2615,constraint_B1_growth_rate,8
2615,constraint_B2_reachable,25
2615,constraint_B3_entropy,25
2615,constraint_B4_transition_freedom,17
2615,constraint_B5_possibility_elim,17
2616,constraint_B1_growth_rate,8
2616,constraint_B2_reachable,25
2616,constraint_B3_entropy,25
2616,constraint_B4_transition_freedom,17
2616,constraint_B5_possibility_elim,17
2617,constraint_B1_growth_rate,8
2617,constraint_B2_reachable,25
2617,constraint_B3_entropy,25
2617,constraint_B5_possibility_elim,17
2617,constraint_B10_elimination_rate,17
2618,constraint_B1_growth_rate,8
2618,constraint_B2_reachable,25
2618,constraint_B3_entropy,25
2618,constraint_B4_transition_freedom,17
2618,constraint_B5_possibility_elim,17
2619,constraint_B1_growth_rate,8
2619,constraint_B2_reachable,25
2619,constraint_B3_entropy,25
2619,constraint_B4_transition_freedom,17
2619,constraint_B5_possibility_elim,17
2620,constraint_B1_growth_rate,8
2620,constraint_B2_reachable,25
2620,constraint_B3_entropy,25
2620,constraint_B4_transition_freedom,17
2620,constraint_B5_possibility_elim,17
2621,constraint_B1_growth_rate,8
2621,constraint_B2_reachable,25
2621,constraint_B3_entropy,25
2621,constraint_B4_transition_freedom,17
2621,constraint_B5_possibility_elim,17
2622,constraint_B1_growth_rate,8
2622,constraint_B2_reachable,25
2622,constraint_B3_entropy,25
2622,constraint_B4_transition_freedom,17
2622,constraint_B5_possibility_elim,17
2623,constraint_B1_growth_rate,8
2623,constraint_B2_reachable,25
2623,constraint_B3_entropy,25
2623,constraint_B4_transition_freedom,17
2623,constraint_B5_possibility_elim,17
2624,constraint_B1_growth_rate,8
2624,constraint_B2_reachable,25
2624,constraint_B3_entropy,25
2624,constraint_B4_transition_freedom,17
2624,constraint_B5_possibility_elim,17
2625,constraint_B1_growth_rate,8
2625,constraint_B2_reachable,25
2625,constraint_B3_entropy,25
2625,constraint_B4_transition_freedom,17
2625,constraint_B5_possibility_elim,17
2626,constraint_B1_growth_rate,8
2626,constraint_B2_reachable,25
2626,constraint_B3_entropy,25
2626,constraint_B5_possibility_elim,17
2627,constraint_B1_growth_rate,8
2627,constraint_B2_reachable,25
2627,constraint_B3_entropy,25
2627,constraint_B4_transition_freedom,17
2627,constraint_B5_possibility_elim,17
2628,constraint_B1_growth_rate,8
2628,constraint_B2_reachable,25
2628,constraint_B3_entropy,25
2628,constraint_B4_transition_freedom,17
2628,constraint_B5_possibility_elim,17
2629,constraint_B1_growth_rate,8
2629,constraint_B2_reachable,25
2629,constraint_B3_entropy,25
2629,constraint_B4_transition_freedom,17
2629,constraint_B5_possibility_elim,17
2630,constraint_B1_growth_rate,8
2630,constraint_B2_reachable,25
2630,constraint_B3_entropy,25
2630,constraint_B4_transition_freedom,17
2630,constraint_B5_possibility_elim,17
2631,constraint_B1_growth_rate,8
2631,constraint_B2_reachable,25
2631,constraint_B3_entropy,25
2631,constraint_B4_transition_freedom,17
2631,constraint_B5_possibility_elim,17
2632,constraint_B1_growth_rate,8
2632,constraint_B2_reachable,25
2632,constraint_B3_entropy,25
2632,constraint_B4_transition_freedom,17
2632,constraint_B5_possibility_elim,17
2633,constraint_B1_growth_rate,8
2633,constraint_B2_reachable,25
2633,constraint_B3_entropy,25
2633,constraint_B4_transition_freedom,17
2633,constraint_B5_possibility_elim,17
2633,constraint_B10_elimination_rate,17
2634,constraint_B1_growth_rate,8
2634,constraint_B2_reachable,25
2634,constraint_B3_entropy,25
2634,constraint_B4_transition_freedom,17
2634,constraint_B5_possibility_elim,17
2635,constraint_B1_growth_rate,8
2635,constraint_B2_reachable,25
2635,constraint_B3_entropy,25
2635,constraint_B5_possibility_elim,17
2635,constraint_B10_elimination_rate,17
2636,constraint_B1_growth_rate,8
2636,constraint_B2_reachable,25
2636,constraint_B3_entropy,25
2636,constraint_B4_transition_freedom,17
2636,constraint_B5_possibility_elim,17
2637,constraint_B1_growth_rate,8
2637,constraint_B2_reachable,25
2637,constraint_B3_entropy,25
2637,constraint_B4_transition_freedom,17
2637,constraint_B5_possibility_elim,17
2638,constraint_B1_growth_rate,8
2638,constraint_B2_reachable,25
2638,constraint_B3_entropy,25
2638,constraint_B4_transition_freedom,17
2638,constraint_B5_possibility_elim,17
2639,constraint_B1_growth_rate,8
2639,constraint_B2_reachable,25
2639,constraint_B3_entropy,25
2639,constraint_B4_transition_freedom,17
2639,constraint_B5_possibility_elim,17
2640,constraint_B1_growth_rate,8
2640,constraint_B2_reachable,25
2640,constraint_B3_entropy,25
2640,constraint_B4_transition_freedom,17
2640,constraint_B5_possibility_elim,17
2641,constraint_B1_growth_rate,8
2641,constraint_B2_reachable,25
2641,constraint_B3_entropy,25
2641,constraint_B5_possibility_elim,17
2641,constraint_B10_elimination_rate,17
2642,constraint_B1_growth_rate,8
2642,constraint_B2_reachable,25
2642,constraint_B3_entropy,25
2642,constraint_B4_transition_freedom,17
2642,constraint_B5_possibility_elim,17
2643,constraint_B1_growth_rate,8
2643,constraint_B2_reachable,25
2643,constraint_B3_entropy,25
2643,constraint_B4_transition_freedom,17
2643,constraint_B5_possibility_elim,17
2644,constraint_B1_growth_rate,8
2644,constraint_B2_reachable,25
2644,constraint_B3_entropy,25
2644,constraint_B4_transition_freedom,17
2644,constraint_B5_possibility_elim,17
2645,constraint_B1_growth_rate,8
2645,constraint_B2_reachable,25
2645,constraint_B3_entropy,25
2645,constraint_B4_transition_freedom,17
2645,constraint_B5_possibility_elim,17
2646,constraint_B1_growth_rate,8
2646,constraint_B2_reachable,25
2646,constraint_B3_entropy,25
2646,constraint_B4_transition_freedom,17
2646,constraint_B5_possibility_elim,17
2647,constraint_B1_growth_rate,8
2647,constraint_B2_reachable,25
2647,constraint_B3_entropy,25
2647,constraint_B4_transition_freedom,17
2647,constraint_B5_possibility_elim,17
2648,constraint_B1_growth_rate,8
2648,constraint_B2_reachable,25
2648,constraint_B3_entropy,25
2648,constraint_B4_transition_freedom,17
2648,constraint_B5_possibility_elim,17
