transition_type,pre_order,post_order,pre_closure,post_closure,r_drop,c_drop,r_recovery,c_recovery,continuity_survives,c_curvature,closure_deformation,bifurcation_point,c_delta,transformation_cluster
coupling_weaken,0.9656728871146256,0.3013579473018383,0.5904999621036893,0.4173029989164469,0.0138080940519053,0.0,0.3117475945780861,0.7071902378974606,1,1.476683721875278e-05,0.4709236032417547,0,-0.1731969631872423,1
closure_reorg,0.795147166233543,0.3347536078859772,0.4477202030037094,0.3332120839655106,0.0215683235005497,0.0083905155597222,0.4204669966604893,0.7448117595960968,1,4.724979115833688e-05,0.945254588854173,0,-0.1145081190381988,1
fragmentation,0.9811077494105294,0.4061691758460018,0.8151939641446299,0.3683715424485373,0.0076499363655089,0.0,0.4135688534071628,0.4525536314589611,1,2.581757153892312e-05,1.0684661053548858,0,-0.4468224216960925,1
coupling_strengthen,0.4655165080305941,0.7957234189961963,0.2655644601954664,0.5266628637572487,0.0,0.1149720587310131,1.0,1.0,1,6.936115594715177e-05,0.0258966131638336,0,0.2610984035617822,0
topology_change,0.5895055613591466,0.2182909240444166,0.3087432927206681,0.1543806595359174,0.1558526216031732,0.0907170077256767,0.369667854680291,0.5016433388149018,0,5.984716186621445e-05,0.3236000762229623,0,-0.1543626331847506,4
fragmentation,0.4951759219764883,0.4063405568297558,0.4320946165447383,0.3426723385119576,0.0,0.1359223743437085,0.818944529212787,0.7935271540750184,1,4.8516865166377925e-05,0.1239036812428452,0,-0.0894222780327807,0
topology_change,0.6793091463041252,0.8365677212464141,0.5630764239414142,0.4912293464816187,0.0759845687319693,0.1709411221419094,1.0,0.872628824020382,1,4.06500874360832e-05,0.4035194056585322,0,-0.0718470774597954,3
fragmentation,0.5149753214473803,0.4026746401203546,0.4231248757533241,0.2710908528678724,0.2294570064600989,0.1229018432059703,0.7804145341501952,0.6415347658742931,0,2.850897952000097e-05,0.1082877571093364,0,-0.1520340228854516,2
coupling_weaken,0.8297910370394358,0.2469594821999367,0.6826507384382371,0.1864406482056285,0.0551735997779787,0.2169436661383017,0.2972582408688337,0.2741760341454856,0,7.926912230618676e-05,0.4860718843463369,0,-0.4962100902326085,4
coupling_strengthen,0.6995156085730808,0.9873158146089688,0.5129246904641654,0.9433054734766052,0.0469402062812953,0.2723595712339844,1.0,1.0,1,9.575901100277378e-05,0.0063868983745034,0,0.4303807830124398,3
topology_change,0.8183903210750401,0.8891427359453139,0.4806340735904172,0.4720745567104266,0.0,0.0289689612888614,1.0,0.9822281741485142,1,2.2957101604453272e-05,0.6363309574335629,0,-0.0085595168799906,3
topology_change,0.818879169731005,0.8479504600330828,0.4534724325168043,0.5272257195146818,0.2163662460169855,0.088099621149819,1.0,1.0,1,0.0001488530202474,0.3166861203917291,0,0.0737532869978774,2
closure_reorg,0.4161889716391631,0.6297898641878088,0.3537013139135449,0.4771281772182921,0.0277367879083368,0.2557175090825262,1.0,1.0,1,0.0001950796122502,0.0118195964041601,0,0.1234268633047471,0
coupling_strengthen,0.5954678474998025,0.8711891451428377,0.3697913568902393,0.5743438290022189,0.1916707035275102,0.0418639920948515,1.0,1.0,1,2.487422554081076e-05,0.4834042661597595,0,0.2045524721119796,2
bifurcation,0.3950794256520576,0.4017023194282214,0.4451517582462684,0.486111699149149,0.003982977980159,0.2229004290380841,1.0,1.0,1,0.0003231033833204,0.261722824095519,0,0.0409599409028806,0
closure_reorg,0.9525213699476144,0.9044654856943856,0.6265792704034491,0.8071298315596939,0.0205717090187238,0.0,0.9485529262381148,1.0,1,4.805968854004224e-05,0.9324172045844964,0,0.1805505611562448,3
closure_reorg,0.5575253176535675,0.7341684810921713,0.4135873063660842,0.5003826443066167,0.0,0.3433061942378298,1.0,1.0,1,0.0003194133450883,0.2154738329612159,0,0.0867953379405324,0
closure_reorg,0.8334290466383437,0.8030062755578392,0.650690968897419,0.6545393321329037,0.0077410851788395,0.0218147967580585,0.96234218930046,1.0,1,1.386723211376988e-05,1.2655422107707028,0,0.0038483632354847,3
fragmentation,0.9243036679066876,0.7227913287448275,0.8261742768953232,0.5249213968734686,0.0292664596651903,0.0132397702711001,0.7811395910490625,0.6358048256135782,1,6.083560181571365e-05,0.4688220289213428,0,-0.3012528800218546,1
topology_change,0.7672161091910462,0.5516085744910957,0.4603253260548889,0.2141505788990314,0.1067050536426982,0.0365034613434817,0.718038281014382,0.4663749565603355,0,3.427659301057548e-05,0.2775552137812322,0,-0.2461747471558574,4
topology_change,0.8392182751618384,0.3317150532743059,0.4740143976838031,0.4576546828986934,0.1517174491816864,0.0211078875658484,0.394796284584994,0.9655595391110656,1,6.0068835986357296e-05,2.156542039271886,0,-0.0163597147851097,1
topology_change,0.5624373569793714,0.8855207538754725,0.4124004901320243,0.5239820763567204,0.0,0.096977485301103,1.0,1.0,1,6.136101432549997e-05,0.3402171033864149,0,0.1115815862246961,3
topology_change,0.7062188386617391,0.73517807926903,0.2766930719533699,0.5880150211360132,0.0238308025164927,0.0896766897062474,1.0,1.0,1,5.895915488136163e-05,0.2096662419111549,0,0.3113219491826433,3
closure_reorg,0.8434181290298214,0.8719085365721062,0.575149485065824,0.7346583128486212,0.0,0.015435017772702,1.0,1.0,1,2.8105578409491557e-05,0.6372810210148598,0,0.1595088277827971,3
closure_reorg,0.745833893351285,0.326464204293916,0.6307603841063997,0.2398653870876521,0.0286059060359281,0.0510122434240669,0.4371309433065037,0.3812606696261064,0,2.7946076808872457e-05,1.1196391916505624,0,-0.3908949970187475,4
closure_reorg,0.8339441554861966,0.6892176811426559,0.4569238762469504,0.5419306829645807,0.115282099744662,0.0951483469591412,0.82546560343466,1.0,1,6.977276006496634e-05,0.993888271141136,0,0.0850068067176302,2
coupling_weaken,0.9195849508498708,0.6889959276177027,0.7597758322865236,0.4014667890568874,0.0285399541527144,0.0392955890664232,0.7484327513518786,0.5290215224730093,1,5.9196827706037e-05,0.6574959620948709,0,-0.3583090432296361,1
coupling_weaken,0.8400609416372908,0.3850512382978187,0.681461157108625,0.2685594486237003,0.0451671185647817,0.1955356337116515,0.4578160977826893,0.3949813785237824,0,0.0001024534974462,0.109194694642117,0,-0.4129017084849246,4
bifurcation,0.4134509557372203,0.6603332683545343,0.4162389597330764,0.5063114390844662,0.0,0.0418677643506524,1.0,1.0,1,9.287015828429637e-05,0.563222519435539,0,0.0900724793513897,0
coupling_strengthen,0.2822369400289268,0.4721110154670402,0.1514167835349388,0.3666930995942715,0.1561745623901531,0.0920316913970222,1.0,1.0,1,8.279601092546494e-05,0.5431586292401651,0,0.2152763160593326,0
fragmentation,0.8392027245495782,0.1596110706872268,0.4492371538633122,0.3210956025163797,0.0972877546230533,0.0147660155531116,0.1899673329109856,0.715390988399338,1,2.8716371160615376e-05,0.9026758532922368,0,-0.1281415513469324,1
bifurcation,0.7520971704456723,0.8847893929465599,0.4373925303332834,0.4476892594023268,0.2281977922547718,0.0167670916976148,1.0,1.0,1,3.318271598792657e-05,1.0537350575740605,0,0.0102967290690434,2
coupling_strengthen,0.485462089937527,0.576577468398677,0.3810175995198267,0.4753966587169983,0.286650447697078,0.0949597417578087,1.0,1.0,1,7.976032395637992e-05,0.1392956177959827,0,0.0943790591971716,2
fragmentation,0.7890326104868243,0.253266993266318,0.6399234714103703,0.1531698019465368,0.1346683429331894,0.2579168968459529,0.3205778975506503,0.2405432299230386,0,0.0001022441390182,1.0656408153944457,0,-0.4867536694638334,4
coupling_strengthen,0.6799933445225674,0.9443751272233114,0.3349127614415346,0.7945210438689748,0.0572096428302869,0.1487571649449896,1.0,1.0,1,3.8181736513764594e-05,1.0759171446880038,0,0.4596082824274402,3
coupling_weaken,0.9648076352059696,0.5821476954030044,0.6590891493402311,0.4489066321882904,0.0140395758409311,0.0,0.6027573961753312,0.681584650555124,1,1.6027818066819294e-05,0.3249384096913973,0,-0.2101825171519406,1
coupling_weaken,0.8493047445760722,0.465654619481148,0.7126884409969216,0.2727112432069781,0.0556200190963802,0.0831376392346946,0.5476326251869907,0.3835164302572174,0,0.0001151783641831,0.5863870954192144,0,-0.4399771977899435,4
coupling_strengthen,0.5202360474958945,0.8821657522890612,0.2201712195357137,0.6677422209259094,0.0027412675866674,0.0871049645073906,1.0,1.0,1,7.019683857805495e-05,0.1365591938574298,0,0.4475710013901957,3
fragmentation,0.8883825261614637,0.6488351834411459,0.6178352816550007,0.4302119707088995,0.0352417036306557,0.0149918095224391,0.7295344403060068,0.6968121946047983,1,2.5549953959575222e-05,0.0311141184459236,0,-0.1876233109461011,1
coupling_weaken,0.8714435854254368,0.7548918747801062,0.5388823643267346,0.5329877859668446,0.0351722663606158,0.0887466933709295,0.8652615336864357,0.9890817356717312,1,2.936541242529003e-05,0.2654701297510558,0,-0.00589457835989,3
bifurcation,0.9159854475342551,0.5610382855131284,0.4620899659624266,0.5383776366923505,0.077491648718775,0.0,0.6118289957836763,1.0,1,0.0001544945177316,0.2908461738054712,0,0.0762876707299238,1
coupling_strengthen,0.5008063396318354,0.6736689116813851,0.2076384115553435,0.2938317750165442,0.1976084864501723,0.1570893331148056,1.0,1.0,0,4.6052133955606304e-05,0.2885189351810622,0,0.0861933634612006,2
fragmentation,0.8676451585262839,0.3210006937496352,0.4006411771002912,0.2292441544307674,0.0990961128200704,0.0,0.3695417980504662,0.5732583399268214,0,8.142915355256142e-05,0.5579069982701852,0,-0.1713970226695237,4
coupling_strengthen,0.8819993041823162,0.8330001233924085,0.318202011394838,0.6180455449003656,0.0998977923527638,0.0531152930043747,0.943375741574102,1.0,1,5.6470971025864086e-05,0.2408740198521357,0,0.2998435335055275,3
closure_reorg,0.6521679085919833,0.5787936257208158,0.6169685814272627,0.5535857596794688,0.1066981734239077,0.1831733025384228,0.886132980673386,0.8974335853751582,1,5.38053126170437e-05,1.907824226421676,0,-0.0633828217477939,2
coupling_weaken,0.9334194648793042,0.4040853033870288,0.8251217646657962,0.3023319086865129,0.024980636881791,0.0495570133164302,0.4324452974010159,0.3671757865007036,0,5.509642452637613e-05,0.6446513190103669,0,-0.5227898559792833,4
bifurcation,0.8872301401493238,0.8579687492354308,0.4367681280643183,0.4899513664137777,0.1496947358203073,0.0,0.965930686715038,1.0,1,8.312282792996415e-05,0.1054632681821586,0,0.0531832383494593,2
fragmentation,0.9152810654673684,0.1861868189840142,0.6051627401440858,0.4141939544861012,0.0332214151650314,0.0,0.2031983700209342,0.6849545955058356,1,2.151509632396228e-05,0.6291587639263955,0,-0.1909687856579845,1
coupling_weaken,0.9398541019245312,0.354842509409609,0.7477018007396015,0.4512138536021222,0.0223699785753693,0.0082562233264985,0.3771493461991326,0.603997283238006,1,1.67090909190017e-05,0.3390963678045788,0,-0.2964879471374792,1
closure_reorg,0.6974681022899616,0.8308039592243992,0.6397723352951602,0.7125893497889242,0.0523132333682748,0.3492922362800771,1.0,1.0,1,4.884267774405777e-05,0.5621663073155422,0,0.0728170144937639,3
coupling_weaken,0.8066710845120691,0.5390525715210799,0.6785170270319041,0.4027180430509284,0.059003531223464,0.1600232625940644,0.6674159591174825,0.5941249843500587,1,0.0001092479220302,0.3245700375728613,0,-0.2757989839809756,1
closure_reorg,0.7703700379515314,0.4897188019290873,0.4025974579627078,0.4316633553234323,0.1175638256380946,0.1244393596280267,0.634868840938645,1.0,1,0.0001194269494308,1.1127330720119353,0,0.0290658973607244,2
topology_change,0.8923059428943355,0.896079089074137,0.6634065293587018,0.7879212323168817,0.0036367828334972,0.0422073617975173,1.0,1.0,1,1.0587628975776056e-05,0.182917048160942,0,0.1245147029581799,3
coupling_weaken,0.7664176882546723,0.5224279119450445,0.5270565529165575,0.2894535399099149,0.0712994191560283,0.0476728138899383,0.6807608424210226,0.550042487505712,0,5.50479768700663e-05,0.1607764186115399,0,-0.2376030130066425,4
closure_reorg,0.6040050661865634,0.8379116342285102,0.4272615358709249,0.596794905276662,0.0,0.1619518123566534,1.0,1.0,1,0.000261237754499,0.5946357597793327,0,0.169533369405737,0
topology_change,0.5753922868522651,0.548489924027295,0.5219658543403445,0.3955088874680854,0.0255741720022267,0.2939026378007277,0.951591366745472,0.758192689211481,1,0.0001423315628533,0.0411837923273727,0,-0.126456966872259,0
topology_change,0.2649393590483083,0.5935936853080853,0.2417480719771868,0.4070636843620033,0.2213909873960111,0.0779697930410499,1.0,1.0,1,5.794064113552892e-05,0.7148838800890744,0,0.1653156123848164,2
bifurcation,0.4270725819132606,0.6443143305920976,0.440917787052714,0.3962532199909586,0.0,0.1435907289277698,1.0,0.8989301440893857,1,0.000145149511018,0.2494228756413017,0,-0.0446645670617553,0
closure_reorg,0.5767886621022812,0.5868100940358775,0.4230755063903224,0.1742206033060601,0.194637470445041,0.1111526531412289,1.0,0.4131825598641995,0,7.353882039155386e-05,1.160494077416303,0,-0.2488549030842622,4
topology_change,0.354452029457236,0.7496418967078062,0.1717235061711922,0.4009998392808951,0.0,0.143576807131541,1.0,1.0,1,0.0001012261256053,0.5816479226401721,0,0.2292763331097028,0
coupling_weaken,0.9098774114863134,0.4234387892261712,0.8019050504605942,0.2942017325500017,0.0297876008350015,0.1171688531859578,0.4648691293543332,0.3676670515158129,0,6.479532109759408e-05,0.4606122762238337,0,-0.5077033179105925,4
coupling_weaken,0.8392512803079869,0.6372722550746373,0.7037782276357254,0.4574794012894793,0.0523604822208513,0.0550561920324695,0.7584305671525434,0.6505300296059242,1,4.760023504387937e-05,0.3389526328653784,0,-0.2462988263462461,1
coupling_strengthen,0.2632626970258336,0.7024697910895387,0.3447549171061319,0.3781581470468709,0.0892409011966842,0.1806504759763065,1.0,1.0,1,2.6428980044525336e-05,0.1508045837662362,0,0.033403229940739,2
coupling_weaken,0.9241955459437848,0.2809646042698402,0.7997929691140061,0.191053049524449,0.0276589233460776,0.0147210773717008,0.3036813195887475,0.2398285910738398,0,7.53328518000339e-05,0.5778320935218819,0,-0.6087399195895571,4
closure_reorg,0.2673041052837162,0.6897653997036799,0.2817591082244801,0.3681996897221179,0.0420929827110809,0.1692537824399502,1.0,1.0,1,0.0001524331020429,0.2690740249213199,0,0.0864405814976378,0
closure_reorg,0.3565577246219285,0.8394135270136429,0.3162905394147878,0.5720058911264086,0.0,0.1430434871318771,1.0,1.0,1,0.0001629825588568,0.5731557313526713,0,0.2557153517116208,0
closure_reorg,0.6233347399449667,0.7418350669011347,0.5291000973374145,0.3815060166688624,0.27153717462583,0.2812283682812874,1.0,0.7215731870077232,1,0.000263740615545,1.671640252246175,0,-0.147594080668552,2
coupling_strengthen,0.3917483553385047,0.8767084545141967,0.1602025939143794,0.722224709538247,0.0,0.1602025939143794,1.0,1.0,0,0.0001026373813399,0.3752961865326615,0,0.5620221156238676,3
bifurcation,0.3616905517293574,0.9107856377476012,0.388289871665504,0.5375478760500542,0.0,0.2568855002198678,1.0,1.0,1,0.0002840569507124,0.0060613109196145,0,0.1492580043845501,0
coupling_strengthen,0.2573061034795325,0.9160721470375222,0.2382667906256361,0.5043316504087886,0.0,0.1638577616643903,1.0,1.0,1,4.900403539657829e-05,0.1698575249148844,0,0.2660648597831524,0
bifurcation,0.5002275928079584,0.7865604024291118,0.3180589225704184,0.5524521823827613,0.0,0.0287426215194073,1.0,1.0,1,0.0001881153264908,0.7432024474570567,0,0.2343932598123428,0
closure_reorg,0.914924677972463,0.8997544760957651,0.4386556953986349,0.6546207849004421,0.0393065036504552,0.0,0.982345489464818,1.0,1,0.0002460690490956,0.327723299126937,0,0.2159650895018071,3
coupling_strengthen,0.5960206183575097,0.9463262553214616,0.4143608656927048,0.6110065997328483,0.133887262356904,0.0758905446372665,1.0,1.0,1,2.4280859481551344e-05,0.6336739975050805,0,0.1966457340401434,3
bifurcation,0.6212756682133428,0.8880004484098327,0.4955141569736435,0.4921014249573421,0.2782794245485673,0.1457298455175172,1.0,0.9931266168982922,1,6.683228606514321e-05,0.2719642960845218,0,-0.0034127320163013,2
closure_reorg,0.7335072655993038,0.7420776999134405,0.4724212169854273,0.664975333895302,0.0,0.2469062851363975,1.0,1.0,1,0.0003094435622731,0.5584120559914854,0,0.1925541169098746,0
coupling_strengthen,0.4218901772211169,0.915076914101344,0.2141114574521606,0.6254342946484908,0.0255347334693288,0.1099297444454309,1.0,1.0,1,3.687331457303946e-05,0.0019544675176089,0,0.4113228371963301,3
fragmentation,0.7460996788395413,0.3007342237170595,0.5970237332521702,0.1030502404873752,0.1168935132599762,0.0977863971864465,0.4025356083463795,0.173990152400022,0,0.0001122376976935,0.4000381914572954,0,-0.4939734927647949,4
closure_reorg,0.3225785882018987,0.8223924370829669,0.3766791132166426,0.5335137406509107,0.1137780224108726,0.1394936592257527,1.0,1.0,1,0.0002907478889005,0.4366131759924996,0,0.156834627434268,0
topology_change,0.602529685022287,0.6707524067276954,0.4750199110442021,0.3284830487722258,0.1562529462686949,0.1008522909078659,1.0,0.6921623258352124,1,1.599451480223405e-05,0.1258540413070391,0,-0.1465368622719762,2
topology_change,0.7124001828738464,0.51717623016822,0.5011228990955547,0.4583766067648291,0.1187901655928947,0.2971986693292841,0.7249454690140925,0.9148688649577184,1,5.655822897511106e-05,1.1901347043969122,0,-0.0427462923307255,2
fragmentation,0.5006982302260686,0.3686743378058571,0.3199625026466129,0.164820440186279,0.2315773435047326,0.2269087877339183,0.7348527772157577,0.5166349303078905,0,9.589575835722076e-05,0.0130794494838055,0,-0.1551420624603339,4
fragmentation,0.6955849209357874,0.3839559588213226,0.4199351806526146,0.1155503775414916,0.1227262970956417,0.0575440395845913,0.5511976318774153,0.2768843824381533,0,8.514737364289561e-05,0.3134129241336913,0,-0.3043848031111229,4
bifurcation,0.7774173048953764,0.4134636975019646,0.3634174930214761,0.4018208875774174,0.0,0.0009472094109855,0.5311594371062145,1.0,1,2.3008495251456897e-05,0.4695879227741277,0,0.0384033945559413,1
coupling_weaken,0.9268563929167506,0.485453313091076,0.6281639082614424,0.4355861862294559,0.0259145419262312,0.0138447945450577,0.5231987587702399,0.6939148614482145,1,2.822113123504e-05,0.5154032418508508,0,-0.1925777220319864,1
fragmentation,0.8140534545217801,0.2331756598898934,0.6844758426224575,0.2765998221901987,0.0605648454477972,0.060436125321109,0.2860863402225632,0.4049738954011448,0,6.791551147808237e-05,0.3781713042643778,0,-0.4078760204322588,4
coupling_weaken,0.9846668504931226,0.4758703522061395,0.9382941027012544,0.4520820001652995,0.0061997104134584,0.0011313350181054,0.4827902571422228,0.4823643615586541,1,2.1494330278563828e-05,1.001618398503187,0,-0.4862121025359549,1
fragmentation,0.2009135853096851,0.232469341888955,0.4471324059597557,0.2798854812072076,0.0,0.044558145401904,1.0,0.6267912730070059,0,2.6066991902273795e-05,0.2602216510185446,0,-0.1672469247525481,0
fragmentation,0.8619957138817945,0.4874012499504335,0.5728347321633148,0.3720193666583382,0.1050069742415819,0.0137406899094767,0.5647782974008992,0.6500466872266211,1,9.3443214700759e-05,1.508208898424618,0,-0.2008153655049766,1
closure_reorg,0.6245816564267527,0.2985872165196448,0.32813985160573,0.2448325694855906,0.000668191480986,0.1877570841251102,0.4772953513776909,0.7468939670668275,0,0.0001874085160656,0.3100584552845035,0,-0.0833072821201394,4
coupling_weaken,0.984740367814006,0.6784356289907554,0.8440555805449501,0.5321007009280142,0.0067126920226247,0.0,0.6882498182510931,0.6308469090095046,1,2.1855801283986398e-05,1.0148772351227078,0,-0.3119548796169359,1
closure_reorg,0.303767593819521,0.7887776993850067,0.3050156717122537,0.5811286428440674,0.0,0.1468473544773176,1.0,1.0,1,0.0001295493919489,1.1181797528646618,1,0.2761129711318136,0
closure_reorg,0.4069364762772725,0.5601380779544004,0.3360396482629079,0.220528264179731,0.0931683082266618,0.211881708917061,1.0,0.6572765706393326,0,0.0001254165579467,0.2083085413033221,0,-0.1155113840831769,0
coupling_strengthen,0.6835716871272006,0.9479259576339452,0.5038036763217504,0.8556468393345724,0.1599556841180927,0.2697209540686593,1.0,1.0,1,0.0001129389069296,0.0161095129854797,0,0.351843163012822,3
coupling_weaken,0.878299169092688,0.2997744256347929,0.6711456429472178,0.3820501625642162,0.0426916861809554,0.016555904122485,0.3409242680669397,0.5698916099264164,1,5.428026575798591e-05,0.5477901598102275,0,-0.2890954803830015,1
closure_reorg,0.7615058728447553,0.4175933090620194,0.4621449489987899,0.2036340923998038,0.1739804908111605,0.1079602818132197,0.5476591380261284,0.4418359583585537,0,0.0001386126489652,4.531700758502485,0,-0.2585108565989861,4
coupling_weaken,0.905028044320067,0.4323758195925116,0.7444028734127497,0.2653771530194056,0.0344254545588902,0.0,0.477221232061299,0.3573599760889376,0,6.493329777011068e-05,0.6223906825066252,0,-0.479025720393344,4
closure_reorg,0.778544433968754,0.7521749456469817,0.6248451627581808,0.5714502632917908,0.0045143540672529,0.1264900797038438,0.9648904063333108,0.914683530937474,1,3.026792174246705e-05,0.5125559248321544,0,-0.0533948994663899,3
fragmentation,0.8397953013774203,0.3570890641041286,0.6778044033455624,0.1374258301521982,0.0619822047824074,0.1051518120427266,0.4247039243905536,0.2039259460751157,0,9.648724831223515e-05,0.5098946713967164,0,-0.5403785731933641,4
bifurcation,0.372374263562218,0.8588309567571659,0.3684084187110701,0.4193524930811447,0.0,0.0651292235134142,1.0,1.0,1,0.0001079275197185,0.4507491813217459,0,0.0509440743700745,0
fragmentation,0.8077022733759094,0.4109341175529074,0.6072357302138337,0.2504133829704356,0.1527063656488351,0.1011295233153433,0.5081401785078112,0.4133485924643851,0,6.682046683804385e-05,0.9705501566149236,0,-0.356822347243398,4
coupling_weaken,0.6495227475758864,0.4191366483672306,0.3425708674808545,0.3750145482925952,0.0,0.0968030581809231,0.6443074434047158,1.0,1,0.0001260281918942,0.0975101957654307,0,0.0324436808117407,0
bifurcation,0.5166341194980147,0.9278895047847854,0.4438189155636213,0.4666904245886171,0.2732076809746658,0.1710979077547411,1.0,1.0,1,4.766964259982704e-05,0.0914245891544912,0,0.0228715090249958,2
closure_reorg,0.5524252764224878,0.6843061765254133,0.5050840119390547,0.5756795979091939,0.097324686928188,0.2868031858696916,1.0,1.0,1,6.371553852948111e-05,0.4851171536904767,0,0.0705955859701391,2
closure_reorg,0.263757223340774,0.5373613576499578,0.4543659011222483,0.4869908629000761,0.1822947509515189,0.1543416501430967,1.0,1.0,1,9.209050323103076e-05,0.3789261181366253,0,0.0326249617778278,2
topology_change,0.5158507274917915,0.608154773191617,0.2692979205582407,0.3951227260544492,0.0793618287495931,0.0329223693431671,1.0,1.0,1,1.741457419782082e-05,0.1662551150928214,0,0.1258248054962085,2
fragmentation,0.1777914343711629,0.3402542630993427,0.2266265329142905,0.1509637625359547,0.0,0.0410031390984144,1.0,0.6676012703368566,0,1.4156894608034836e-05,0.2068995614438284,0,-0.0756627703783358,0
topology_change,0.3574080311211299,0.5127121164975947,0.5029421144968446,0.3318267026729615,0.0,0.10000732587107,1.0,0.6604462955140566,1,4.3110639771506245e-05,0.1871152592740135,0,-0.171115411823883,0
coupling_weaken,0.9406230137943642,0.2994903070782979,0.8267964688418893,0.163692720371845,0.0221490221101587,0.0170831932512932,0.3180575481810621,0.1989531564470851,0,5.037266875825256e-05,0.6595691848687167,0,-0.6631037484700443,4
bifurcation,0.4248299078539269,0.6897816099315311,0.4902106947355903,0.4640240860831515,0.0,0.1107535508914026,1.0,0.9466896610088372,1,0.0002344785689709,0.4537461134061424,0,-0.0261866086524388,0
coupling_weaken,0.93173115012139,0.4716153244395237,0.820529336067292,0.2359306655919485,0.0254400024164038,0.0357229670668072,0.5056283628762109,0.2884019537587655,0,4.752117758207953e-05,0.6058109083428532,0,-0.5845986704753434,4
fragmentation,0.4374326172101778,0.1369914013304971,0.3772036157438598,0.1954473347417291,0.0927692356280449,0.2012051244598521,0.3124571392571041,0.5194221487157173,0,6.388783125715029e-05,0.2175737254170772,0,-0.1817562810021306,4
closure_reorg,0.3505682525024312,0.7250874946740086,0.2403995008430968,0.5788287334896173,0.0789234438346401,0.1423509823352171,1.0,1.0,1,0.0001064731960527,0.6685907022848092,0,0.3384292326465203,0
