domain_A,domain_B,operator_A,operator_B,property,val_A,val_B,comp_val,invariance
gray_scott,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_reversibility,0.7321,0.2613,0.4967,0.6784
gray_scott,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_recursive_closure,0.7321,0.2613,0.4967,0.6784
gray_scott,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_continuity,0.9054,0.846,0.8757,0.9672
gray_scott,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_reconstruction,0.9582,0.8314,0.8948,0.9338
kuramoto,population,recursive_feedback,hierarchical_nesting,cg_rate,0.358,0.238,0.298,0.8324
kuramoto,population,recursive_feedback,hierarchical_nesting,mean_coherence,0.572,0.5972,0.5846,0.9788
kuramoto,population,recursive_feedback,hierarchical_nesting,mean_fertility,0.2218,0.0932,0.1575,0.7101
kuramoto,population,recursive_feedback,hierarchical_nesting,mean_reversibility,0.5897,0.3661,0.4779,0.8104
kuramoto,population,recursive_feedback,hierarchical_nesting,mean_recursive_closure,0.5897,0.3661,0.4779,0.8104
kuramoto,population,recursive_feedback,hierarchical_nesting,mean_continuity,0.9617,0.8583,0.91,0.9462
kuramoto,population,recursive_feedback,hierarchical_nesting,mean_reconstruction,1.0,0.8299,0.9149,0.9149
kuramoto,coupled_map_lattice,recursive_feedback,hierarchical_nesting,cg_rate,0.358,0.168,0.263,0.7346
kuramoto,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_coherence,0.572,0.5952,0.5836,0.9805
kuramoto,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_fertility,0.2218,0.1219,0.1719,0.7749
kuramoto,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_reversibility,0.5897,0.2613,0.4255,0.7215
kuramoto,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_recursive_closure,0.5897,0.2613,0.4255,0.7215
kuramoto,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_continuity,0.9617,0.846,0.9039,0.9398
kuramoto,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_reconstruction,1.0,0.8314,0.9157,0.9157
gray_scott,coupled_map_lattice,recursive_feedback,constraint_propagation,cg_rate,0.35,0.168,0.259,0.74
gray_scott,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_coherence,0.5911,0.5952,0.5932,0.9966
gray_scott,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_fertility,0.1448,0.1219,0.1334,0.9211
gray_scott,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_reversibility,0.7321,0.2613,0.4967,0.6784
gray_scott,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_recursive_closure,0.7321,0.2613,0.4967,0.6784
gray_scott,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_continuity,0.9054,0.846,0.8757,0.9672
gray_scott,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_reconstruction,0.9582,0.8314,0.8948,0.9338
gray_scott,cellular_automata,recursive_feedback,constraint_propagation,cg_rate,0.35,0.0,0.175,0.5
gray_scott,cellular_automata,recursive_feedback,constraint_propagation,mean_coherence,0.5911,0.5745,0.5828,0.986
gray_scott,cellular_automata,recursive_feedback,constraint_propagation,mean_fertility,0.1448,0.0026,0.0737,0.509
gray_scott,cellular_automata,recursive_feedback,constraint_propagation,mean_reversibility,0.7321,0.0845,0.4083,0.5577
gray_scott,cellular_automata,recursive_feedback,constraint_propagation,mean_recursive_closure,0.7321,0.0845,0.4083,0.5577
gray_scott,cellular_automata,recursive_feedback,constraint_propagation,mean_continuity,0.9054,0.9465,0.926,0.9783
gray_scott,cellular_automata,recursive_feedback,constraint_propagation,mean_reconstruction,0.9582,0.0,0.4791,0.5
kuramoto,coupled_map_lattice,recursive_feedback,constraint_propagation,cg_rate,0.358,0.168,0.263,0.7346
kuramoto,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_coherence,0.572,0.5952,0.5836,0.9805
kuramoto,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_fertility,0.2218,0.1219,0.1719,0.7749
kuramoto,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_reversibility,0.5897,0.2613,0.4255,0.7215
kuramoto,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_recursive_closure,0.5897,0.2613,0.4255,0.7215
kuramoto,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_continuity,0.9617,0.846,0.9039,0.9398
kuramoto,coupled_map_lattice,recursive_feedback,constraint_propagation,mean_reconstruction,1.0,0.8314,0.9157,0.9157
kuramoto,cellular_automata,recursive_feedback,constraint_propagation,cg_rate,0.358,0.0,0.179,0.5
kuramoto,cellular_automata,recursive_feedback,constraint_propagation,mean_coherence,0.572,0.5745,0.5732,0.9978
kuramoto,cellular_automata,recursive_feedback,constraint_propagation,mean_fertility,0.2218,0.0026,0.1122,0.5058
kuramoto,cellular_automata,recursive_feedback,constraint_propagation,mean_reversibility,0.5897,0.0845,0.3371,0.5716
kuramoto,cellular_automata,recursive_feedback,constraint_propagation,mean_recursive_closure,0.5897,0.0845,0.3371,0.5716
kuramoto,cellular_automata,recursive_feedback,constraint_propagation,mean_continuity,0.9617,0.9465,0.9541,0.9921
kuramoto,cellular_automata,recursive_feedback,constraint_propagation,mean_reconstruction,1.0,0.0,0.5,0.5
gray_scott,kuramoto,recursive_feedback,resonance_locking,cg_rate,0.35,0.358,0.354,0.9888
gray_scott,kuramoto,recursive_feedback,resonance_locking,mean_coherence,0.5911,0.572,0.5815,0.9838
gray_scott,kuramoto,recursive_feedback,resonance_locking,mean_fertility,0.1448,0.2218,0.1833,0.8264
gray_scott,kuramoto,recursive_feedback,resonance_locking,mean_reversibility,0.7321,0.5897,0.6609,0.9027
gray_scott,kuramoto,recursive_feedback,resonance_locking,mean_recursive_closure,0.7321,0.5897,0.6609,0.9027
gray_scott,kuramoto,recursive_feedback,resonance_locking,mean_continuity,0.9054,0.9617,0.9336,0.9707
gray_scott,kuramoto,recursive_feedback,resonance_locking,mean_reconstruction,0.9582,1.0,0.9791,0.9791
kuramoto,gray_scott,recursive_feedback,resonance_locking,cg_rate,0.358,0.35,0.354,0.9888
kuramoto,gray_scott,recursive_feedback,resonance_locking,mean_coherence,0.572,0.5911,0.5815,0.9838
kuramoto,gray_scott,recursive_feedback,resonance_locking,mean_fertility,0.2218,0.1448,0.1833,0.8264
kuramoto,gray_scott,recursive_feedback,resonance_locking,mean_reversibility,0.5897,0.7321,0.6609,0.9027
kuramoto,gray_scott,recursive_feedback,resonance_locking,mean_recursive_closure,0.5897,0.7321,0.6609,0.9027
kuramoto,gray_scott,recursive_feedback,resonance_locking,mean_continuity,0.9617,0.9054,0.9336,0.9707
kuramoto,gray_scott,recursive_feedback,resonance_locking,mean_reconstruction,1.0,0.9582,0.9791,0.9791
graph_diffusion,cellular_automata,competitive_exclusion,diffusion,cg_rate,0.0,0.0,0.0,1.0
graph_diffusion,cellular_automata,competitive_exclusion,diffusion,mean_coherence,0.4913,0.5745,0.5329,0.9276
graph_diffusion,cellular_automata,competitive_exclusion,diffusion,mean_fertility,0.0004,0.0026,0.0015,0.5717
graph_diffusion,cellular_automata,competitive_exclusion,diffusion,mean_reversibility,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,competitive_exclusion,diffusion,mean_recursive_closure,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,competitive_exclusion,diffusion,mean_continuity,0.9917,0.9465,0.9691,0.9772
graph_diffusion,cellular_automata,competitive_exclusion,diffusion,mean_reconstruction,0.0,0.0,0.0,1.0
graph_diffusion,coupled_map_lattice,competitive_exclusion,diffusion,cg_rate,0.0,0.168,0.084,0.5
graph_diffusion,coupled_map_lattice,competitive_exclusion,diffusion,mean_coherence,0.4913,0.5952,0.5433,0.9127
graph_diffusion,coupled_map_lattice,competitive_exclusion,diffusion,mean_fertility,0.0004,0.1219,0.0612,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,diffusion,mean_reversibility,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,diffusion,mean_recursive_closure,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,diffusion,mean_continuity,0.9917,0.846,0.9189,0.9265
graph_diffusion,coupled_map_lattice,competitive_exclusion,diffusion,mean_reconstruction,0.0,0.8314,0.4157,0.5
replicator,cellular_automata,competitive_exclusion,diffusion,cg_rate,0.0,0.0,0.0,1.0
replicator,cellular_automata,competitive_exclusion,diffusion,mean_coherence,0.591,0.5745,0.5827,0.9861
replicator,cellular_automata,competitive_exclusion,diffusion,mean_fertility,0.0167,0.0026,0.0096,0.5778
replicator,cellular_automata,competitive_exclusion,diffusion,mean_reversibility,0.0199,0.0845,0.0522,0.6179
replicator,cellular_automata,competitive_exclusion,diffusion,mean_recursive_closure,0.0199,0.0845,0.0522,0.6179
replicator,cellular_automata,competitive_exclusion,diffusion,mean_continuity,0.9397,0.9465,0.9431,0.9964
replicator,cellular_automata,competitive_exclusion,diffusion,mean_reconstruction,0.0,0.0,0.0,1.0
replicator,coupled_map_lattice,competitive_exclusion,diffusion,cg_rate,0.0,0.168,0.084,0.5
replicator,coupled_map_lattice,competitive_exclusion,diffusion,mean_coherence,0.591,0.5952,0.5931,0.9964
replicator,coupled_map_lattice,competitive_exclusion,diffusion,mean_fertility,0.0167,0.1219,0.0693,0.5684
replicator,coupled_map_lattice,competitive_exclusion,diffusion,mean_reversibility,0.0199,0.2613,0.1406,0.5381
replicator,coupled_map_lattice,competitive_exclusion,diffusion,mean_recursive_closure,0.0199,0.2613,0.1406,0.5381
replicator,coupled_map_lattice,competitive_exclusion,diffusion,mean_continuity,0.9397,0.846,0.8928,0.9502
replicator,coupled_map_lattice,competitive_exclusion,diffusion,mean_reconstruction,0.0,0.8314,0.4157,0.5
graph_diffusion,population,competitive_exclusion,hierarchical_nesting,cg_rate,0.0,0.238,0.119,0.5
graph_diffusion,population,competitive_exclusion,hierarchical_nesting,mean_coherence,0.4913,0.5972,0.5443,0.9113
graph_diffusion,population,competitive_exclusion,hierarchical_nesting,mean_fertility,0.0004,0.0932,0.0468,0.502
graph_diffusion,population,competitive_exclusion,hierarchical_nesting,mean_reversibility,0.0008,0.3661,0.1835,0.5011
graph_diffusion,population,competitive_exclusion,hierarchical_nesting,mean_recursive_closure,0.0008,0.3661,0.1835,0.5011
graph_diffusion,population,competitive_exclusion,hierarchical_nesting,mean_continuity,0.9917,0.8583,0.925,0.9327
graph_diffusion,population,competitive_exclusion,hierarchical_nesting,mean_reconstruction,0.0,0.8299,0.4149,0.5
graph_diffusion,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,cg_rate,0.0,0.168,0.084,0.5
graph_diffusion,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_coherence,0.4913,0.5952,0.5433,0.9127
graph_diffusion,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_fertility,0.0004,0.1219,0.0612,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_reversibility,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_recursive_closure,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_continuity,0.9917,0.846,0.9189,0.9265
graph_diffusion,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_reconstruction,0.0,0.8314,0.4157,0.5
replicator,population,competitive_exclusion,hierarchical_nesting,cg_rate,0.0,0.238,0.119,0.5
replicator,population,competitive_exclusion,hierarchical_nesting,mean_coherence,0.591,0.5972,0.5941,0.9947
replicator,population,competitive_exclusion,hierarchical_nesting,mean_fertility,0.0167,0.0932,0.0549,0.5895
replicator,population,competitive_exclusion,hierarchical_nesting,mean_reversibility,0.0199,0.3661,0.193,0.5272
replicator,population,competitive_exclusion,hierarchical_nesting,mean_recursive_closure,0.0199,0.3661,0.193,0.5272
replicator,population,competitive_exclusion,hierarchical_nesting,mean_continuity,0.9397,0.8583,0.899,0.9567
replicator,population,competitive_exclusion,hierarchical_nesting,mean_reconstruction,0.0,0.8299,0.4149,0.5
replicator,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,cg_rate,0.0,0.168,0.084,0.5
replicator,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_coherence,0.591,0.5952,0.5931,0.9964
replicator,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_fertility,0.0167,0.1219,0.0693,0.5684
replicator,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_reversibility,0.0199,0.2613,0.1406,0.5381
replicator,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_recursive_closure,0.0199,0.2613,0.1406,0.5381
replicator,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_continuity,0.9397,0.846,0.8928,0.9502
replicator,coupled_map_lattice,competitive_exclusion,hierarchical_nesting,mean_reconstruction,0.0,0.8314,0.4157,0.5
graph_diffusion,coupled_map_lattice,competitive_exclusion,constraint_propagation,cg_rate,0.0,0.168,0.084,0.5
graph_diffusion,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_coherence,0.4913,0.5952,0.5433,0.9127
graph_diffusion,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_fertility,0.0004,0.1219,0.0612,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_reversibility,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_recursive_closure,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_continuity,0.9917,0.846,0.9189,0.9265
graph_diffusion,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_reconstruction,0.0,0.8314,0.4157,0.5
graph_diffusion,cellular_automata,competitive_exclusion,constraint_propagation,cg_rate,0.0,0.0,0.0,1.0
graph_diffusion,cellular_automata,competitive_exclusion,constraint_propagation,mean_coherence,0.4913,0.5745,0.5329,0.9276
graph_diffusion,cellular_automata,competitive_exclusion,constraint_propagation,mean_fertility,0.0004,0.0026,0.0015,0.5717
graph_diffusion,cellular_automata,competitive_exclusion,constraint_propagation,mean_reversibility,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,competitive_exclusion,constraint_propagation,mean_recursive_closure,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,competitive_exclusion,constraint_propagation,mean_continuity,0.9917,0.9465,0.9691,0.9772
graph_diffusion,cellular_automata,competitive_exclusion,constraint_propagation,mean_reconstruction,0.0,0.0,0.0,1.0
replicator,coupled_map_lattice,competitive_exclusion,constraint_propagation,cg_rate,0.0,0.168,0.084,0.5
replicator,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_coherence,0.591,0.5952,0.5931,0.9964
replicator,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_fertility,0.0167,0.1219,0.0693,0.5684
replicator,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_reversibility,0.0199,0.2613,0.1406,0.5381
replicator,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_recursive_closure,0.0199,0.2613,0.1406,0.5381
replicator,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_continuity,0.9397,0.846,0.8928,0.9502
replicator,coupled_map_lattice,competitive_exclusion,constraint_propagation,mean_reconstruction,0.0,0.8314,0.4157,0.5
replicator,cellular_automata,competitive_exclusion,constraint_propagation,cg_rate,0.0,0.0,0.0,1.0
replicator,cellular_automata,competitive_exclusion,constraint_propagation,mean_coherence,0.591,0.5745,0.5827,0.9861
replicator,cellular_automata,competitive_exclusion,constraint_propagation,mean_fertility,0.0167,0.0026,0.0096,0.5778
replicator,cellular_automata,competitive_exclusion,constraint_propagation,mean_reversibility,0.0199,0.0845,0.0522,0.6179
replicator,cellular_automata,competitive_exclusion,constraint_propagation,mean_recursive_closure,0.0199,0.0845,0.0522,0.6179
replicator,cellular_automata,competitive_exclusion,constraint_propagation,mean_continuity,0.9397,0.9465,0.9431,0.9964
replicator,cellular_automata,competitive_exclusion,constraint_propagation,mean_reconstruction,0.0,0.0,0.0,1.0
graph_diffusion,gray_scott,competitive_exclusion,resonance_locking,cg_rate,0.0,0.35,0.175,0.5
graph_diffusion,gray_scott,competitive_exclusion,resonance_locking,mean_coherence,0.4913,0.5911,0.5412,0.9156
graph_diffusion,gray_scott,competitive_exclusion,resonance_locking,mean_fertility,0.0004,0.1448,0.0726,0.5013
graph_diffusion,gray_scott,competitive_exclusion,resonance_locking,mean_reversibility,0.0008,0.7321,0.3665,0.5005
graph_diffusion,gray_scott,competitive_exclusion,resonance_locking,mean_recursive_closure,0.0008,0.7321,0.3665,0.5005
graph_diffusion,gray_scott,competitive_exclusion,resonance_locking,mean_continuity,0.9917,0.9054,0.9486,0.9565
graph_diffusion,gray_scott,competitive_exclusion,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.5
graph_diffusion,kuramoto,competitive_exclusion,resonance_locking,cg_rate,0.0,0.358,0.179,0.5
graph_diffusion,kuramoto,competitive_exclusion,resonance_locking,mean_coherence,0.4913,0.572,0.5317,0.9295
graph_diffusion,kuramoto,competitive_exclusion,resonance_locking,mean_fertility,0.0004,0.2218,0.1111,0.5008
graph_diffusion,kuramoto,competitive_exclusion,resonance_locking,mean_reversibility,0.0008,0.5897,0.2952,0.5007
graph_diffusion,kuramoto,competitive_exclusion,resonance_locking,mean_recursive_closure,0.0008,0.5897,0.2952,0.5007
graph_diffusion,kuramoto,competitive_exclusion,resonance_locking,mean_continuity,0.9917,0.9617,0.9767,0.9849
graph_diffusion,kuramoto,competitive_exclusion,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.5
replicator,gray_scott,competitive_exclusion,resonance_locking,cg_rate,0.0,0.35,0.175,0.5
replicator,gray_scott,competitive_exclusion,resonance_locking,mean_coherence,0.591,0.5911,0.591,0.9999
replicator,gray_scott,competitive_exclusion,resonance_locking,mean_fertility,0.0167,0.1448,0.0807,0.5576
replicator,gray_scott,competitive_exclusion,resonance_locking,mean_reversibility,0.0199,0.7321,0.376,0.5136
replicator,gray_scott,competitive_exclusion,resonance_locking,mean_recursive_closure,0.0199,0.7321,0.376,0.5136
replicator,gray_scott,competitive_exclusion,resonance_locking,mean_continuity,0.9397,0.9054,0.9225,0.9818
replicator,gray_scott,competitive_exclusion,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.5
replicator,kuramoto,competitive_exclusion,resonance_locking,cg_rate,0.0,0.358,0.179,0.5
replicator,kuramoto,competitive_exclusion,resonance_locking,mean_coherence,0.591,0.572,0.5815,0.9839
replicator,kuramoto,competitive_exclusion,resonance_locking,mean_fertility,0.0167,0.2218,0.1193,0.5376
replicator,kuramoto,competitive_exclusion,resonance_locking,mean_reversibility,0.0199,0.5897,0.3048,0.5169
replicator,kuramoto,competitive_exclusion,resonance_locking,mean_recursive_closure,0.0199,0.5897,0.3048,0.5169
replicator,kuramoto,competitive_exclusion,resonance_locking,mean_continuity,0.9397,0.9617,0.9507,0.9885
replicator,kuramoto,competitive_exclusion,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.5
cellular_automata,population,diffusion,hierarchical_nesting,cg_rate,0.0,0.238,0.119,0.5
cellular_automata,population,diffusion,hierarchical_nesting,mean_coherence,0.5745,0.5972,0.5859,0.981
cellular_automata,population,diffusion,hierarchical_nesting,mean_fertility,0.0026,0.0932,0.0479,0.5139
cellular_automata,population,diffusion,hierarchical_nesting,mean_reversibility,0.0845,0.3661,0.2253,0.6154
cellular_automata,population,diffusion,hierarchical_nesting,mean_recursive_closure,0.0845,0.3661,0.2253,0.6154
cellular_automata,population,diffusion,hierarchical_nesting,mean_continuity,0.9465,0.8583,0.9024,0.9534
cellular_automata,population,diffusion,hierarchical_nesting,mean_reconstruction,0.0,0.8299,0.4149,0.5
cellular_automata,coupled_map_lattice,diffusion,hierarchical_nesting,cg_rate,0.0,0.168,0.084,0.5
cellular_automata,coupled_map_lattice,diffusion,hierarchical_nesting,mean_coherence,0.5745,0.5952,0.5849,0.9826
cellular_automata,coupled_map_lattice,diffusion,hierarchical_nesting,mean_fertility,0.0026,0.1219,0.0623,0.5106
cellular_automata,coupled_map_lattice,diffusion,hierarchical_nesting,mean_reversibility,0.0845,0.2613,0.1729,0.6617
cellular_automata,coupled_map_lattice,diffusion,hierarchical_nesting,mean_recursive_closure,0.0845,0.2613,0.1729,0.6617
cellular_automata,coupled_map_lattice,diffusion,hierarchical_nesting,mean_continuity,0.9465,0.846,0.8963,0.9469
cellular_automata,coupled_map_lattice,diffusion,hierarchical_nesting,mean_reconstruction,0.0,0.8314,0.4157,0.5
coupled_map_lattice,population,diffusion,hierarchical_nesting,cg_rate,0.168,0.238,0.203,0.8529
coupled_map_lattice,population,diffusion,hierarchical_nesting,mean_coherence,0.5952,0.5972,0.5962,0.9983
coupled_map_lattice,population,diffusion,hierarchical_nesting,mean_fertility,0.1219,0.0932,0.1076,0.8822
coupled_map_lattice,population,diffusion,hierarchical_nesting,mean_reversibility,0.2613,0.3661,0.3137,0.8568
coupled_map_lattice,population,diffusion,hierarchical_nesting,mean_recursive_closure,0.2613,0.3661,0.3137,0.8568
coupled_map_lattice,population,diffusion,hierarchical_nesting,mean_continuity,0.846,0.8583,0.8521,0.9929
coupled_map_lattice,population,diffusion,hierarchical_nesting,mean_reconstruction,0.8314,0.8299,0.8306,0.9991
cellular_automata,coupled_map_lattice,diffusion,constraint_propagation,cg_rate,0.0,0.168,0.084,0.5
cellular_automata,coupled_map_lattice,diffusion,constraint_propagation,mean_coherence,0.5745,0.5952,0.5849,0.9826
cellular_automata,coupled_map_lattice,diffusion,constraint_propagation,mean_fertility,0.0026,0.1219,0.0623,0.5106
cellular_automata,coupled_map_lattice,diffusion,constraint_propagation,mean_reversibility,0.0845,0.2613,0.1729,0.6617
cellular_automata,coupled_map_lattice,diffusion,constraint_propagation,mean_recursive_closure,0.0845,0.2613,0.1729,0.6617
cellular_automata,coupled_map_lattice,diffusion,constraint_propagation,mean_continuity,0.9465,0.846,0.8963,0.9469
cellular_automata,coupled_map_lattice,diffusion,constraint_propagation,mean_reconstruction,0.0,0.8314,0.4157,0.5
coupled_map_lattice,cellular_automata,diffusion,constraint_propagation,cg_rate,0.168,0.0,0.084,0.5
coupled_map_lattice,cellular_automata,diffusion,constraint_propagation,mean_coherence,0.5952,0.5745,0.5849,0.9826
coupled_map_lattice,cellular_automata,diffusion,constraint_propagation,mean_fertility,0.1219,0.0026,0.0623,0.5106
coupled_map_lattice,cellular_automata,diffusion,constraint_propagation,mean_reversibility,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,diffusion,constraint_propagation,mean_recursive_closure,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,diffusion,constraint_propagation,mean_continuity,0.846,0.9465,0.8963,0.9469
coupled_map_lattice,cellular_automata,diffusion,constraint_propagation,mean_reconstruction,0.8314,0.0,0.4157,0.5
cellular_automata,gray_scott,diffusion,resonance_locking,cg_rate,0.0,0.35,0.175,0.5
cellular_automata,gray_scott,diffusion,resonance_locking,mean_coherence,0.5745,0.5911,0.5828,0.986
cellular_automata,gray_scott,diffusion,resonance_locking,mean_fertility,0.0026,0.1448,0.0737,0.509
cellular_automata,gray_scott,diffusion,resonance_locking,mean_reversibility,0.0845,0.7321,0.4083,0.5577
cellular_automata,gray_scott,diffusion,resonance_locking,mean_recursive_closure,0.0845,0.7321,0.4083,0.5577
cellular_automata,gray_scott,diffusion,resonance_locking,mean_continuity,0.9465,0.9054,0.926,0.9783
cellular_automata,gray_scott,diffusion,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.5
cellular_automata,kuramoto,diffusion,resonance_locking,cg_rate,0.0,0.358,0.179,0.5
cellular_automata,kuramoto,diffusion,resonance_locking,mean_coherence,0.5745,0.572,0.5732,0.9978
cellular_automata,kuramoto,diffusion,resonance_locking,mean_fertility,0.0026,0.2218,0.1122,0.5058
cellular_automata,kuramoto,diffusion,resonance_locking,mean_reversibility,0.0845,0.5897,0.3371,0.5716
cellular_automata,kuramoto,diffusion,resonance_locking,mean_recursive_closure,0.0845,0.5897,0.3371,0.5716
cellular_automata,kuramoto,diffusion,resonance_locking,mean_continuity,0.9465,0.9617,0.9541,0.9921
cellular_automata,kuramoto,diffusion,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.5
coupled_map_lattice,gray_scott,diffusion,resonance_locking,cg_rate,0.168,0.35,0.259,0.74
coupled_map_lattice,gray_scott,diffusion,resonance_locking,mean_coherence,0.5952,0.5911,0.5932,0.9966
coupled_map_lattice,gray_scott,diffusion,resonance_locking,mean_fertility,0.1219,0.1448,0.1334,0.9211
coupled_map_lattice,gray_scott,diffusion,resonance_locking,mean_reversibility,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,diffusion,resonance_locking,mean_recursive_closure,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,diffusion,resonance_locking,mean_continuity,0.846,0.9054,0.8757,0.9672
coupled_map_lattice,gray_scott,diffusion,resonance_locking,mean_reconstruction,0.8314,0.9582,0.8948,0.9338
coupled_map_lattice,kuramoto,diffusion,resonance_locking,cg_rate,0.168,0.358,0.263,0.7346
coupled_map_lattice,kuramoto,diffusion,resonance_locking,mean_coherence,0.5952,0.572,0.5836,0.9805
coupled_map_lattice,kuramoto,diffusion,resonance_locking,mean_fertility,0.1219,0.2218,0.1719,0.7749
coupled_map_lattice,kuramoto,diffusion,resonance_locking,mean_reversibility,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,diffusion,resonance_locking,mean_recursive_closure,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,diffusion,resonance_locking,mean_continuity,0.846,0.9617,0.9039,0.9398
coupled_map_lattice,kuramoto,diffusion,resonance_locking,mean_reconstruction,0.8314,1.0,0.9157,0.9157
population,coupled_map_lattice,hierarchical_nesting,constraint_propagation,cg_rate,0.238,0.168,0.203,0.8529
population,coupled_map_lattice,hierarchical_nesting,constraint_propagation,mean_coherence,0.5972,0.5952,0.5962,0.9983
population,coupled_map_lattice,hierarchical_nesting,constraint_propagation,mean_fertility,0.0932,0.1219,0.1076,0.8822
population,coupled_map_lattice,hierarchical_nesting,constraint_propagation,mean_reversibility,0.3661,0.2613,0.3137,0.8568
population,coupled_map_lattice,hierarchical_nesting,constraint_propagation,mean_recursive_closure,0.3661,0.2613,0.3137,0.8568
population,coupled_map_lattice,hierarchical_nesting,constraint_propagation,mean_continuity,0.8583,0.846,0.8521,0.9929
population,coupled_map_lattice,hierarchical_nesting,constraint_propagation,mean_reconstruction,0.8299,0.8314,0.8306,0.9991
population,cellular_automata,hierarchical_nesting,constraint_propagation,cg_rate,0.238,0.0,0.119,0.5
population,cellular_automata,hierarchical_nesting,constraint_propagation,mean_coherence,0.5972,0.5745,0.5859,0.981
population,cellular_automata,hierarchical_nesting,constraint_propagation,mean_fertility,0.0932,0.0026,0.0479,0.5139
population,cellular_automata,hierarchical_nesting,constraint_propagation,mean_reversibility,0.3661,0.0845,0.2253,0.6154
population,cellular_automata,hierarchical_nesting,constraint_propagation,mean_recursive_closure,0.3661,0.0845,0.2253,0.6154
population,cellular_automata,hierarchical_nesting,constraint_propagation,mean_continuity,0.8583,0.9465,0.9024,0.9534
population,cellular_automata,hierarchical_nesting,constraint_propagation,mean_reconstruction,0.8299,0.0,0.4149,0.5
coupled_map_lattice,cellular_automata,hierarchical_nesting,constraint_propagation,cg_rate,0.168,0.0,0.084,0.5
